X,frankfurt_urban_n_vehicles_mipv6.MA[1].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
196.325532326217,1
197.325532326217,2
199.325532326217,3
203.325532326217,4
211.325532326217,5
227.325532326217,6
259.325532326217,7
291.325532326217,8
295.912832817822,1
296.912832817822,2
298.912832817822,3
302.912832817822,4
310.912832817822,5
326.912832817822,6
338.307061865564,1
339.307061865564,2
341.307061865564,3
345.307061865564,4
353.307061865564,5
369.307061865564,6
401.307061865564,7
404.593651112824,1
405.593651112824,2
407.593651112824,3
411.593651112824,4
419.593651112824,5
435.593651112824,6
