X,frankfurt_urban_n_vehicles_mipv6.MA[6].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
195.909479102398,1
196.909479102398,2
198.909479102398,3
202.909479102398,4
210.909479102398,5
226.909479102398,6
258.909479102398,7
290.909479102398,8
302.701229220302,1
303.701229220302,2
305.701229220302,3
309.701229220302,4
317.701229220302,5
333.701229220302,6
341.951732475192,1
342.951732475192,2
344.951732475192,3
348.951732475192,4
356.951732475192,5
372.951732475192,6
404.951732475192,7
410.259653872334,1
411.259653872334,2
413.259653872334,3
417.259653872334,4
425.259653872334,5
