X,frankfurt_urban_n_vehicles_mipv6.MA[3].udpApp[0]/endToEndDelay:vector
36.920561955467,0.193554
36.921285010259,0.184277
36.922702065051,0.175694
36.923434119843,0.166426
36.925134174635,0.158126
36.926726229427,0.149718
36.927287284219,0.140279
36.941904616015,0.144896
36.966112670807,0.159104
36.971508002603,0.1545
36.972874334399,0.145866
36.991587389191,0.154579
36.996299720987,0.149291
37.007330076631,0.150322
37.011600439269,0.144592
37.028630508049,0.151622
37.057525576829,0.170517
37.074366645609,0.177358
37.082449008247,0.175441
37.109081394766,0.192073
37.114923788154,0.187915
37.121674181542,0.184666
37.13734526406,0.190337
37.155581346578,0.198573
37.165986739966,0.198978
37.169829133354,0.192821
37.192777215872,0.205769
37.212743305165,0.215735
37.214064729209,0.207056
37.232840825277,0.215833
37.234000249321,0.206992
37.240408673365,0.2034
37.263882769433,0.216874
37.288613865501,0.231606
37.302142313499,0.235134
37.303373768185,0.226365
37.309499222871,0.222491
37.322170332315,0.225162
37.351350441759,0.244342
37.372733551203,0.255725
37.391239660647,0.264231
37.410204139329,0.273196
37.432686261889,0.285678
37.434804747129,0.277796
37.448045869689,0.281038
37.450785354929,0.273777
37.459745840169,0.272738
37.479394962729,0.282387
37.487078447969,0.28007
37.506422577042,0.289414
37.518079712628,0.291071
37.537517848214,0.30051
37.54039336404,0.293385
37.546891879866,0.289884
37.551549395692,0.284541
37.554959911518,0.277952
37.568481047104,0.281473
37.58075018269,0.283742
37.601346276299,0.294338
37.619982384379,0.302974
37.645796532787,0.318788
37.648028079087,0.31102
37.670386227495,0.323378
37.685063375903,0.328055
37.687384922203,0.320377
37.691520468503,0.314512
37.699959014803,0.312951
37.704130585192,0.307122
37.727460746254,0.320452
37.73323032297,0.316222
37.754288484032,0.32728
37.757569060748,0.320561
37.758863637464,0.311855
37.774381798526,0.317373
37.779251375242,0.312243
37.786901951958,0.309894
37.803374119257,0.316366
37.819807292793,0.322799
37.832553466329,0.325545
37.842054073425,0.325046
37.870523246961,0.343515
37.889062420497,0.352054
37.910405600155,0.363397
37.930603785935,0.373595
37.947570971715,0.380563
37.973151157495,0.396143
37.996564343275,0.409556
38.012897535111,0.415889
38.033843733003,0.426835
38.055013930895,0.438006
38.075850598475,0.448842
38.092080796367,0.455072
38.118450000246,0.471442
38.142042210112,0.485034
38.157390419978,0.490382
38.170658629844,0.49365
38.194841823432,0.507834
38.213389039157,0.516381
38.229388767071,0.52238
38.250052988655,0.533045
38.268631210239,0.541623
38.287115431823,0.550107
38.297625159737,0.550617
38.299491887651,0.542484
38.309516115015,0.542508
38.330835348159,0.553827
38.347763581303,0.560755
38.370972814447,0.573964
38.374937572257,0.567929
38.389060805401,0.572052
38.40806204427,0.581054
38.431728288864,0.59472
38.453047533458,0.606039
38.468801778052,0.611793
38.481548022646,0.61454
38.506476272874,0.629468
38.523755528736,0.636747
38.537424784598,0.640416
38.55933404046,0.652326
38.563042857722,0.646035
38.583588113584,0.65658
38.607706375005,0.670698
38.638121641985,0.691113
38.656466908965,0.699459
38.676525755723,0.709517
38.678694602481,0.701686
38.692858869461,0.705851
38.698322716219,0.701314
38.718394586853,0.711386
38.735496864757,0.718489
38.760912142661,0.733904
38.781200420565,0.744192
38.795509698469,0.748501
38.800194574565,0.743186
38.822183863253,0.755176
38.838350151941,0.761342
38.855579440629,0.768571
38.875593729317,0.778585
38.891094018005,0.784086
38.916729311994,0.799721
