X,frankfurt_urban_n_vehicles_mipv6.MA[4].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
193.679156609146,1
194.679156609146,2
196.679156609146,3
200.679156609146,4
208.679156609146,5
224.679156609146,6
256.679156609146,7
288.679156609146,8
293.367271477241,1
294.367271477241,2
296.367271477241,3
300.367271477241,4
308.367271477241,5
324.367271477241,6
340.731290178459,1
341.731290178459,2
343.731290178459,3
347.731290178459,4
355.731290178459,5
371.731290178459,6
402.633789033602,1
403.633789033602,2
405.633789033602,3
409.633789033602,4
417.633789033602,5
433.633789033602,6
