X,frankfurt_urban_n_vehicles_mipv6.MA[1].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
197.93453012128,1
198.93453012128,2
200.93453012128,3
204.93453012128,4
212.93453012128,5
228.93453012128,6
260.93453012128,7
292.93453012128,8
294.399260187466,1
295.399260187466,2
297.399260187466,3
301.399260187466,4
309.399260187466,5
325.399260187466,6
337.767317224861,1
338.767317224861,2
340.767317224861,3
344.767317224861,4
352.767317224861,5
368.767317224861,6
392.065680970998,1
393.065680970998,2
395.065680970998,3
399.065680970998,4
407.065680970998,5
