X,frankfurt_urban_n_vehicles_mipv6.MA[4].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
191.351117056162,1
192.351117056162,2
194.351117056162,3
198.351117056162,4
206.351117056162,5
222.351117056162,6
254.351117056162,7
286.351117056162,8
295.701842486071,1
296.701842486071,2
298.701842486071,3
302.701842486071,4
310.701842486071,5
326.701842486071,6
342.019779863197,1
343.019779863197,2
345.019779863197,3
349.019779863197,4
357.019779863197,5
373.019779863197,6
404.170045782679,1
405.170045782679,2
407.170045782679,3
