X,frankfurt_urban_n_vehicles_mipv6.MA[2].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
206.124949523983,1
207.124949523983,2
209.124949523983,3
213.124949523983,4
221.124949523983,5
237.124949523983,6
269.124949523983,7
293.490514759313,1
294.490514759313,2
296.490514759313,3
300.490514759313,4
308.490514759313,5
324.490514759313,6
336.496596916488,1
337.496596916488,2
339.496596916488,3
343.496596916488,4
351.496596916488,5
367.496596916488,6
399.496596916488,7
401.210971440106,1
402.210971440106,2
404.210971440106,3
408.210971440106,4
