X,frankfurt_urban_n_vehicles_mipv6.MA[7].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
200.081811243309,1
201.081811243309,2
203.081811243309,3
207.081811243309,4
215.081811243309,5
231.081811243309,6
263.081811243309,7
295.081811243309,8
306.322813777793,1
307.322813777793,2
309.322813777793,3
313.322813777793,4
321.322813777793,5
337.322813777793,6
350.535478752227,1
351.535478752227,2
353.535478752227,3
357.535478752227,4
365.535478752227,5
381.535478752227,6
411.371481665616,1
412.371481665616,2
414.371481665616,3
418.371481665616,4
426.371481665616,5
442.371481665616,6
