X,frankfurt_urban_n_vehicles_mipv6.MA[3].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
199.385367308927,1
200.385367308927,2
202.385367308927,3
206.385367308927,4
214.385367308927,5
230.385367308927,6
262.385367308927,7
294.385367308927,8
299.030226272044,1
300.030226272044,2
302.030226272044,3
306.030226272044,4
314.030226272044,5
330.030226272044,6
335.799422706222,1
336.799422706222,2
338.799422706222,3
342.799422706222,4
350.799422706222,5
366.799422706222,6
398.799422706222,7
403.562865176938,1
404.562865176938,2
406.562865176938,3
410.562865176938,4
418.562865176938,5
434.562865176938,6
