X,frankfurt_urban_n_vehicles_mipv6.MA[5].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
208.054595821584,1
209.054595821584,2
211.054595821584,3
215.054595821584,4
223.054595821584,5
239.054595821584,6
271.054595821584,7
303.054595821584,8
309.244576311318,1
310.244576311318,2
312.244576311318,3
316.244576311318,4
324.244576311318,5
340.244576311318,6
345.625744757518,1
346.625744757518,2
348.625744757518,3
352.625744757518,4
360.625744757518,5
376.625744757518,6
407.669146536714,1
408.625744757518,7
408.669146536714,2
440.625744757518,8
