X,frankfurt_urban_n_vehicles_mipv6.MA[3].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
187.410058947095,1
188.410058947095,2
190.410058947095,3
194.410058947095,4
202.410058947095,5
218.410058947095,6
250.410058947095,7
282.410058947095,8
297.631822713223,1
298.631822713223,2
300.631822713223,3
304.631822713223,4
312.631822713223,5
328.631822713223,6
337.195462639406,1
338.195462639406,2
340.195462639406,3
344.195462639406,4
352.195462639406,5
368.195462639406,6
400.195462639406,7
406.866218916445,1
407.866218916445,2
409.866218916445,3
413.866218916445,4
421.866218916445,5
