X,frankfurt_urban_n_vehicles_mipv6.MA[1].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
193.964540788249,1
194.964540788249,2
196.964540788249,3
200.964540788249,4
208.964540788249,5
224.964540788249,6
256.964540788249,7
288.964540788249,8
289.794214261903,1
290.794214261903,2
292.794214261903,3
296.794214261903,4
304.794214261903,5
320.794214261903,6
337.515411722895,1
338.515411722895,2
340.515411722895,3
344.515411722895,4
352.515411722895,5
368.515411722895,6
400.515411722895,7
405.050226951773,1
406.050226951773,2
408.050226951773,3
412.050226951773,4
420.050226951773,5
