X,frankfurt_urban_n_vehicles_mipv6.MA[1].tcpApp[0]/endToEndDelay:vector
32.960502836737,0.876039
33.765354754064,0.704852
34.498402728211,0.633048
35.327356600633,0.728954
37.318106999329,1.89075
39.472475322292,2.05437
74.88729719566,35.3148
101.034991053125,26.0477
104.036824933297,2.90183
105.208467423604,1.07164
106.345891184239,1.03742
107.428340810557,0.98245
108.502649230924,0.974308
109.570606958915,0.967958
110.649675208256,0.979068
111.718867150906,0.969192
112.785345781642,0.966479
113.845700507519,0.960355
114.905953631596,0.960253
115.963210276322,0.957257
117.033668193271,0.970458
118.092635223002,0.958967
119.159746241871,0.967111
120.234038578098,0.974292
121.30613726407,0.972099
122.417947238799,1.01181
123.476286121028,0.958339
124.559607211454,0.983321
125.62802995351,0.968423
126.703889911787,0.97586
127.778175257214,0.974285
128.847269003203,0.969094
129.917070387193,0.969801
130.985595933032,0.968526
132.049119088062,0.963523
133.120962760354,0.971844
134.193398912904,0.972436
135.27065077266,0.977252
136.329101873043,0.958451
137.400221449395,0.97112
138.469179956962,0.968959
139.536469175485,0.967289
140.605349862093,0.968881
141.67900494642,0.973655
142.744976726882,0.965972
143.812958304828,0.967982
144.882845760123,0.969887
145.965438051827,0.982592
147.023813556722,0.958376
148.107671922206,0.983858
149.191506019203,0.983834
150.288966928103,0.997461
151.385478535936,0.996512
152.480321321516,0.994843
153.604709206166,1.02439
154.732703143603,1.02799
155.961077706435,1.12837
157.07566360819,1.01459
158.200739349931,1.02508
159.382118582812,1.08138
160.547017411398,1.0649
161.722893333774,1.07588
162.911953535143,1.08906
164.075656984515,1.0637
165.400445533317,1.22479
166.716977457014,1.21653
168.497423116518,1.68045
170.545185424927,1.94776
172.078581587421,1.4334
173.762521094113,1.58394
175.807556510216,1.94504
177.559185855633,1.65163
179.780160176517,2.12097
182.603161265865,2.723
200.627609231538,17.9244
201.892524198896,1.16491
202.959496037064,0.966972
204.034400694695,0.974905
205.102459869734,0.968059
206.16886804805,0.966408
207.232605392525,0.963737
208.302393669384,0.969788
209.365246076994,0.962852
210.431831006038,0.966585
211.497710321731,0.965879
212.561573523462,0.963863
213.624958227959,0.963385
214.687970548968,0.963012
215.754162425106,0.966192
216.820923371786,0.966761
217.885084135943,0.964161
218.951835795523,0.966752
220.02000238807,0.968167
221.088729647763,0.968727
222.155150456877,0.966421
223.21846902257,0.963319
224.283696021419,0.965227
225.353118813219,0.969423
226.415114040922,0.961995
227.48213934464,0.967025
228.548889972893,0.966751
229.61203734204,0.963147
230.684079544739,0.972042
231.750916972279,0.966837
232.819216914339,0.9683
233.887857693119,0.968641
234.961534618467,0.973677
236.035781005604,0.974246
237.109804658158,0.974024
238.197933766439,0.988129
239.281832446918,0.983899
240.399105309386,1.01727
241.537199590794,1.03809
242.672190066201,1.03499
243.875431315149,1.10324
245.030065679182,1.05463
246.373407346692,1.24334
248.079443709772,1.60604
250.507900277329,2.32846
320.120049917148,69.5121
321.315056634633,1.09501
322.400835806022,0.985779
323.516842108326,1.01601
324.589286560862,0.972444
325.7307344643,1.04145
326.983102103637,1.15237
329.448567772905,2.36547
342.239853224389,12.6913
343.419634121338,1.07978
344.530117773287,1.01048
345.601147586152,0.97103
346.730431045807,1.02928
347.814185675308,0.983755
348.886971258562,0.972786
349.965784901837,0.978814
351.055548586511,0.989764
352.132345769255,0.976797
353.203092217307,0.970746
354.277338014694,0.974246
355.341243859904,0.963906
356.414681034356,0.973437
357.482626730562,0.967946
358.547117612695,0.964491
359.616139271535,0.969022
360.678975935292,0.962837
361.752497271672,0.973521
362.827808978205,0.975312
363.91312736435,0.985318
364.994799530887,0.981672
366.140145144864,1.04535
367.41973220468,1.17959
368.531401555734,1.01167
369.670378983922,1.03898
