X,frankfurt_urban_n_vehicles_mipv6.MA[2].tcpApp[0]/endToEndDelay:vector
35.128264764717,0.812384
35.874556387224,0.646292
36.646939913179,0.672384
37.402670322441,0.65573
38.359761353375,0.857091
41.45191040882,2.99215
44.761483947304,3.20957
46.743223753596,1.88174
50.290893394061,3.44767
52.889879692853,2.49899
55.629872257092,2.63999
58.604230921888,2.87436
64.772111107883,6.06788
67.493816714189,2.62171
70.123315029992,2.5295
72.479216129641,2.2559
76.856360887004,4.27714
80.059407303175,3.10305
85.279952598381,5.12055
88.761474210626,3.38152
90.754215615292,1.89274
92.702411213773,1.8482
99.914963971975,7.11255
111.545623681028,11.5307
112.619836567107,0.974213
113.684513013249,0.964676
114.755756700873,0.971244
115.825086078846,0.969329
116.888190334839,0.963104
117.954580332735,0.96639
119.018960040518,0.96438
120.081591032112,0.962631
121.153293869963,0.971703
122.225580748934,0.972287
123.310544314104,0.984964
124.377495653844,0.966951
125.453617301131,0.976122
126.522054985547,0.968438
127.595217295025,0.973162
128.674673353488,0.979456
129.738724273796,0.964051
130.806218649072,0.967494
131.876190569291,0.969972
132.944230215503,0.96804
134.013824873775,0.969595
135.08737798192,0.973553
136.158802195907,0.971424
137.222841832462,0.96404
138.294560930124,0.971719
139.358044647954,0.963484
140.434329160977,0.976285
141.499606177388,0.965277
142.571059605705,0.971453
143.644308674183,0.973249
144.718693988776,0.974385
145.798005781969,0.979312
146.868736329783,0.970731
147.978022365116,1.00929
149.067919191918,0.989897
150.150205030013,0.982286
151.223562857702,0.973358
152.357209206627,1.03365
153.4840799851,1.02687
154.60505724483,1.02098
155.754497390134,1.04944
156.925164654823,1.07067
158.060643122201,1.03548
159.200341626171,1.0397
160.376887452898,1.07655
161.592393672635,1.11551
162.8004829149,1.10809
163.986873365145,1.08639
165.274702724738,1.18783
166.634501399646,1.2598
168.016398464643,1.2819
169.945524221548,1.82913
171.530475355934,1.48495
173.322228172029,1.69175
174.983952573255,1.56172
177.034896528443,1.95094
179.818110159195,2.68321
201.457265493399,21.5392
202.617138944289,1.05987
203.679581185081,0.962442
204.744976247132,0.965395
205.804904307355,0.959928
206.878415042798,0.973511
207.944360576802,0.965946
209.007965644552,0.963605
210.077172453515,0.969207
211.139742938479,0.96257
212.204507182308,0.964764
213.266907625764,0.9624
214.334661411111,0.967754
215.399097019317,0.964436
216.464910581357,0.965814
217.529520086506,0.96461
218.594124911233,0.964605
219.667184699412,0.97306
220.733012024735,0.965827
221.798172416497,0.96516
222.863082403761,0.96491
223.92655571238,0.963473
224.991544236882,0.964989
226.05901047523,0.967466
227.126404306564,0.967394
228.18861964312,0.962215
229.254817428171,0.966198
230.323942552014,0.969125
231.393261635568,0.969319
232.460950383903,0.967689
233.530792451517,0.969842
234.606286273152,0.975494
235.67451180016,0.968226
236.750807451857,0.976296
237.839015681566,0.988208
238.935262382805,0.996247
240.040677937601,1.00542
241.178935431543,1.03826
242.682760576194,1.40383
245.111165303741,2.3284
247.489353052434,2.27819
251.805720452014,4.21637
315.723717770971,63.818
316.792490937696,0.968773
317.866832624847,0.974342
318.933194933912,0.966362
320.022444390521,0.989249
321.129518153001,1.00707
322.211046255885,0.981528
323.324277017511,1.01323
324.450524953519,1.02625
325.631705075453,1.08118
326.920142354389,1.18844
338.786945919802,11.7668
340.259720905591,1.37277
341.334197957021,0.974477
342.402084904016,0.967887
343.47457669277,0.972492
344.572543008436,0.997966
345.694447477736,1.0219
346.799743691159,1.0053
347.888408217827,0.988665
348.962705608246,0.974297
350.036470031361,0.973764
351.114684314795,0.978214
352.179853006337,0.965169
353.248039478072,0.968186
354.311394293109,0.963355
355.383481856131,0.972088
356.448995007721,0.965513
357.521315010133,0.97232
358.5869666087,0.965652
359.649467143249,0.962501
360.71964182933,0.970175
361.784941699667,0.9653
362.865640207666,0.980699
363.949283746557,0.983644
365.034416635923,0.985133
366.181363550019,1.04695
367.508797776365,1.22743
