X,frankfurt_urban_n_vehicles_mipv6.MA[0].tcpApp[0]/endToEndDelay:vector
31.802477369609,0.95137
33.014072504215,1.1116
49.919632575057,16.8056
51.493673242303,1.47404
52.558317921568,0.964645
53.621372989342,0.963055
54.68746435823,0.966091
55.756771666872,0.969307
56.824682950333,0.967911
57.888536511865,0.963854
58.955583374866,0.967047
60.022778042842,0.967195
61.089520723315,0.966743
62.152421814917,0.962901
63.219322415824,0.966901
64.286465972561,0.967144
65.350815711459,0.96435
66.469849286029,1.01903
67.564505041875,0.994656
68.631657180085,0.967152
69.699591218852,0.967934
70.773495027638,0.973904
71.852791634367,0.979297
72.921796301061,0.969005
74.008127100624,0.986331
75.073504483838,0.965377
76.140609148049,0.967105
77.251627003292,1.01102
78.315713753409,0.964087
79.388905963944,0.973192
80.460140115939,0.971234
81.525067348584,0.964927
82.589725021467,0.964658
83.661221077974,0.971496
84.726585529954,0.965364
85.80296387404,0.976378
86.866598882893,0.963635
88.001218989239,1.03462
89.082383977346,0.981165
90.192306817071,1.00992
91.266955140015,0.974648
92.453053408585,1.0861
93.575763725205,1.02271
94.679417784772,1.00365
95.817112716735,1.03769
96.898755242415,0.981643
97.966623182407,0.967868
99.062650878379,0.996028
100.17945503314,1.0168
101.313582160254,1.03413
102.414588728573,1.00101
103.620485049545,1.1059
104.825112410168,1.10463
105.984623903025,1.05951
107.148746164909,1.06412
108.235860224177,0.987114
109.351855791788,1.016
110.503632546598,1.05178
111.652159946606,1.04853
112.81797497601,1.06582
113.97762946027,1.05965
115.128307038907,1.05068
116.253082676602,1.02478
117.37966336736,1.02658
118.489432454457,1.00977
119.604117685537,1.01469
120.730145711425,1.02603
121.884345222539,1.0542
123.063974184616,1.07963
124.223547001652,1.05957
125.406795388053,1.08325
126.572075253721,1.06528
127.739816003095,1.06774
128.938526196168,1.09871
130.108347475174,1.06982
131.268452754714,1.06011
132.433638957532,1.06519
133.586606384059,1.05297
134.747687413675,1.06108
135.905470853978,1.05778
137.055122681921,1.04965
138.209475162271,1.05435
139.366825940291,1.05735
140.520487044406,1.05366
141.673429542547,1.05294
142.836805908861,1.06338
144.011048873746,1.07424
145.173474817419,1.06243
146.333514986247,1.06004
147.508453256939,1.07494
148.697098557052,1.08865
149.884088498591,1.08699
151.093253690657,1.10917
152.351072506902,1.15782
153.600713855255,1.14964
154.99886575261,1.29815
156.724067823801,1.6252
158.822231465192,1.99816
161.575877958747,2.65365
163.388775197115,1.7129
166.425328511732,2.93655
170.413799578086,3.88847
174.315032753706,3.80123
177.384138069042,2.96911
180.301812936604,2.81767
192.396611378775,11.9948
193.46236755637,0.965756
194.525787801782,0.96342
195.588924086995,0.963136
196.650047487077,0.961123
197.711564036034,0.961517
198.778414491893,0.96685
199.852237724114,0.973823
200.913406235088,0.961169
201.977601825894,0.964196
203.039051708519,0.96145
204.098006536598,0.958955
205.164643502248,0.966637
206.230387389295,0.965744
207.294416541138,0.964029
208.358773189651,0.964357
209.421748039347,0.962975
210.49018599751,0.968438
211.551317032224,0.961131
212.621012013002,0.969695
213.687194133034,0.966182
214.754687741577,0.967494
215.830722199908,0.976034
216.934925744192,1.0042
218.077571708865,1.04265
219.228303825113,1.05073
220.377144186517,1.04884
221.546753396482,1.06961
222.688648621972,1.0419
223.837331333184,1.04868
224.985988261177,1.04866
226.119786646526,1.0338
227.264395771603,1.04461
228.403349497277,1.03895
229.555721635772,1.05237
234.321116764164,4.6654
235.771438316891,1.35032
236.962339492586,1.0909
238.187068971262,1.12473
239.448721126748,1.16165
240.735733505775,1.18701
242.134166617659,1.29843
243.630286957188,1.39612
245.393785475699,1.6635
248.172604679439,2.67882
319.788509745307,71.5159
320.867527359226,0.979018
321.943319573223,0.975792
323.161128366922,1.11781
324.610194531846,1.34907
328.170074914603,3.45988
339.000994459324,10.7309
340.107925559107,1.00693
341.222672794952,1.01475
342.340184140802,1.01751
343.420254901382,0.980071
344.487038417459,0.966784
345.554502096289,0.967464
346.628852083539,0.97435
347.723043364016,0.994191
348.793391686513,0.970348
349.883982823291,0.990591
350.948900148724,0.964917
352.011272821918,0.962373
353.093396009045,0.982123
354.18380219189,0.990406
355.314957406551,1.03116
356.461318927023,1.04636
357.610889564429,1.04957
358.747409792545,1.03652
359.908251422299,1.06084
361.071584213904,1.06333
362.24432064972,1.07274
363.446045373631,1.10172
364.685647270215,1.1396
365.973274352125,1.18763
367.411564753074,1.33829
