X,frankfurt_urban_n_vehicles_mipv6.MA[6].tcpApp[0]/endToEndDelay:vector
43.81107563486,1.52596
45.097612275801,1.18654
46.24799031549,1.05038
47.730557389537,1.38257
49.122467096266,1.29191
50.755470501683,1.533
52.82667640244,1.97121
55.520303315141,2.59363
58.320550829906,2.70025
60.104344690536,1.68379
62.124597329052,1.92025
64.523926661263,2.29933
66.727387316929,2.10346
70.106875586396,3.27949
71.815869367291,1.60899
73.67537403358,1.7595
75.057119607028,1.28175
76.883064098131,1.72594
79.165190936537,2.18213
80.249767382372,0.984576
109.645224814889,29.2955
111.271911050556,1.52669
112.418598424234,1.04669
113.60379012285,1.08519
114.797947623383,1.09416
115.933765268837,1.03582
117.068561734842,1.0348
118.189051560496,1.02049
119.302023173323,1.01297
120.434171174253,1.03215
121.576868019666,1.0427
122.749720884857,1.07285
123.915598995145,1.06588
125.098349277591,1.08275
126.260790781664,1.06244
127.425540492561,1.06475
128.599653760586,1.07411
129.761646096597,1.06199
130.911578407071,1.04993
132.073307535885,1.06173
133.221942648469,1.04864
134.375637266811,1.05369
135.5290998397,1.05346
136.682461400121,1.05336
137.834167293057,1.05171
138.991984061706,1.05782
140.14944579388,1.05746
141.304776391091,1.05533
142.457519158274,1.05274
143.623568831784,1.06605
144.810812924193,1.08724
145.99519099806,1.08438
147.161074305248,1.06588
148.340290001846,1.07922
149.524579016776,1.08429
150.735462144952,1.11088
151.943265845132,1.1078
153.182057913988,1.13879
154.405900450992,1.12384
155.772584229789,1.26668
157.02878175632,1.1562
158.30292421903,1.17414
159.518002548218,1.11508
160.857776671386,1.23977
162.095718449021,1.13794
163.520059067644,1.32434
164.993701031267,1.37364
166.561755437939,1.46805
168.261414142706,1.59966
169.846995251663,1.48558
171.619571116244,1.67258
173.351426854499,1.63186
175.465495933747,2.01407
177.649426804519,2.08393
179.953529727653,2.2041
181.864493884556,1.81096
184.056218647803,2.09172
185.732566293984,1.57635
188.473239438925,2.64067
198.661872277615,10.0886
200.032915899739,1.27104
201.100520411609,0.967605
202.164045012491,0.963525
203.229535769119,0.965491
204.292227681632,0.962692
205.362410469871,0.970183
206.424547955076,0.962137
207.489438484588,0.964891
208.552149159506,0.962711
209.614153528723,0.962004
210.67794178042,0.963788
211.749669734871,0.971728
212.817272132526,0.967602
213.883151352254,0.965879
214.954203198804,0.971052
216.03272067036,0.978517
217.13509733903,1.00238
218.279009666159,1.04391
219.432136869525,1.05313
220.583891703491,1.05175
221.733130769427,1.04924
222.854959256667,1.02183
223.991227125399,1.03627
225.123262662531,1.03204
226.249616447015,1.02635
227.389653042833,1.04004
228.521363955882,1.03171
229.66562174827,1.04426
234.521335464982,4.75571
235.863676163819,1.24234
237.06303970111,1.09936
238.284614630193,1.12157
239.545956437078,1.16134
240.838811471857,1.19286
242.193931294224,1.25512
243.673609031649,1.37968
245.448775264778,1.67517
247.296640711592,1.74787
249.247592865916,1.85095
251.021512315446,1.67392
253.052053405072,1.93054
254.663739105745,1.51169
256.864667316975,2.10093
325.207672246547,68.243
326.520231561477,1.21256
327.900286099738,1.28005
329.740845704118,1.74056
331.256945924027,1.4161
332.494817045042,1.13787
333.752494120348,1.15768
336.500356931959,2.64786
355.209337332653,18.609
356.363458623474,1.05412
357.536699462079,1.07324
358.692504550973,1.05581
359.8424067673,1.0499
360.999873946331,1.05747
362.16543875724,1.06556
363.355433030707,1.08999
364.560366631439,1.10493
365.798888279416,1.13852
367.209143406573,1.31026
368.749873394948,1.44073
370.800764720194,1.95089
372.509621173486,1.60886
373.869644797784,1.26002
375.552996027275,1.58335
376.899620909571,1.24662
