X,frankfurt_urban_n_vehicles_mipv6.MA[0].tcp/rcvd seq
30.851107192875,7.69407e+06
30.914466997627,7.69408e+06
30.923312381291,7.69408e+06
30.986672747617,7.69461e+06
30.988697514953,7.69515e+06
31.053006890333,7.69568e+06
31.056627693883,7.69622e+06
31.057389095659,7.69676e+06
31.057918497435,7.69729e+06
31.116849263672,7.69783e+06
31.11904510286,7.69836e+06
31.122424942047,7.6989e+06
31.123536361641,7.69944e+06
31.126392620423,7.69997e+06
31.126985040017,7.70051e+06
31.127952459611,7.70104e+06
31.134659137983,7.70158e+06
31.183770121442,7.70212e+06
31.184389541036,7.70265e+06
31.185824380224,7.70319e+06
31.191240639005,7.70372e+06
31.195278058597,7.70426e+06
31.20013390655,7.7048e+06
31.200780343676,7.70533e+06
31.203281655054,7.70587e+06
31.20381109218,7.7064e+06
31.211653966428,7.70694e+06
31.212120403554,7.70748e+06
31.216340714931,7.70801e+06
31.216906152057,7.70855e+06
31.217846589183,7.70908e+06
31.247134568386,7.70962e+06
31.249404827168,7.71016e+06
31.250758246762,7.71069e+06
31.254344666355,7.71123e+06
31.260491085947,7.71176e+06
31.264528816918,7.7123e+06
31.265067254044,7.71284e+06
31.26678269117,7.71337e+06
31.267867128296,7.71391e+06
31.276540380894,7.71444e+06
31.278398818019,7.71498e+06
31.280942255144,7.71552e+06
31.28221569227,7.71605e+06
31.282763129396,7.71659e+06
31.309942613123,7.71712e+06
31.323110711089,7.71766e+06
31.324177165457,7.7182e+06
31.325892619825,7.71873e+06
31.329675528559,7.71927e+06
31.331964437294,7.7198e+06
31.332439891662,7.72034e+06
31.333874800398,7.72088e+06
31.334557254766,7.72141e+06
31.339330425631,7.72195e+06
31.341918862756,7.72248e+06
31.34453329988,7.72302e+06
31.35079317413,7.72356e+06
31.352390082866,7.72409e+06
31.392056666475,7.72463e+06
31.393141120843,7.72516e+06
31.393634575211,7.7257e+06
31.395653483947,7.72624e+06
31.398811301419,7.72677e+06
31.401779689951,7.72731e+06
31.405279103911,7.72784e+06
31.412850517868,7.72838e+06
31.413871989188,7.72892e+06
31.415544931828,7.72945e+06
31.421164874465,7.72999e+06
31.432426817101,7.73052e+06
31.439569231059,7.73106e+06
31.447258173696,7.7316e+06
31.467113116335,7.73213e+06
31.468092587654,7.73267e+06
31.468613058974,7.7332e+06
31.470820472934,7.73374e+06
31.471340944254,7.73428e+06
31.473080886894,7.73481e+06
31.474929300854,7.73535e+06
31.475667588178,7.73588e+06
31.478418002138,7.73642e+06
31.479640473457,7.73696e+06
31.485496358737,7.73749e+06
31.49866483005,7.73803e+06
31.513562611244,7.73856e+06
31.514602099226,7.7391e+06
31.531896608935,7.73964e+06
31.535067022894,7.74017e+06
31.538203510874,7.74071e+06
31.539161998856,7.74124e+06
31.544236462801,7.74178e+06
31.544837950783,7.74232e+06
31.546699438763,7.74285e+06
31.554981854636,7.74339e+06
31.555583342618,7.74392e+06
31.559925806563,7.74446e+06
31.564672246473,7.745e+06
31.565282734455,7.74553e+06
31.579390186196,7.74607e+06
31.603596682357,7.74714e+06
31.60573418671,7.74768e+06
31.607052195418,7.74821e+06
31.613992509884,7.74875e+06
31.614969014238,7.74928e+06
31.615498518592,7.74982e+06
31.6168525273,7.75036e+06
31.619516437774,7.75089e+06
31.631862877681,7.75143e+06
31.632932382034,7.75196e+06
31.634726390742,7.7525e+06
31.63624239945,7.75304e+06
31.642306281354,7.75357e+06
31.670067298762,7.7466e+06
31.733946410146,7.75411e+06
31.735006930581,7.75464e+06
31.739267491887,7.75518e+06
31.740677012323,7.75572e+06
31.742291053195,7.75625e+06
31.762739134936,7.75679e+06
31.763871655371,7.75732e+06
31.799523570441,7.75786e+06
31.800117090877,7.7584e+06
31.802477369609,7.75893e+06
31.967468998965,7.75944e+06
31.968196550693,7.75944e+06
31.969218102421,7.75998e+06
31.970194654149,7.76052e+06
31.972474309333,7.76105e+06
31.974385412789,7.76159e+06
31.976815516245,7.76212e+06
31.979374723157,7.76266e+06
31.980039274885,7.7632e+06
32.031715709015,7.76373e+06
32.034422275953,7.76427e+06
32.037045019383,7.7648e+06
32.039983226296,7.76534e+06
32.040567778024,7.76588e+06
32.044878478837,7.76641e+06
32.045354045775,7.76695e+06
32.049473179649,7.76748e+06
32.052007880463,7.76802e+06
32.096910874942,7.76856e+06
32.09797744188,7.76909e+06
32.115927192765,7.76963e+06
32.12105377462,7.77016e+06
32.126849520186,7.7707e+06
32.127799102042,7.77124e+06
32.129780265754,7.77177e+06
32.132336429466,7.77231e+06
32.133845011322,7.77284e+06
32.135488593177,7.77338e+06
32.160322048328,7.77392e+06
32.161325630184,7.77445e+06
32.179132373611,7.77499e+06
32.188384119176,7.77552e+06
32.206622708338,7.7766e+06
32.208220304819,7.77713e+06
32.208972901301,7.77767e+06
32.212096094264,7.7782e+06
32.212715690746,7.77874e+06
32.213782287228,7.77928e+06
32.225421818342,7.77981e+06
32.227342011306,7.78035e+06
32.244154561768,7.78088e+06
32.251156307335,7.78142e+06
32.272766693255,7.77606e+06
32.280715691346,7.78196e+06
32.290195206778,7.78234e+06
32.29100180326,7.78288e+06
32.308819770807,7.78341e+06
32.335538895894,7.78356e+06
32.344273506706,7.7841e+06
32.345295117522,7.78464e+06
32.355080005899,7.78517e+06
32.356461227531,7.78571e+06
32.371663980613,7.78624e+06
32.399193105699,7.78678e+06
