X,frankfurt_urban_n_vehicles_mipv6.MA[2].udpApp[0]/endToEndDelay:vector
34.524137140692,0.0566166
34.527958264032,0.0504377
34.532007290834,0.0444867
34.534656317636,0.0371357
34.552812440976,0.0452919
34.558765467778,0.0412449
34.56099149458,0.0334709
34.568938521382,0.0314179
34.579048967202,0.0315284
34.588838861441,0.0313183
34.598838861441,0.0313183
34.621007070974,0.0434865
34.623801125372,0.0362806
34.628838868675,0.0313183
34.638838868675,0.0313183
34.648838868675,0.0313183
34.666734987564,0.0392144
34.676729868675,0.0392093
34.680671923073,0.0331514
34.696973060881,0.0394525
34.704907135641,0.0373866
34.708838875805,0.0313183
34.718838875805,0.0313183
34.729455875805,0.0319353
34.745580078104,0.0380595
34.748838875805,0.0313183
34.758838875805,0.0313183
34.773398875805,0.0358783
34.778838875805,0.0313183
34.789383875805,0.0318633
34.799176852671,0.0316563
34.809878882833,0.0323583
34.818838882833,0.0313183
34.829554882833,0.0320343
34.847512048957,0.0399915
34.850040158239,0.0325196
34.858838882833,0.0313183
34.868838882833,0.0313183
34.878838882833,0.0313183
34.900399092077,0.0428785
34.902994228671,0.0354737
34.910747889778,0.0332273
34.918838889778,0.0313183
34.928838889778,0.0313183
34.943442092077,0.0359215
34.965346228671,0.0478257
34.967892365265,0.0403718
34.992419545279,0.054899
34.994492681873,0.0469721
35.000000818467,0.0424802
35.002190975379,0.0346704
35.016279169069,0.0387586
35.043362332819,0.0558418
35.056719496569,0.0591989
35.058491660319,0.0509711
35.061239824069,0.0437193
35.066049987819,0.0385294
35.080236181509,0.0427156
35.087013345259,0.0394928
35.090036509009,0.0325159
35.10688270941,0.0393621
35.109973900158,0.0324533
35.131980090906,0.0444595
35.136970281654,0.0394497
35.149743488766,0.0422229
35.154814679514,0.0372941
35.158838903327,0.0313183
35.170648903327,0.0331283
35.188309094075,0.0407885
35.189720284823,0.0321997
35.213433498567,0.0459129
35.234001718943,0.0564811
35.236704936673,0.0491844
35.239305154403,0.0417846
35.242535372133,0.0350148
35.248838909959,0.0313183
35.258838909959,0.0313183
35.274644112258,0.0371235
35.278838909959,0.0313183
35.312956118795,0.0554355
35.330262352245,0.0627418
35.332074596885,0.054554
35.351265841525,0.0637453
35.371825074975,0.0743045
35.375055319615,0.0675347
35.378069564255,0.060549
35.380106808895,0.0525862
35.398361042345,0.0608405
35.419626307345,0.0721057
35.428001578753,0.070481
35.431695850161,0.0641753
35.433949121569,0.0564285
35.436013392977,0.0484928
35.455554639243,0.0580341
35.458969910651,0.0514493
35.460309182059,0.0427886
35.464232453467,0.0367119
35.483908699733,0.0463881
35.488277971141,0.0407574
35.490603242549,0.0330827
35.499072736841,0.0315522
35.508838929241,0.0313184
35.518838929241,0.0313184
35.528838929241,0.0313184
35.539545929241,0.0320254
35.548838929241,0.0313184
35.558838929241,0.0313184
35.568838929241,0.0313184
35.579428929241,0.0319084
35.589923929241,0.0324034
35.60069563094,0.0331751
35.624927967696,0.0474074
35.636864239154,0.0493437
35.662831510612,0.0653109
35.666521835552,0.0590013
35.672994160492,0.0554736
35.675805485432,0.0482849
35.679026810372,0.0415062
35.69419108183,0.0466705
35.70013640677,0.0426158
35.702389758356,0.0348692
35.725312042132,0.0477915
35.738327393718,0.0508068
35.740414745304,0.0428942
35.74342009689,0.0358995
35.764302380666,0.0467818
35.769680732252,0.0421602
35.776854083838,0.0393335
35.796872367614,0.0493518
35.80092272523,0.0434022
35.803410103334,0.0358895
35.81567139917,0.0381508
35.821422777274,0.0339022
35.828838947689,0.0313184
35.848239232256,0.0407187
35.85046561036,0.032945
35.858838947689,0.0313184
35.868838947689,0.0313184
35.878838947689,0.0313184
35.890783947689,0.0332634
35.899635947689,0.0321154
35.909518953616,0.0319984
35.930356261306,0.0428357
35.934996665834,0.0374761
35.938838953616,0.0313184
35.948838953616,0.0313184
35.971020155915,0.0434996
35.992160463605,0.0546399
35.993427868133,0.0459073
36.016391181654,0.0588706
36.02387161258,0.056351
36.025891043506,0.0483705
36.029869474432,0.0423489
36.037857905358,0.0403373
36.06132822471,0.0538077
36.083547544062,0.066027
36.097086863414,0.0695663
36.115423188529,0.0779026
36.117973645837,0.0704531
36.124823103145,0.0673025
36.133496560453,0.065976
36.146260017761,0.0687394
36.148369475069,0.0608489
36.149726932377,0.0522064
36.169147263255,0.0616267
36.173525720563,0.0560051
36.191282051441,0.0637615
36.202078529418,0.064558
36.21228101305,0.0647604
36.219234496682,0.0617139
36.237518980314,0.0699984
36.256229322502,0.0787088
36.258617806134,0.0710972
36.266057289766,0.0685367
36.268310773398,0.0607902
36.28161025703,0.0640897
36.288450740662,0.0609302
36.292046224294,0.0545257
36.300763713498,0.0532431
36.302810223414,0.0452897
36.30595073333,0.0384302
36.308838976437,0.0313184
36.318838976437,0.0313184
36.33744733532,0.0399268
36.340488845236,0.0329683
36.365684198568,0.0481636
36.367852708484,0.0403321
36.386229061816,0.0487085
36.391476571732,0.043956
36.397116081648,0.0395955
36.400715597041,0.033195
36.417664961327,0.0401444
36.438989325613,0.0514688
36.442219861723,0.0446993
36.452075397833,0.0445548
36.475653762119,0.0581332
36.478520298229,0.0509997
36.499600662515,0.0620801
36.500832211677,0.0533116
36.503706773891,0.0461862
36.523064148937,0.0555436
36.524989711151,0.0474691
36.542542086197,0.0550215
36.543872648411,0.0463521
36.549736210625,0.0422156
36.560879772839,0.0433592
36.577649335053,0.0501288
36.587577897267,0.0500573
36.597267459481,0.0497469
36.604423042487,0.0469025
36.624113428093,0.0565929
36.650878813699,0.0733582
36.672255401985,0.0847348
36.697360787591,0.0998402
36.720921178374,0.113401
36.749909792636,0.132389
36.771008188596,0.143488
36.775382802858,0.137862
36.789061198818,0.141541
36.79366481308,0.136144
36.810269448198,0.142749
36.811582088416,0.134062
36.816185728634,0.128665
36.833117134794,0.135597
36.857445775012,0.149925
