X,frankfurt_urban_n_vehicles_mipv6.MA[4].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
199.821927676536,1
200.821927676536,2
202.821927676536,3
206.821927676536,4
214.821927676536,5
230.821927676536,6
262.821927676536,7
294.821927676536,8
304.164400313795,1
305.164400313795,2
307.164400313795,3
311.164400313795,4
319.164400313795,5
335.164400313795,6
345.362142476399,1
346.362142476399,2
348.362142476399,3
352.362142476399,4
360.362142476399,5
376.362142476399,6
