X,frankfurt_urban_n_vehicles_mipv6.MA[0].tcp/rcvd seq
30.984175072508,7.72736e+06
31.048656762975,7.72736e+06
31.050131141498,7.72736e+06
31.112904023797,7.7279e+06
31.113979420083,7.72844e+06
31.179753914974,7.72897e+06
31.18025631126,7.72951e+06
31.189202103829,7.73004e+06
31.190313500115,7.73058e+06
31.243056211177,7.73112e+06
31.244149624937,7.73165e+06
31.244625038697,7.73219e+06
31.245745452457,7.73272e+06
31.253541003744,7.73326e+06
31.254670417504,7.7338e+06
31.256349831264,7.73433e+06
31.257464245023,7.73487e+06
31.305847128424,7.7354e+06
31.307622990316,7.73594e+06
31.308986421262,7.73648e+06
31.314538145044,7.73701e+06
31.31532657599,7.73755e+06
31.316018006936,7.73808e+06
31.316529437882,7.73862e+06
31.317265868828,7.73916e+06
31.317912299774,7.73969e+06
31.31863073072,7.74023e+06
31.319097161666,7.74076e+06
31.319743592612,7.7413e+06
31.322778454503,7.74184e+06
31.324297885448,7.74237e+06
31.370692916156,7.74291e+06
31.372762778048,7.74344e+06
31.405691819731,7.74398e+06
31.406338267575,7.74452e+06
31.413270611104,7.74505e+06
31.414238058948,7.74559e+06
31.416058954636,7.74612e+06
31.417857402478,7.74666e+06
31.419741850322,7.7472e+06
31.42122074601,7.74773e+06
31.428125086715,7.74827e+06
31.429182534559,7.7488e+06
31.433873979577,7.74934e+06
31.435696427421,7.74988e+06
31.437998875263,7.75041e+06
31.438708323107,7.75095e+06
31.470099658156,7.75148e+06
31.471112106,7.75202e+06
31.483017240904,7.75256e+06
31.489706685919,7.75309e+06
31.490182133763,7.75363e+06
31.493015477295,7.75416e+06
31.493724925139,7.7547e+06
31.504514274148,7.75524e+06
31.506611203048,7.75577e+06
31.511690169835,7.75631e+06
31.515279563185,7.75684e+06
31.515924027635,7.75738e+06
31.516588492085,7.75792e+06
31.517672956535,7.75845e+06
31.534238609196,7.75899e+06
31.534876073646,7.75952e+06
31.548150191944,7.76006e+06
31.566733884482,7.7606e+06
31.568650697942,7.76113e+06
31.569627162392,7.76167e+06
31.570192626842,7.7622e+06
31.571779555742,7.76274e+06
31.572462020192,7.76328e+06
31.577932342441,7.76381e+06
31.579469451429,7.76435e+06
31.607650041143,7.76488e+06
31.60974252191,7.76542e+06
31.610800002678,7.76596e+06
31.612306964214,7.76649e+06
31.61372392575,7.76703e+06
31.614955406517,7.76756e+06
31.631653200993,7.7681e+06
31.633889681759,7.76864e+06
31.636678452144,7.76917e+06
31.637829916595,7.76971e+06
31.641892358897,7.77024e+06
31.642967839665,7.77078e+06
31.644574320432,7.77132e+06
31.646699281968,7.77185e+06
31.670360016805,7.77239e+06
31.672614497572,7.77292e+06
31.680555382179,7.77346e+06
31.683302107924,7.774e+06
31.685286588691,7.77453e+06
31.685753069459,7.77507e+06
31.694435176655,7.7756e+06
31.697969657422,7.77614e+06
31.701780381038,7.77668e+06
31.704402374629,7.77721e+06
31.704895871425,7.77775e+06
31.70653836822,7.77828e+06
31.708521784876,7.77882e+06
31.709553265644,7.77936e+06
31.733124000481,7.77989e+06
31.735936481247,7.78043e+06
31.744751365854,7.78096e+06
31.748109091598,7.7815e+06
31.748611588394,7.78204e+06
31.751686581986,7.78257e+06
31.758956160331,7.78311e+06
31.761616641098,7.78364e+06
31.765507372727,7.78418e+06
31.768460863114,7.78472e+06
31.772371257334,7.78525e+06
31.774058250926,7.78579e+06
31.776141747721,7.78632e+06
31.778692741312,7.78686e+06
31.798533992169,7.7874e+06
31.800447496834,7.78793e+06
31.809180365411,7.78847e+06
31.812033587953,7.789e+06
31.816802100486,7.78954e+06
31.819193613019,7.79008e+06
31.82255815989,7.79061e+06
31.824335640657,7.79115e+06
31.828379372286,7.79168e+06
31.831999613073,7.79222e+06
31.998275937333,7.79273e+06
31.998769465313,7.79273e+06
31.999451993293,7.79327e+06
32.001181071987,7.7938e+06
32.002867158259,7.79434e+06
32.008595787666,7.79488e+06
32.010437330802,7.79541e+06
32.012204417074,7.79595e+06
32.01271596021,7.79648e+06
32.016804132753,7.79702e+06
32.024431675885,7.79756e+06
32.026144762157,7.79809e+06
32.027274305293,7.79863e+06
32.029095391565,7.79916e+06
32.029678934701,7.7997e+06
32.067774566877,7.80024e+06
32.069883653149,7.80077e+06
32.070440196285,7.80131e+06
32.071515739421,7.80184e+06
32.075685911964,7.80238e+06
32.078425455098,7.80292e+06
32.081884627641,7.80345e+06
32.082513170777,7.80399e+06
32.089167429593,7.80452e+06
32.089678972729,7.80506e+06
32.093288972731,7.8056e+06
32.115973761008,7.80613e+06
32.125497435012,7.80667e+06
32.130748993011,7.8072e+06
32.138850328016,7.80774e+06
32.139925886018,7.80828e+06
32.146142002019,7.80881e+06
32.147873118023,7.80935e+06
32.149618234027,7.80988e+06
32.15343435003,7.81042e+06
32.155165466034,7.81096e+06
32.156178024036,7.81149e+06
32.158493698042,7.81203e+06
32.159802814046,7.81256e+06
32.162388488052,7.8131e+06
32.183317371905,7.81364e+06
32.189071487907,7.81417e+06
32.193477045907,7.81471e+06
32.2043199462,7.81524e+06
32.213655091344,7.81578e+06
32.215305663918,7.81632e+06
32.216789236491,7.81685e+06
32.217327809065,7.81739e+06
32.218955381638,7.81792e+06
32.219547954212,7.81846e+06
32.220149526786,7.819e+06
32.247936303118,7.81953e+06
32.25092302084,7.82007e+06
32.252647593414,7.8206e+06
32.253714165988,7.82114e+06
32.256702738561,7.82168e+06
32.286661499698,7.82221e+06
32.291839644842,7.82275e+06
32.292306217416,7.82328e+06
32.29821150771,7.82382e+06
32.299269080284,7.82436e+06
32.299888652858,7.82489e+06
32.30131482657,7.82543e+06
32.301925413426,7.82596e+06
32.302626000282,7.8265e+06
32.312656522875,7.82704e+06
32.313624095449,7.82757e+06
32.315793242764,7.82811e+06
32.317489829619,7.82864e+06
32.32036781317,7.82918e+06
32.349578574307,7.82972e+06
32.378026437166,7.83079e+06
32.380153610878,7.83132e+06
32.394431784585,7.83186e+06
32.395435371441,7.8324e+06
32.432439566126,7.83347e+06
32.435376767817,7.834e+06
32.437182368663,7.83454e+06
32.437729969509,7.83508e+06
32.438770171201,7.83561e+06
32.439506772047,7.83615e+06
32.442305574585,7.83668e+06
32.444808175431,7.83722e+06
32.458536873328,7.83025e+06
33.522076037178,7.83293e+06
33.605039001974,7.83776e+06
33.613106872572,7.83829e+06
33.66860101158,7.83883e+06
33.670824506928,7.83936e+06
33.682189115136,7.8399e+06
33.684236862809,7.84044e+06
33.736694754884,7.84097e+06
33.741531271793,7.84151e+06
33.746141363093,7.84204e+06
33.748075858442,7.84258e+06
33.800735772166,7.84312e+06
33.801757541576,7.84365e+06
33.80561853062,7.84419e+06
33.81221893015,7.84472e+06
33.814518699558,7.84526e+06
33.889676441586,7.8458e+06
33.890242210996,7.84633e+06
33.890798980406,7.84687e+06
33.892932519226,7.8474e+06
33.91178460229,7.84794e+06
33.913831162826,7.84848e+06
33.957945788957,7.84901e+06
33.961059129761,7.84955e+06
33.966356470563,7.85008e+06
33.973382250827,7.85062e+06
33.977918371899,7.85116e+06
