X,frankfurt_urban_n_vehicles.MA[7].tcp/rcvd seq
306.770021248807,6.81094e+07
308.647419715005,6.81094e+07
310.40010877459,6.81094e+07
312.493300531635,6.81094e+07
315.311208248372,6.81094e+07
317.472078934854,6.81094e+07
317.541968353548,6.81094e+07
317.542671144542,6.81094e+07
317.611651201047,6.81099e+07
317.612155986561,6.81104e+07
317.681118040326,6.8111e+07
317.68168582584,6.81115e+07
317.683093396868,6.81121e+07
317.684229182382,6.81126e+07
317.750584876989,6.81131e+07
317.751053657271,6.81137e+07
317.751666437553,6.81142e+07
317.753181998117,6.81147e+07
317.754598558681,6.81153e+07
317.756153338963,6.81158e+07
317.757082119245,6.81163e+07
317.758145899527,6.81169e+07
317.820511483593,6.81174e+07
317.821043258889,6.81179e+07
317.822152034185,6.81185e+07
317.823116809481,6.8119e+07
317.824135584777,6.81196e+07
317.825660135369,6.81201e+07
317.826308910665,6.81206e+07
317.826831685961,6.81212e+07
317.828329236553,6.81217e+07
317.829240011849,6.81222e+07
317.829753787145,6.81228e+07
317.830258562441,6.81233e+07
317.831394337737,6.81238e+07
317.833498438921,6.81244e+07
317.890054925077,6.81249e+07
317.890983700373,6.81255e+07
317.892263475669,6.8126e+07
317.893516250965,6.81265e+07
317.894643026261,6.81271e+07
317.8956600201,6.81276e+07
317.896570795396,6.81281e+07
317.897535570692,6.81287e+07
317.899171228629,6.81292e+07
317.900442001555,6.81297e+07
317.900955772111,6.81303e+07
317.901514542667,6.81308e+07
317.902587313223,6.81313e+07
317.903552083779,6.81319e+07
317.958913588895,6.81324e+07
317.960301359451,6.8133e+07
317.961599130007,6.81335e+07
317.962590900563,6.8134e+07
317.963843671119,6.81346e+07
317.965024441675,6.81351e+07
317.965502212231,6.81356e+07
317.967161753343,6.81362e+07
317.968191892447,6.81367e+07
317.970364204115,6.81372e+07
317.971499974671,6.81378e+07
317.972482745227,6.81383e+07
317.973726515783,6.81389e+07
317.975899531033,6.81394e+07
318.0279792481,6.81399e+07
318.029379565506,6.81405e+07
318.031257331576,6.8141e+07
318.032979097646,6.81415e+07
318.034323629786,6.81421e+07
318.035441395856,6.81426e+07
318.035991161926,6.81431e+07
318.036459927996,6.81437e+07
318.037957460136,6.81442e+07
318.039481992276,6.81447e+07
318.040500758346,6.81453e+07
318.041789524416,6.81458e+07
318.043033290486,6.81464e+07
318.045724205488,6.81469e+07
318.096864905062,6.81474e+07
318.100079988538,6.8148e+07
318.10181975249,6.81485e+07
318.102324514324,6.8149e+07
318.103894037992,6.81496e+07
318.10530958284,6.81501e+07
318.106319344674,6.81506e+07
318.10697811498,6.81512e+07
318.108295638648,6.81517e+07
318.110363400482,6.81523e+07
318.111481162316,6.81528e+07
318.11199492415,6.81533e+07
318.112499685984,6.81539e+07
318.114690860332,6.81544e+07
318.172505009595,6.81549e+07
318.173958407215,6.81555e+07
318.174986169049,6.8156e+07
318.176780692717,6.81565e+07
318.177736454551,6.81571e+07
318.178286216385,6.81576e+07
318.181120740053,6.81581e+07
318.182238501887,6.81587e+07
318.182716263721,6.81592e+07
318.183212025555,6.81598e+07
318.183833787389,6.81603e+07
318.184302549223,6.81608e+07
318.186143834725,6.81614e+07
318.186801596559,6.81619e+07
318.242384954868,6.81624e+07
318.244760624838,6.8163e+07
318.246016382702,6.81635e+07
318.247035140566,6.8164e+07
318.248550656294,6.81646e+07
318.249244414158,6.81651e+07
318.250170743811,6.81657e+07
318.253152199964,6.81662e+07
318.253638957828,6.81667e+07
318.254738715692,6.81673e+07
318.25640723142,6.81678e+07
318.256938989284,6.81683e+07
318.259386505012,6.81689e+07
