X,frankfurt_urban_n_vehicles.MA[6].tcp/rcvd seq,frankfurt_urban_n_vehicles.MA[6].tcp/rcvd seq_0
343.571893596264,8.55889e+07,
343.572888512192,8.55889e+07,
343.57355742812,8.55889e+07,
343.574208344048,8.55889e+07,
343.575512259976,8.55889e+07,
343.576037175904,8.55889e+07,
343.576445091832,8.55889e+07,
343.57700600776,8.55889e+07,
343.577656923688,8.55889e+07,
343.578280839616,8.55889e+07,
343.579209755544,8.55889e+07,
343.579931671472,8.55889e+07,
343.639850999245,8.55889e+07,
343.640778366373,8.55889e+07,
343.641971269963,8.55889e+07,
343.721230405791,8.5589e+07,
343.721790309381,8.5589e+07,
343.723266091953,8.5589e+07,
343.723781983239,8.5589e+07,
343.724414874525,8.5589e+07,
343.724984765811,8.5589e+07,
343.725410657097,8.5589e+07,
343.727200548383,8.5589e+07,
343.728198439669,8.5589e+07,
343.728795330955,8.5589e+07,
343.729221222241,8.5589e+07,
343.729701113527,8.5589e+07,
343.730361004813,8.5589e+07,
343.730822896099,8.5589e+07,
343.790713609817,8.5589e+07,
343.791180952303,8.5589e+07,
343.791636843589,8.5589e+07,
343.870779960985,8.55891e+07,
343.871763839991,8.55891e+07,
343.872216718997,8.55891e+07,
343.874555598003,8.55891e+07,
343.875188477009,8.55891e+07,
343.875641356015,8.55891e+07,
343.876801235021,8.55891e+07,
343.877889114027,8.55891e+07,
343.878305993033,8.55891e+07,
343.878947872039,8.55891e+07,
343.879571751045,8.55891e+07,
343.880087630051,8.55891e+07,
343.881409509057,8.55891e+07,
343.881934388063,8.55891e+07,
343.939703243013,8.55891e+07,
343.941547452225,8.55891e+07,
343.941949318975,8.55891e+07,
344.020556418021,8.55892e+07,
344.021871694414,8.55892e+07,
344.023129548976,8.55892e+07,
344.023744403538,8.55892e+07,
344.0243592581,8.55892e+07,
344.024956112662,8.55892e+07,
344.025597967224,8.55892e+07,
344.026131821786,8.55892e+07,
344.026829761664,8.55892e+07,
344.027526891036,8.55892e+07,
344.028219495164,8.55892e+07,
344.028833361914,8.55892e+07,
344.029447228664,8.55892e+07,
344.029926095414,8.55892e+07,
344.089551681733,8.55892e+07,
344.091832409326,8.55892e+07,
344.092243263888,8.55892e+07,
344.171434834036,8.55893e+07,
344.172058676482,8.55893e+07,
344.173051518928,8.55893e+07,
344.173495361374,8.55893e+07,
344.17442920382,8.55893e+07,
344.175035046266,8.55893e+07,
344.175451888712,8.55893e+07,
344.175976731158,8.55893e+07,
344.176482084292,8.55893e+07,
344.177105926738,8.55893e+07,
344.177736769184,8.55893e+07,
344.18025861163,8.55893e+07,
344.180801454076,8.55893e+07,
344.181407296522,8.55893e+07,
344.240990922015,8.55893e+07,
344.242362058107,8.55893e+07,
344.242907888427,8.55893e+07,
344.321514951119,8.55894e+07,
344.322678769403,8.55894e+07,
344.323122587687,8.55894e+07,
344.324089442079,8.55894e+07,
344.324677260363,8.55894e+07,
344.325948102719,8.55894e+07,
344.327150933039,8.55894e+07,
344.328665701175,8.55894e+07,
344.329163519459,8.55894e+07,
344.330728337743,8.55894e+07,
344.331181156027,8.55894e+07,
344.331606974311,8.55894e+07,
344.333054792595,8.55894e+07,
344.333615610879,8.55894e+07,
344.390474178553,8.55894e+07,
344.392070266321,8.55894e+07,
344.392706084605,8.55894e+07,
344.472136129253,8.55895e+07,
344.473497935511,8.55895e+07,
344.474395741769,8.55895e+07,
344.474893548027,8.55895e+07,
344.475535354285,8.55895e+07,
344.476632160543,8.55895e+07,
344.477120966801,8.55895e+07,
344.477582773059,8.55895e+07,
344.478572579317,8.55895e+07,
344.480225385575,8.55895e+07,
344.480857191833,8.55895e+07,
344.481497998091,8.55895e+07,
344.482129804349,8.55895e+07,
344.482833610607,8.55895e+07,
344.541293338671,8.55895e+07,
344.543200132949,8.55895e+07,
344.543673927227,8.55895e+07,
344.623839059927,8.55896e+07,
344.625822278251,8.55896e+07,
344.626383060393,8.55896e+07,
344.627325842535,8.55896e+07,
344.627886624677,8.55896e+07,
344.628348406819,8.55896e+07,
344.628936188961,8.55896e+07,
344.630365971103,8.55896e+07,
344.631399753245,8.55896e+07,
344.634157535387,8.55896e+07,
344.634781317529,8.55896e+07,
344.635234099671,8.55896e+07,
344.635767881813,8.55896e+07,
344.636364663955,8.55896e+07,
344.693315251219,8.55896e+07,
344.696328010965,8.55896e+07,
344.696810793107,8.55896e+07,
344.777200599537,8.55897e+07,
344.779215369517,8.55897e+07,
344.780763978795,8.55897e+07,
344.781882818093,8.55897e+07,
344.782416588073,8.55897e+07,
344.783049358053,8.55897e+07,
344.783691128033,8.55897e+07,
344.784116898013,8.55897e+07,
344.784691104793,8.55897e+07,
344.785332874773,8.55897e+07,
344.785866644753,8.55897e+07,
344.787031414733,8.55897e+07,
344.788306184713,8.55897e+07,
344.789814954693,8.55897e+07,
344.846565392557,8.55897e+07,
344.848570833101,8.55897e+07,
344.849152590993,8.55897e+07,
344.927759581258,8.55898e+07,
344.928824327116,8.55898e+07,
344.929848072974,8.55898e+07,
344.930489818832,8.55898e+07,
344.93088856469,8.55898e+07,
344.931413310548,8.55898e+07,
344.931902056406,8.55898e+07,
344.932444802264,8.55898e+07,
344.933363644394,8.55898e+07,
344.934962402286,8.55898e+07,
344.935622148144,8.55898e+07,
344.93647291807,8.55898e+07,
344.936988663928,8.55898e+07,
344.937735675715,8.55898e+07,
344.996986505202,8.55898e+07,
344.998015320929,8.55898e+07,
345.003006708129,8.55898e+07,
345.081613680349,8.55899e+07,
345.082741414179,8.55899e+07,
345.083747148009,8.55899e+07,
345.084289881839,8.55899e+07,
345.085629615669,8.55899e+07,
345.086055349499,8.55899e+07,
345.086517083329,8.55899e+07,
345.087167817159,8.55899e+07,
345.087791550989,8.55899e+07,
345.088442284819,8.55899e+07,
345.089030018649,8.55899e+07,
345.089626752479,8.55899e+07,
345.090070486309,8.55899e+07,
345.090460220139,8.55899e+07,
345.150572817331,8.55899e+07,
345.151572002361,8.55899e+07,
345.152216724195,8.55899e+07,
345.230823678462,8.559e+07,
345.232323400296,8.559e+07,
345.233311110216,8.559e+07,
345.233799820136,8.559e+07,
345.234996565798,8.559e+07,
345.235637287632,8.559e+07,
345.236116997552,8.559e+07,
345.2380937313,8.559e+07,
345.23996444122,8.559e+07,
345.24054315114,8.559e+07,
345.243759336988,8.559e+07,
345.244203046908,8.559e+07,
345.244817756828,8.559e+07,
345.245306466748,8.559e+07,
345.299942416634,8.559e+07,
345.302112964625,8.559e+07,
345.302658662663,8.559e+07,
345.382475662159,8.55901e+07,
345.384003360197,8.55901e+07,
345.385320058235,8.55901e+07,
345.385826756273,8.55901e+07,
345.386243454311,8.55901e+07,
345.386804152349,8.55901e+07,
345.387337850387,8.55901e+07,
345.387826548425,8.55901e+07,
345.388288246463,8.55901e+07,
345.388893944501,8.55901e+07,
345.390879665091,8.55901e+07,
345.391449363129,8.55901e+07,
345.391902061167,8.55901e+07,
345.393466759205,8.55901e+07,
345.452970004715,8.55901e+07,
345.453413690949,8.55901e+07,
345.454058377183,8.55901e+07,
345.533401253853,8.55902e+07,
345.533808928279,8.55902e+07,
345.534855673829,8.55902e+07,
345.535857419379,8.55902e+07,
345.536301093805,8.55902e+07,
345.537203768231,8.55902e+07,
345.539671853439,8.55902e+07,
345.540169527865,8.55902e+07,
345.540784202291,8.55902e+07,
345.542402876717,8.55902e+07,
345.543488616701,8.55902e+07,
345.544085291127,8.55902e+07,
345.545189031111,8.55902e+07,
345.545650705537,8.55902e+07,
345.605233171517,8.55902e+07,
345.606678238155,8.55902e+07,
345.607151900853,8.55902e+07,
345.685963160205,8.55903e+07,
345.686370822903,8.55903e+07,
345.690960166574,8.55903e+07,
345.691448829272,8.55903e+07,
345.69186549197,8.55903e+07,
345.692255154668,8.55903e+07,
345.692680817366,8.55903e+07,
345.693241480064,8.55903e+07,
345.693640142762,8.55903e+07,
345.69638880546,8.55903e+07,
345.696805468158,8.55903e+07,
345.697348130856,8.55903e+07,
345.697872793554,8.55903e+07,
345.699104456252,8.55903e+07,
345.757307529534,8.55903e+07,
345.760202490152,8.55903e+07,
345.760829141166,8.55903e+07,
345.840533552346,8.55904e+07,
345.841598191232,8.55904e+07,
345.843632275892,8.55904e+07,
345.845739806326,8.55904e+07,
345.846219445212,8.55904e+07,
345.84830842142,8.55904e+07,
345.849708168346,8.55904e+07,
345.8503390246,8.55904e+07,
345.851938675614,8.55904e+07,
345.8525983145,8.55904e+07,
345.853050953386,8.55904e+07,
345.853440592272,8.55904e+07,
345.854001231158,8.55904e+07,
345.855140930684,8.55904e+07,
345.909863386803,8.55904e+07,
345.910482684397,8.55904e+07,
345.911091311141,8.55904e+07,
345.990046025215,8.55905e+07,
345.991689278703,8.55905e+07,
345.992748905447,8.55905e+07,
345.993318532191,8.55905e+07,
345.993753158935,8.55905e+07,
345.994250785679,8.55905e+07,
345.994802412423,8.55905e+07,
345.996526472929,8.55905e+07,
345.997431533435,8.55905e+07,
345.998532182518,8.55905e+07,
346.000103236967,8.55905e+07,
346.002205295745,8.55905e+07,
346.005923175685,8.55905e+07,
346.006348790315,8.55905e+07,
346.059762692554,8.55905e+07,
346.06077175974,8.55905e+07,
346.06144337437,8.55905e+07,
346.14042655435,8.55906e+07,
346.142418586104,8.55906e+07,
346.144426128517,8.55906e+07,
346.145409804008,8.55906e+07,
346.145880406618,8.55906e+07,
346.146891082109,8.55906e+07,
346.148248684719,8.55906e+07,
346.148863287329,8.55906e+07,
346.149513889939,8.55906e+07,
346.149939492549,8.55906e+07,
346.150572095159,8.55906e+07,
346.151231697769,8.55906e+07,
346.151639300379,8.55906e+07,
346.152192722852,8.55906e+07,
346.209340560124,8.55906e+07,
346.212485591734,8.55906e+07,
346.213049182372,8.55906e+07,
346.29173832412,8.55907e+07,
346.292220818905,8.55907e+07,
346.294733917302,8.55907e+07,
346.29512350794,8.55907e+07,
346.296598098578,8.55907e+07,
346.297149689216,8.55907e+07,
346.297674279854,8.55907e+07,
346.299592298782,8.55907e+07,
346.301977303874,8.55907e+07,
346.302933917002,8.55907e+07,
346.30350250764,8.55907e+07,
346.304072086366,8.55907e+07,
346.304931711406,8.55907e+07,
346.305943699964,8.55907e+07,
346.36184812813,8.55907e+07,
346.36280694893,8.55907e+07,
346.363325527656,8.55907e+07,
346.442357174283,8.55908e+07,
346.443855046421,8.55908e+07,
346.445312180077,8.55908e+07,
346.446792052215,8.55908e+07,
346.447784693295,8.55908e+07,
346.448885334375,8.55908e+07,
346.449274901203,8.55908e+07,
346.449664468031,8.55908e+07,
346.450135034859,8.55908e+07,
346.450731601687,8.55908e+07,
346.451238168515,8.55908e+07,
346.451645735343,8.55908e+07,
346.452260302171,8.55908e+07,
346.452676868999,8.55908e+07,
346.516733338576,8.55908e+07,
346.51834027791,8.55908e+07,
346.518777832908,8.55908e+07,
346.597384626296,8.55909e+07,
346.598189181294,8.55909e+07,
346.598740736292,8.55909e+07,
346.60235483448,8.55909e+07,
346.60285237767,8.55909e+07,
346.60347592086,8.55909e+07,
346.60395546405,8.55909e+07,
346.60453400724,8.55909e+07,
346.60494155043,8.55909e+07,
346.60543909362,8.55909e+07,
346.606303198887,8.55909e+07,
346.606898753885,8.55909e+07,
346.607368308883,8.55909e+07,
346.607937852073,8.55909e+07,
346.671174260981,8.55909e+07,
346.672745176176,8.55909e+07,
346.673928719366,8.55909e+07,
346.752535495067,8.5591e+07,
346.753510026499,8.5591e+07,
346.755018557931,8.5591e+07,
346.755962089363,8.5591e+07,
346.756360620795,8.5591e+07,
346.756984152227,8.5591e+07,
346.758503683659,8.5591e+07,
346.759082215091,8.5591e+07,
346.759570746523,8.5591e+07,
346.760239277955,8.5591e+07,
346.760857277881,8.5591e+07,
346.762394843863,8.5591e+07,
346.763872694965,8.5591e+07,
346.766352897345,8.5591e+07,
346.82163725914,8.5591e+07,
346.823658412314,8.5591e+07,
346.824212931812,8.5591e+07,
346.902819683545,8.55911e+07,
346.904172190733,8.55911e+07,
346.905105697921,8.55911e+07,
346.905977205109,8.55911e+07,
346.906474712297,8.55911e+07,
346.908039219485,8.55911e+07,
346.908482726673,8.55911e+07,
346.909043233861,8.55911e+07,
346.909675741049,8.55911e+07,
346.910083248237,8.55911e+07,
346.910670755425,8.55911e+07,
346.911611398023,8.55911e+07,
346.912261905211,8.55911e+07,
346.912750412399,8.55911e+07,
346.972932236981,8.55911e+07,
346.974485079356,8.55911e+07,
346.975526023701,8.55911e+07,
347.054132763175,8.55912e+07,
347.055332258155,8.55912e+07,
347.056256753135,8.55912e+07,
347.056754248115,8.55912e+07,
347.057323743095,8.55912e+07,
347.057830238075,8.55912e+07,
347.058489733055,8.55912e+07,
347.059773313491,8.55912e+07,
347.061317820679,8.55912e+07,
347.061976327867,8.55912e+07,
347.062482822847,8.55912e+07,
347.063366365388,8.55912e+07,
347.064461360337,8.55912e+07,
347.065914718555,8.55912e+07,
347.124403273846,8.55912e+07,
347.125580756618,8.55912e+07,
347.12618923939,8.55912e+07,
347.205466382865,8.55913e+07,
347.208769150094,8.55913e+07,
347.20977462072,8.55913e+07,
347.210218091346,8.55913e+07,
347.210724561972,8.55913e+07,
347.211204032598,8.55913e+07,
347.211764503224,8.55913e+07,
347.21358097385,8.55913e+07,
347.214222444476,8.55913e+07,
347.214890915102,8.55913e+07,
347.215532385728,8.55913e+07,
347.216137856354,8.55913e+07,
347.21659932698,8.55913e+07,
347.217051797606,8.55913e+07,
347.277054726698,8.55913e+07,
347.27833733685,8.55913e+07,
347.278900807476,8.55913e+07,
347.357936771149,8.55914e+07,
347.359939893157,8.55914e+07,
347.360356351673,8.55914e+07,
347.360889810189,8.55914e+07,
347.361837268705,8.55914e+07,
347.362797727221,8.55914e+07,
347.363313185737,8.55914e+07,
347.363864644253,8.55914e+07,
347.364470102769,8.55914e+07,
347.364985561285,8.55914e+07,
347.365546019801,8.55914e+07,
347.366007478317,8.55914e+07,
347.366967741685,8.55914e+07,
347.367635212311,8.55914e+07,
347.431344996595,8.55914e+07,
347.431833443067,8.55914e+07,
347.432351889539,8.55914e+07,
347.512007387921,8.55915e+07,
347.513026822381,8.55915e+07,
347.515448980845,8.55915e+07,
347.516567492837,8.55915e+07,
347.516965927297,8.55915e+07,
347.518418545295,8.55915e+07,
347.519077979755,8.55915e+07,
347.519656414215,8.55915e+07,
347.520189848675,8.55915e+07,
347.520624283135,8.55915e+07,
347.521220717595,8.55915e+07,
347.521772152055,8.55915e+07,
347.522341586515,8.55915e+07,
347.522812020975,8.55915e+07,
347.581039903077,8.55915e+07,
347.582374849529,8.55915e+07,
347.582839283989,8.55915e+07,
347.661817793236,8.55916e+07,
347.66281029377,8.55916e+07,
347.664289811332,8.55916e+07,
347.665259233876,8.55916e+07,
347.667225924446,8.55916e+07,
347.66775034699,8.55916e+07,
347.668787847524,8.55916e+07,
347.669861348058,8.55916e+07,
347.670871848592,8.55916e+07,
347.671378271136,8.55916e+07,
347.67184869368,8.55916e+07,
347.672274116224,8.55916e+07,
347.672762538768,8.55916e+07,
347.673232961312,8.55916e+07,
347.731805119505,8.55916e+07,
347.734201088289,8.55916e+07,
347.734719498915,8.55916e+07,
347.813665410388,8.55917e+07,
347.814117809174,8.55917e+07,
347.815687685726,8.55917e+07,
347.817045562278,8.55917e+07,
347.818543113302,8.55917e+07,
347.819679591068,8.55917e+07,
347.820095989854,8.55917e+07,
347.82060238864,8.55917e+07,
347.821027787426,8.55917e+07,
347.821762020305,8.55917e+07,
347.822196419091,8.55917e+07,
347.823788127439,8.55917e+07,
347.824384526225,8.55917e+07,
347.824942948691,8.55917e+07,
347.884304582461,8.55917e+07,
347.885245054505,8.55917e+07,
347.885907453291,8.55917e+07,
347.91207261174,8.55918e+07,
347.965499456331,8.55918e+07,
347.965933843341,8.55918e+07,
347.966962309864,8.55918e+07,
347.967891696874,8.55918e+07,
347.970340675471,8.55918e+07,
347.971727654057,8.55918e+07,
347.972350041067,8.55918e+07,
347.972893420855,8.55918e+07,
347.973426807865,8.55918e+07,
347.974001202097,8.55918e+07,
347.974588589107,8.55918e+07,
347.975067976117,8.55918e+07,
347.976103444499,8.55918e+07,
347.977604769785,8.55918e+07,
348.035921100155,8.55918e+07,
348.037987681108,8.55918e+07,
348.03857805638,8.55918e+07,
348.117184664204,8.55919e+07,
348.118204108461,8.55919e+07,
348.118629472057,8.55919e+07,
348.122473354062,8.55919e+07,
348.124212834855,8.55919e+07,
348.124911104606,8.55919e+07,
348.125425479878,8.55919e+07,
348.12594885515,8.55919e+07,
348.127936218746,8.55919e+07,
348.128487582342,8.55919e+07,
348.128948945938,8.55919e+07,
348.129410309534,8.55919e+07,
348.130403795387,8.55919e+07,
348.131098170659,8.55919e+07,
348.160336883282,8.55919e+07,
348.190143437334,8.55919e+07,
348.19065880093,8.55919e+07,
348.191321164526,8.55919e+07,
348.270251366675,8.5592e+07,
348.270811718665,8.5592e+07,
348.273537169669,8.5592e+07,
348.274016521659,8.5592e+07,
348.274603873649,8.5592e+07,
348.275047225639,8.5592e+07,
348.275598577629,8.5592e+07,
348.276050929619,8.5592e+07,
348.27662864601,8.5592e+07,
348.277215998,8.5592e+07,
348.278296843019,8.5592e+07,
348.279304131665,8.5592e+07,
348.28038056932,8.5592e+07,
348.281337749278,8.5592e+07,
348.339747791181,8.5592e+07,
348.340345277244,8.5592e+07,
348.340809617732,8.5592e+07,
348.420484756792,8.55921e+07,
348.421504085526,8.55921e+07,
348.42247341426,8.55921e+07,
348.422997742994,8.55921e+07,
348.423486071728,8.55921e+07,
348.424037400462,8.55921e+07,
348.425904388748,8.55921e+07,
348.426400729236,8.55921e+07,
348.427104069724,8.55921e+07,
348.42811700109,8.55921e+07,
348.428659329824,8.55921e+07,
348.4297137693,8.55921e+07,
348.430264109788,8.55921e+07,
348.431747268946,8.55921e+07,
348.490264467818,8.55921e+07,
348.490689796552,8.55921e+07,
348.491253125286,8.55921e+07,
348.569859680512,8.55922e+07,
348.570445997348,8.55922e+07,
348.57189363102,8.55922e+07,
348.572435947856,8.55922e+07,
348.572942264692,8.55922e+07,
348.574816739733,8.55922e+07,
348.576267863098,8.55922e+07,
348.576936179934,8.55922e+07,
348.57769249677,8.55922e+07,
348.578332813606,8.55922e+07,
348.578901130442,8.55922e+07,
348.579488447278,8.55922e+07,
348.58172368706,8.55922e+07,
348.583558003896,8.55922e+07,
348.639359717409,8.55922e+07,
348.639907485445,8.55922e+07,
348.640497790431,8.55922e+07,
348.7191043279,8.55923e+07,
348.720159621072,8.55923e+07,
348.720611914244,8.55923e+07,
348.721635207416,8.55923e+07,
348.722159500588,8.55923e+07,
348.72315579376,8.55923e+07,
348.72573650794,8.55923e+07,
348.726959088964,8.55923e+07,
348.727504043826,8.55923e+07,
348.728180348812,8.55923e+07,
348.728776641984,8.55923e+07,
348.729433958784,8.55923e+07,
348.730467630012,8.55923e+07,
348.732273934998,8.55923e+07,
348.788135030222,8.55923e+07,
348.79116965411,8.55923e+07,
348.791714947282,8.55923e+07,
348.871291586298,8.55924e+07,
348.872782867744,8.55924e+07,
348.874365430636,8.55924e+07,
348.875456548479,8.55924e+07,
348.876966923189,8.55924e+07,
348.877535204635,8.55924e+07,
348.878707641272,8.55924e+07,
348.879437922718,8.55924e+07,
348.880168204164,8.55924e+07,
348.88082648561,8.55924e+07,
348.881848426639,8.55924e+07,
348.882462708085,8.55924e+07,
348.883899864359,8.55924e+07,
348.885027925949,8.55924e+07,
348.941840327797,8.55924e+07,
348.942400597563,8.55924e+07,
348.942936867329,8.55924e+07,
349.02154336969,8.55925e+07,
349.022769627866,8.55925e+07,
349.023819886042,8.55925e+07,
349.024407144218,8.55925e+07,
349.024850402394,8.55925e+07,
349.02537466057,8.55925e+07,
349.025907918746,8.55925e+07,
349.026478364327,8.55925e+07,
349.027826715753,8.55925e+07,
349.028547985519,8.55925e+07,
349.030440809754,8.55925e+07,
349.03083906793,8.55925e+07,
349.031417326106,8.55925e+07,
349.032049584282,8.55925e+07,
349.090664388161,8.55925e+07,
349.091842746392,8.55925e+07,
349.092307004568,8.55925e+07,
349.170913489582,8.55926e+07,
349.171968736206,8.55926e+07,
349.17296498283,8.55926e+07,
349.173354229454,8.55926e+07,
349.173977476078,8.55926e+07,
349.174483722702,8.55926e+07,
349.175115969326,8.55926e+07,
349.17568521595,8.55926e+07,
349.176660278034,8.55926e+07,
349.177328524658,8.55926e+07,
349.178684885437,8.55926e+07,
349.179308132061,8.55926e+07,
349.179832378685,8.55926e+07,
349.180407625309,8.55926e+07,
349.240016139623,8.55926e+07,
349.240905603798,8.55926e+07,
349.242295838956,8.55926e+07,
349.320902306786,8.55927e+07,
349.322092530508,8.55927e+07,
349.32306175423,8.55927e+07,
349.323630977952,8.55927e+07,
349.324245201674,8.55927e+07,
349.324697425396,8.55927e+07,
349.325266649118,8.55927e+07,
349.32591687284,8.55927e+07,
349.326549096562,8.55927e+07,
349.326947320284,8.55927e+07,
349.327444544006,8.55927e+07,
349.32837894313,8.55927e+07,
349.329870178288,8.55927e+07,
349.33025940201,8.55927e+07,
349.389887939658,8.55927e+07,
349.39105761458,8.55927e+07,
349.391566838302,8.55927e+07,
349.470175348156,8.55928e+07,
349.471347560532,8.55928e+07,
349.472343772908,8.55928e+07,
349.473240985284,8.55928e+07,
349.47370219766,8.55928e+07,
349.474091410036,8.55928e+07,
349.474793563324,8.55928e+07,
349.4754437757,8.55928e+07,
349.476046988076,8.55928e+07,
349.476750200452,8.55928e+07,
349.477435412828,8.55928e+07,
349.478003625204,8.55928e+07,
349.48099891183,8.55928e+07,
349.481568124206,8.55928e+07,
349.539214964067,8.55928e+07,
349.541272840019,8.55928e+07,
349.541737041165,8.55928e+07,
349.620906003368,8.55929e+07,
349.621493193318,8.55929e+07,
349.622958573218,8.55929e+07,
349.623581763168,8.55929e+07,
349.624123953118,8.55929e+07,
349.624540143068,8.55929e+07,
349.625064333018,8.55929e+07,
349.625696522968,8.55929e+07,
349.626085712918,8.55929e+07,
349.626510902868,8.55929e+07,
349.627089092818,8.55929e+07,
349.627588687709,8.55929e+07,
349.628309888855,8.55929e+07,
349.628887090001,8.55929e+07,
349.690433792418,8.55929e+07,
349.691092982368,8.55929e+07,
349.691539172318,8.55929e+07,
349.770151011348,8.5593e+07,
349.771404189518,8.5593e+07,
349.773031367688,8.5593e+07,
349.773510545858,8.5593e+07,
349.774016724028,8.5593e+07,
349.774414902198,8.5593e+07,
349.774876080368,8.5593e+07,
349.775508258538,8.5593e+07,
349.776050662892,8.5593e+07,
349.776631192408,8.5593e+07,
349.777257640773,8.5593e+07,
349.778348521211,8.5593e+07,
349.779051699381,8.5593e+07,
349.780174877551,8.5593e+07,
349.839844953853,8.5593e+07,
349.840387120009,8.5593e+07,
349.840833286165,8.5593e+07,
349.874762346218,8.55931e+07,
349.919447861877,8.55931e+07,
349.920971887027,8.55931e+07,
349.921823017047,8.55931e+07,
349.922571183203,8.55931e+07,
349.923852337407,8.55931e+07,
349.924385491611,8.55931e+07,
349.924846645815,8.55931e+07,
349.925433800019,8.55931e+07,
349.925822954223,8.55931e+07,
349.926358180139,8.55931e+07,
349.926935346295,8.55931e+07,
349.927504500499,8.55931e+07,
349.927965654703,8.55931e+07,
349.929034222837,8.55931e+07,
349.988649522663,8.55931e+07,
349.989819901581,8.55931e+07,
349.990383055785,8.55931e+07,
350.069518843622,8.55932e+07,
350.071033952335,8.55932e+07,
350.072548957045,8.55932e+07,
350.072938099341,8.55932e+07,
350.073399241637,8.55932e+07,
350.074458383933,8.55932e+07,
350.074856526229,8.55932e+07,
350.076128668525,8.55932e+07,
350.076616810821,8.55932e+07,
350.077284953117,8.55932e+07,
350.077791095413,8.55932e+07,
350.078243237709,8.55932e+07,
350.078641380005,8.55932e+07,
350.079300522301,8.55932e+07,
350.140001497878,8.55932e+07,
350.14222923838,8.55932e+07,
350.14276536887,8.55932e+07,
350.221593366696,8.55933e+07,
350.223189711962,8.55933e+07,
350.22367783073,8.55933e+07,
350.224664949498,8.55933e+07,
350.225306068266,8.55933e+07,
350.225731187034,8.55933e+07,
350.226156305802,8.55933e+07,
350.22667142457,8.55933e+07,
350.227952543338,8.55933e+07,
350.228368662106,8.55933e+07,
350.229009780874,8.55933e+07,
350.229434899642,8.55933e+07,
350.23008501841,8.55933e+07,
