X,frankfurt_urban_n_vehicles_mipv6.MA[2].udpApp[0]/rcvdPkLifetime:vector
34.693350878393,0.182092
34.695121988435,0.173863
34.695696098477,0.164437
34.696261208519,0.155002
34.697357318561,0.146098
34.702065260461,0.140806
34.726750619218,0.155492
34.736809603482,0.15555
34.77649427463,0.185235
34.802518821758,0.20126
34.80457495833,0.193316
34.806404905325,0.185146
34.83388524144,0.202626
34.834603380304,0.193344
34.835803910366,0.184545
34.847809983262,0.186551
34.856569401651,0.18531
34.886890275473,0.205631
34.888648414337,0.197389
34.894296553929,0.193037
34.906752306657,0.195493
34.930578857199,0.20932
34.933649550515,0.20239
34.966107950637,0.224849
34.967829089775,0.21657
34.974641795061,0.213383
34.983136322255,0.211877
34.984689984099,0.203431
34.995255706389,0.203997
35.000819879618,0.199561
35.02565246893,0.214393
35.085969788371,0.264711
35.150965345316,0.319706
35.154530582696,0.313271
35.168635243797,0.317376
35.171266819656,0.310008
35.180111601651,0.308852
35.185051019503,0.303792
35.186316728429,0.295058
35.191214322736,0.289955
35.19396651858,0.282707
35.202634996774,0.281376
35.212254579223,0.280995
35.24153180571,0.300273
35.245107537492,0.293848
35.253082329837,0.291823
35.256940061619,0.285681
35.26143586591,0.280177
35.266637060447,0.275378
35.301477494726,0.300218
35.308711614883,0.297453
35.311447916151,0.290189
35.313824250054,0.282565
35.322792571197,0.281533
35.349128505958,0.297869
35.354163014462,0.292904
35.356872813644,0.285614
35.363207343117,0.281948
35.427035884407,0.335777
35.433057880985,0.331799
35.438329657277,0.327071
35.450595157859,0.329336
35.498239682896,0.366981
35.5009739695,0.359715
35.504723365412,0.353464
35.505944163328,0.344685
35.507353961244,0.336095
35.518804838777,0.337546
35.520925636693,0.329667
35.525797731713,0.324539
35.531227996017,0.319969
35.534514793933,0.313256
35.544560406414,0.313301
35.557067786505,0.315809
35.558831838777,0.307573
35.564309366276,0.30305
35.591248565701,0.319989
35.605643101423,0.324384
35.669303758552,0.378045
35.670031004398,0.368772
35.675024642554,0.363766
35.696092091427,0.374833
35.700913546243,0.369654
35.738579605059,0.397321
35.753729499609,0.40247
35.757789886286,0.396531
35.772515369192,0.401256
35.782298687689,0.40104
35.783034945967,0.391776
35.826969122854,0.42571
35.843822971983,0.432564
35.845817832199,0.424559
35.848492692415,0.417234
35.888303781156,0.447045
35.892964406465,0.441705
35.902379418581,0.44112
35.908808179025,0.437549
35.916284016103,0.435025
35.924352971591,0.433094
35.924981254291,0.423722
35.930638732035,0.41938
35.939967450891,0.418708
35.942910016103,0.411651
35.944121896325,0.402863
35.960686175097,0.409427
35.961981457797,0.400722
35.963805338019,0.392546
35.997708886593,0.41645
36.008511562269,0.417252
