X,frankfurt_urban_n_vehicles.MA[1].idLayer/sequenceUpdateCa:vector
71.612398639767,1
72.112398639767,2
72.612398639767,3
73.112398639767,4
73.612398639767,5
74.112398639767,6
74.612398639767,7
75.112398639767,8
75.612398639767,9
76.112398639767,10
76.612398639767,11
77.112398639767,12
77.612398639767,13
78.112398639767,14
78.612398639767,15
79.112398639767,16
79.612398639767,17
80.112398639767,18
80.612398639767,19
81.112398639767,20
81.612398639767,21
82.112398639767,22
82.612398639767,23
83.112398639767,24
83.612398639767,25
84.112398639767,26
84.612398639767,27
85.112398639767,28
191.664698652353,29
295.306013137945,30
336.682767574284,31
406.312246570826,32
