X,frankfurt_urban_n_vehicles_multi_radio.MA[0].udp/rcvdPk:vector(packetBytes),frankfurt_urban_n_vehicles_multi_radio.MA[0].udpApp[0]/rcvdPk:vector(packetBytes)
30.728103470005,1008,1000
30.737379271491,1008,1000
30.746645271491,1008,1000
30.757370271491,1008,1000
30.766645271491,1008,1000
30.778896271491,1008,1000
30.787739271491,1008,1000
30.798257271491,1008,1000
30.813048280518,1008,1000
30.816645280518,1008,1000
30.828635280518,1008,1000
30.836645280518,1008,1000
30.846645280518,1008,1000
30.856645280518,1008,1000
30.866645280518,1008,1000
30.876645280518,1008,1000
30.886645280518,1008,1000
30.897987280518,1008,1000
30.906645289552,1008,1000
30.920440289552,1008,1000
30.930332289552,1008,1000
30.936645289552,1008,1000
30.947442289552,1008,1000
30.956645289552,1008,1000
30.966645289552,1008,1000
30.977361289552,1008,1000
30.989810289552,1008,1000
31.002308298558,1008,1000
31.007478298558,1008,1000
31.035319298558,1008,1000
31.038312716132,1008,1000
31.046645298558,1008,1000
31.058914298558,1008,1000
31.066645298558,1008,1000
31.076645298558,1008,1000
31.086645298558,1008,1000
31.096645298558,1008,1000
31.106645307422,1008,1000
31.116645307422,1008,1000
31.126645307422,1008,1000
