X,frankfurt_urban_n_vehicles.MA[6].idLayer/sequenceUpdateCa:vector
63.25451861767,1
63.75451861767,2
64.25451861767,3
198.891531642047,4
295.705815180844,5
296.205815180844,6
296.705815180844,7
339.771793103733,8
380.717444376608,9
381.217444376608,10
381.717444376608,11
382.135279527026,12
382.635279527026,13
383.135279527026,14
383.635279527026,15
384.135279527026,16
384.635279527026,17
385.135279527026,18
385.635279527026,19
386.135279527026,20
386.635279527026,21
387.135279527026,22
387.635279527026,23
388.135279527026,24
388.635279527026,25
389.135279527026,26
389.635279527026,27
390.135279527026,28
390.635279527026,29
391.135279527026,30
391.635279527026,31
392.135279527026,32
392.635279527026,33
393.135279527026,34
393.635279527026,35
394.135279527026,36
394.635279527026,37
394.821908372699,38
395.321908372699,39
395.821908372699,40
396.321908372699,41
396.725411752093,42
397.225411752093,43
397.725411752093,44
