X,frankfurt_urban_n_vehicles.MA[3].udpApp[0]/endToEndDelay:vector
43.695225556596,0.0558103
43.699166476848,0.0497512
43.714491357874,0.0550761
43.728969268864,0.059554
43.731820179854,0.0524049
43.741243090844,0.0518279
43.745006747028,0.0455915
43.762860628054,0.0534454
43.791405539044,0.0719903
43.798119450034,0.0687042
43.8189523293,0.0795371
43.825673144672,0.0762579
43.873990046804,0.114575
43.877610948936,0.108196
43.903402819423,0.123988
43.909535712951,0.12012
43.921476606479,0.122061
43.983407999331,0.153993
44.008698650823,0.159283
44.058952055237,0.179537
44.063756940491,0.174342
44.066895825745,0.167481
44.068832710999,0.159417
44.084341596253,0.164926
44.105805450043,0.17639
44.140635082041,0.19122
44.182463714039,0.213048
44.195069591313,0.215654
44.205402467106,0.215987
44.244182206394,0.234767
44.263444076038,0.244029
44.268563945682,0.239149
44.309272529589,0.259857
44.335650362055,0.276235
44.339654224377,0.270239
44.342397086699,0.262982
44.357004949021,0.26759
44.384651781487,0.285237
44.40329261261,0.293877
44.424946353776,0.305531
44.432217209046,0.302802
44.453661034472,0.314246
44.474980859898,0.325566
44.480870715168,0.321455
44.498146570438,0.328731
44.533211609474,0.343796
44.5764894941,0.377074
44.612236732716,0.402822
44.618883574734,0.399468
44.622067416752,0.392652
44.62747525877,0.38806
44.647628070966,0.398213
44.664297883162,0.404883
44.71133142711,0.431916
44.73526026293,0.445845
44.74508309875,0.445668
44.75310193457,0.443687
44.76046777039,0.441053
44.76437260621,0.434957
44.77627144203,0.436856
44.801002246961,0.451587
44.822778076895,0.463363
44.851618877023,0.482204
44.869926677151,0.490511
44.882532507085,0.493117
44.893945337019,0.49453
44.895846166953,0.486431
44.901145995868,0.481731
44.93067871747,0.501263
45.017775705579,0.54836
45.046318494669,0.566903
45.048913313551,0.559498
45.133584852547,0.58417
45.137156636539,0.577741
45.189350006663,0.599935
45.192191820441,0.592777
45.221817404986,0.612402
45.246514356329,0.627099
45.257136876893,0.617722
45.272321558771,0.612906
45.274790337897,0.595375
45.313343175784,0.603928
45.327344884402,0.60793
45.330231688678,0.600816
45.350855492954,0.61144
45.36958529723,0.62017
45.396049005848,0.626634
45.449840485343,0.640425
45.456745485343,0.63733
45.462104255475,0.622689
45.495291931451,0.645877
45.506200730662,0.646786
45.53222349667,0.662808
45.611065256937,0.70165
45.614927348393,0.685512
45.658820810805,0.709406
45.672133902261,0.702719
45.675696664313,0.696281
45.701263755163,0.681849
45.715075543217,0.68566
45.729282331271,0.679867
45.737279421515,0.667864
45.745227179809,0.665812
45.747698270053,0.648283
45.757076058107,0.647661
45.769939148351,0.650524
45.785405906645,0.645991
45.803695362187,0.63428
45.806808116945,0.627393
45.838860871703,0.639446
45.844064960827,0.62465
45.859757745343,0.630343
45.874627834467,0.635213
45.899861314375,0.640446
45.906161096109,0.636746
45.913396877325,0.613982
45.922504658541,0.613089
45.926575439757,0.60716
45.929516220973,0.600101
45.946219695317,0.576804
45.962915446779,0.5535
46.002469890876,0.573055
46.006820639182,0.557405
46.055566078444,0.576151
46.070705179728,0.56129
46.087618928034,0.568204
46.118711705638,0.559296
46.1393564263,0.559941
46.167857201392,0.578442
46.172581946734,0.573167
46.176743692076,0.567328
46.17727877827,0.547864
46.191167864464,0.551753
46.213295609381,0.55388
46.214508351915,0.545093
46.224629094449,0.545214
46.225353179793,0.535938
46.228867922327,0.529453
46.239706007671,0.530291
46.257797750205,0.538383
46.276375522487,0.54696
46.282226265021,0.542811
46.299910037303,0.530495
46.31525580737,0.535841
46.322526577052,0.523111
46.345171316988,0.535756
46.34875208667,0.529337
46.357309171244,0.527894
46.366713940926,0.517299
46.3747930255,0.515378
46.384044765436,0.51463
46.393054450544,0.513639
46.42662419012,0.537209
46.432369957344,0.532955
46.447878724568,0.538463
46.477084462048,0.557669
46.542764592426,0.593349
46.550891357362,0.581476
46.579572122298,0.600157
46.614036538923,0.594621
46.646132281824,0.616717
46.647569932072,0.608155
46.677265283638,0.58785
46.695083366214,0.585668
46.70008612878,0.570671
46.712243128497,0.572828
46.745793888849,0.596379
46.752894649201,0.593479
46.754868379813,0.575453
46.762477140165,0.573062
46.776334870777,0.57692
46.807617630874,0.598202
46.809817277932,0.580402
46.82088903623,0.581474
46.824721764788,0.575307
46.851476170144,0.582061
46.866169928442,0.586755
46.893666009942,0.604251
46.89791676824,0.598502
46.905590849504,0.586176
46.966772926868,0.617358
47.006496683035,0.617081
47.014710763625,0.615296
47.050194162553,0.630779
47.072730917181,0.643316
47.075138997771,0.625724
47.13792919653,0.628514
47.14948120754,0.630066
47.156161287748,0.626746
47.156732367956,0.607317
47.176787040718,0.617372
47.19354576395,0.624131
47.196690487182,0.607275
47.203937567209,0.584522
47.207738318673,0.578323
47.229399070137,0.579984
47.255898791865,0.586484
47.257841513593,0.578426
47.270816235321,0.581401
47.271351315167,0.551936
47.289477347355,0.560062
47.293494098819,0.554079
47.316168769173,0.566754
47.320793519211,0.551378
47.321990598733,0.542575
47.329743348771,0.540328
47.394772769325,0.575358
47.407462519219,0.578047
47.454616907757,0.585202
47.465178656511,0.585763
47.488223074785,0.558808
47.512543793668,0.573129
47.522211902366,0.562797
47.526547679666,0.547132
47.539584397498,0.550169
47.585687754198,0.546273
47.590528501764,0.541113
47.632498372125,0.523083
47.688080957163,0.548666
47.699460902369,0.550046
47.713065678439,0.54365
47.717726423857,0.538311
47.761661836199,0.552247
47.763128914693,0.533714
47.772321660111,0.532906
47.813699738527,0.544285
