X,frankfurt_urban_n_vehicles_multi_radio.MA[1].udpApp[0]/rcvdPkLifetime:vector
32.949121362939,0.0151384
32.963286758387,0.0193038
32.968089015179,0.0141061
32.970894444912,0.00691151
32.978701758388,0.00471883
32.991104758388,0.00712183
33.000990839112,0.00700791
33.010053593645,0.00607066
33.018507846303,0.00452491
33.030054846301,0.00607191
33.053312495949,0.0193296
33.056529793903,0.0125469
33.061444804964,0.00746187
33.07073349595,0.00675056
33.085227665553,0.0112447
33.089578771779,0.00559584
33.099474846302,0.00549191
33.110457596729,0.00647466
33.123312152254,0.00932922
33.13205022689,0.00806729
33.140864860451,0.00688193
33.158521784908,0.0145389
33.167014166436,0.0130312
33.173371521184,0.00938859
33.185215527031,0.0112326
33.188729707781,0.00474677
33.198507860453,0.00452493
33.218131762342,0.0141488
33.221717943092,0.00773501
33.250640797768,0.0266579
33.252268112724,0.0182852
33.264154798012,0.0201719
33.271493609134,0.0175107
33.281957937868,0.017975
33.287746693617,0.0137638
33.291189943554,0.00720701
33.321545810603,0.0275629
33.327836467371,0.0238535
33.330609993027,0.0166271
33.345721467371,0.0217385
33.346349796015,0.0123669
33.351447404857,0.00746447
33.359842888054,0.00585995
33.369218810603,0.00523588
33.381444330736,0.0074614
33.388919360262,0.00493643
33.401916583477,0.00793365
33.410952889297,0.00696996
33.418507901517,0.00452497
33.430343382714,0.00636045
33.458844458744,0.0248615
33.45944580085,0.0154629
33.460410142955,0.00642721
33.472571673737,0.00858874
33.482426518625,0.00844359
33.492658048171,0.00867512
33.513941774264,0.0199588
33.514570129554,0.0105872
33.521997269103,0.00801434
33.528939420058,0.00495649
33.571230262565,0.0372473
33.59655697558,0.052574
33.59787033087,0.0438874
33.617661381527,0.0536784
33.631416105124,0.0574332
33.642638176012,0.0586552
33.657029305846,0.0630464
33.660158470522,0.0561755
33.695217746925,0.0812348
33.696512115189,0.0725292
33.701372665824,0.0673897
33.70434985543,0.0603669
33.708024045036,0.0540411
33.717863949216,0.053881
33.721243519772,0.0472606
33.728548471277,0.0445655
33.740073140561,0.0460902
33.744364521511,0.0403816
33.745703902461,0.031721
33.746413283411,0.0224304
33.748877664361,0.0148947
33.751941045311,0.00795811
33.768906178267,0.0149232
33.818242353856,0.0542594
33.82216378735,0.0481809
33.823413613017,0.0394307
33.825266438684,0.0312835
33.831463694445,0.0274808
33.861977414059,0.0479945
33.867025593071,0.0430427
33.871206628473,0.0372237
33.873199021891,0.0292161
33.876993061968,0.0230101
33.885103734523,0.0211208
33.918087189881,0.0441043
33.920282595491,0.0362997
33.920983001101,0.0270001
33.953217790964,0.0492349
33.956541034763,0.0425581
33.959589274075,0.0356063
33.960361679685,0.0263787
33.974073158309,0.0300902
34.026694642815,0.0727117
34.028905906969,0.064923
34.033821017667,0.0598381
34.038047852887,0.0540649
34.040259117041,0.0462762
34.073897591413,0.0699147
34.084645591412,0.0706627
34.085193009022,0.0612101
34.088607426632,0.0546245
34.089181844242,0.0451989
34.100991675474,0.0470087
34.102995964356,0.039013
34.106229257342,0.0322463
34.108415692386,0.0244328
34.154209531183,0.0602266
34.156992389875,0.0530095
34.157602819221,0.0436199
34.163467827175,0.0394849
34.168371264475,0.0343883
34.190054770225,0.0460718
34.192889059107,0.0389061
34.195010347989,0.0310274
34.220254496643,0.0462716
34.223653824682,0.0396709
34.224921819487,0.0309389
34.225721260313,0.0217383
34.233758378295,0.0197754
34.259124068895,0.0351411
34.260533568963,0.0265506
34.274352759058,0.0303698
34.276149646338,0.0221667
34.284854867352,0.0208719
34.302020699065,0.0280378
34.307342082212,0.0233591
34.363342968088,0.06936
34.387324082212,0.0833411
34.404008745061,0.0900258
34.420706293933,0.0967234
34.432080983505,0.0980981
34.467057357164,0.123074
34.473537697488,0.119555
34.477297095299,0.113314
34.480244547417,0.106262
34.512965846297,0.128983
34.516248799549,0.122266
34.526125765343,0.122143
34.531305421871,0.117322
34.533012816551,0.10903
34.534981211231,0.100998
34.548727020853,0.104744
34.554660529417,0.100678
34.560647407361,0.0966645
34.562578985901,0.0885961
34.5971829572,0.1132
34.5998820097,0.105899
34.638521047098,0.134538
34.654320114755,0.140337
34.683490707982,0.159508
34.709740814691,0.175758
34.711243309585,0.16726
34.713881386591,0.159898
34.730399575493,0.166417
34.731593204153,0.15761
34.742917288913,0.158934
34.748604408619,0.154621
34.749187903513,0.145205
34.750761398407,0.136778
34.858323397869,0.23434
34.861085199031,0.227102
34.863657155999,0.219674
34.871448293472,0.217465
34.87333679851,0.209354
34.876285956648,0.202303
34.880249563598,0.196267
34.900529803457,0.206547
34.907639157404,0.203656
34.914082802268,0.2001
34.932642744766,0.20866
34.936477893607,0.202495
34.943753732833,0.199771
34.945622409919,0.191639
34.950789287321,0.186806
34.952577420247,0.178594
34.954671097333,0.170688
34.961016783781,0.167034
35.025600639278,0.221618
35.048206169187,0.234223
35.054858903295,0.230876
35.060003680438,0.226021
35.17449417675,0.330511
35.177914900536,0.323932
35.181895348108,0.317912
35.224984921951,0.351002
35.229255221989,0.345272
35.2592841457,0.365301
35.263285892156,0.359303
35.264524638612,0.350542
35.27178148085,0.347799
35.27339102414,0.339408
35.276115115321,0.332132
35.282230598421,0.328248
35.285262921951,0.32128
35.28763568465,0.313653
35.325464955649,0.341482
35.328415965465,0.334433
35.333747783569,0.329765
35.341312207884,0.327329
35.347143955649,0.323161
35.420778822797,0.386796
35.423818613265,0.379836
35.429841194201,0.375858
35.432744984669,0.368762
35.445298939665,0.371316
35.586233699959,0.502251
35.588120511811,0.494138
35.597252224787,0.493269
35.598554036639,0.484571
35.603056339949,0.479073
35.604251917861,0.470269
35.608068750736,0.464086
35.609561328648,0.455578
35.61340390656,0.449421
35.616224317348,0.442241
35.618843219026,0.43486
35.619976290451,0.425993
35.621235361876,0.417252
35.625796016233,0.411813
35.670984425582,0.447001
35.678048211536,0.444065
35.6921133041,0.43813
35.69783078871,0.433848
35.698459366622,0.424476
35.701521203558,0.417538
35.703417057022,0.409434
35.707353580306,0.403371
35.719426583345,0.405444
35.728845863186,0.404863
35.732130984082,0.398148
35.733884570114,0.389902
35.743840617016,0.389858
35.787738422549,0.423755
35.789950276013,0.415967
35.795114629849,0.411132
35.799068834533,0.405086
35.802267983957,0.388285
35.810684417051,0.386701
35.820224966206,0.386242
35.840389455257,0.396407
35.842258328907,0.388275
35.921575225923,0.447592
35.930113265544,0.44613
35.932199158914,0.408216
35.938990466638,0.405008
35.943403774934,0.369421
35.944131376532,0.360148
35.947351265546,0.353368
35.949517867144,0.345535
35.952466764495,0.338484
35.957550241409,0.333567
35.959730846987,0.325748
35.964499253379,0.320516
35.969906867038,0.315924
35.97851516374,0.314532
35.991817302413,0.317834
36.021738207897,0.327755
36.024255120565,0.320272
36.025737033233,0.311754
36.044964247561,0.320981
36.052411213148,0.318428
36.057857884219,0.313875
36.058639493243,0.304657
36.060013405911,0.29603
36.064108622223,0.290126
36.072015445823,0.288033
36.080608275195,0.286625
36.081182884219,0.2772
36.089874712806,0.275892
36.09053932183,0.266556
