X,frankfurt_urban_n_vehicles_multi_radio.MA[1].idLayer/sequenceUpdateDa:vector
2.7,0
35.523982933079,1
35.533982933079,2
35.543982933079,3
35.553982933079,4
35.563982933079,5
35.573982933079,6
35.583982933079,7
35.593982933079,8
35.603982933079,9
35.613982933079,10
35.623982933079,11
35.633982933079,12
35.643982933079,13
35.653982933079,14
35.663982933079,15
35.673982933079,16
35.683982933079,17
35.693982933079,18
35.703982933079,19
35.713982933079,20
35.723982933079,21
35.733982933079,22
35.743982933079,23
35.753982933079,24
35.763982933079,25
35.773982933079,26
35.783982933079,27
35.793982933079,28
35.803982933079,29
35.813982933079,30
35.823982933079,31
35.833982933079,32
35.843982933079,33
35.853982933079,34
35.863982933079,35
35.873982933079,36
35.883982933079,37
35.893982933079,38
35.903982933079,39
35.913982933079,40
35.923982933079,41
35.933982933079,42
35.943982933079,43
35.953982933079,44
35.963982933079,45
35.973982933079,46
35.983982933079,47
35.993982933079,48
36.003982933079,49
36.013982933079,50
36.023982933079,51
36.033982933079,52
36.043982933079,53
36.053982933079,54
36.063982933079,55
36.073982933079,56
36.083982933079,57
36.093982933079,58
36.103982933079,59
36.113982933079,60
36.123982933079,61
36.133982933079,62
36.143982933079,63
36.153982933079,64
36.163982933079,65
36.173982933079,66
36.183982933079,67
36.193982933079,68
36.203982933079,69
36.213982933079,70
36.223982933079,71
36.233982933079,72
36.243982933079,73
36.253982933079,74
36.263982933079,75
36.273982933079,76
36.283982933079,77
36.293982933079,78
36.303982933079,79
36.313982933079,80
36.323982933079,81
36.333982933079,82
36.343982933079,83
