X,frankfurt_urban_n_vehicles.MA[7].idLayer/sequenceUpdateCa:vector
131.128184274023,1
193.876464749552,2
301.502015850656,3
346.720634444378,4
384.878270942546,5
385.378270942546,6
385.878270942546,7
386.378270942546,8
386.878270942546,9
387.378270942546,10
387.878270942546,11
388.378270942546,12
388.878270942546,13
389.378270942546,14
389.878270942546,15
390.378270942546,16
390.878270942546,17
391.378270942546,18
391.878270942546,19
392.378270942546,20
392.878270942546,21
393.378270942546,22
393.878270942546,23
394.378270942546,24
394.878270942546,25
395.378270942546,26
395.878270942546,27
396.378270942546,28
396.878270942546,29
397.378270942546,30
397.878270942546,31
398.378270942546,32
398.878270942546,33
399.378270942546,34
399.878270942546,35
400.378270942546,36
400.878270942546,37
401.378270942546,38
401.878270942546,39
402.378270942546,40
402.878270942546,41
403.378270942546,42
403.878270942546,43
404.099875200242,44
404.599875200242,45
405.099875200242,46
405.158915430515,47
