X,frankfurt_urban_n_vehicles_mipv6.MA[2].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
190.76910701883,1
191.76910701883,2
193.76910701883,3
197.76910701883,4
205.76910701883,5
221.76910701883,6
253.76910701883,7
285.76910701883,8
297.593423308128,1
298.593423308128,2
300.593423308128,3
304.593423308128,4
312.593423308128,5
328.593423308128,6
333.520021776391,1
334.520021776391,2
336.520021776391,3
340.520021776391,4
348.520021776391,5
364.520021776391,6
396.520021776391,7
