X,frankfurt_urban_n_vehicles_mipv6.MA[3].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
197.952828466595,1
198.952828466595,2
200.952828466595,3
204.952828466595,4
212.952828466595,5
228.952828466595,6
260.952828466595,7
292.952828466595,8
299.498495054007,1
300.498495054007,2
302.498495054007,3
306.498495054007,4
314.498495054007,5
330.498495054007,6
344.747811474384,1
345.747811474384,2
347.747811474384,3
351.747811474384,4
359.747811474384,5
375.747811474384,6
