X,frankfurt_urban_n_vehicles_mipv6.MA[6].udp/rcvdPk:vector(packetBytes),frankfurt_urban_n_vehicles_mipv6.MA[6].udpApp[0]/rcvdPk:vector(packetBytes)
42.239409897316,1032,1024
42.244045471175,1032,1024
42.252984438039,1032,1024
42.262894107107,1032,1024
42.281244603454,1032,1024
42.293732107107,1032,1024
42.297909194299,1032,1024
42.308567147515,1032,1024
42.313962356681,1032,1024
42.33792783903,1032,1024
42.343771987108,1032,1024
42.356914190504,1032,1024
42.357532879192,1032,1024
42.362885953282,1032,1024
42.374426614908,1032,1024
42.385042689974,1032,1024
42.392379623496,1032,1024
42.405253180455,1032,1024
42.412655155849,1032,1024
42.422379630442,1032,1024
42.44180444819,1032,1024
42.448393866362,1032,1024
42.455735132976,1032,1024
42.49426987232,1032,1024
42.4950595749,1032,1024
42.501413472824,1032,1024
42.562182603335,1032,1024
42.569311015509,1032,1024
42.57410319166,1032,1024
42.578465150303,1032,1024
42.579011866951,1032,1024
42.58736584947,1032,1024
42.60498650376,1032,1024
42.60639533309,1032,1024
42.61262771094,1032,1024
42.618178358186,1032,1024
42.622710546525,1032,1024
42.624946095045,1032,1024
42.630066643565,1032,1024
42.635827389021,1032,1024
42.646537036204,1032,1024
42.647758767066,1032,1024
42.653414652503,1032,1024
42.685241222162,1032,1024
42.689138777849,1032,1024
42.689756670026,1032,1024
42.69377544165,1032,1024
42.702699900898,1032,1024
42.713661156118,1032,1024
42.722379672849,1032,1024
42.755500525768,1032,1024
42.776939741285,1032,1024
42.779516197021,1032,1024
42.786617630531,1032,1024
42.792323525768,1032,1024
42.79587438151,1032,1024
42.826904900829,1032,1024
42.828662660575,1032,1024
42.829801542813,1032,1024
42.833112547543,1032,1024
42.838951625579,1032,1024
42.864416726514,1032,1024
42.870083350329,1032,1024
42.886928001764,1032,1024
42.89465894049,1032,1024
42.904772404393,1032,1024
42.907773040361,1032,1024
42.9200848949,1032,1024
42.924314530868,1032,1024
42.925660439516,1032,1024
42.959541909432,1032,1024
42.97614467566,1032,1024
42.977391584308,1032,1024
42.982461365739,1032,1024
42.984370874118,1032,1024
42.988141109817,1032,1024
42.993664612262,1032,1024
43.004041139853,1032,1024
43.019940384035,1032,1024
43.032615339573,1032,1024
43.040389734061,1032,1024
43.044538819728,1032,1024
43.052940079947,1032,1024
43.067566530532,1032,1024
43.075855811596,1032,1024
43.085818029522,1032,1024
43.111390088707,1032,1024
43.118188872296,1032,1024
43.118726676304,1032,1024
43.123234731374,1032,1024
43.142715628298,1032,1024
43.149512479108,1032,1024
43.152475820618,1032,1024
43.166837698857,1032,1024
43.173208353489,1032,1024
43.182480907183,1032,1024
43.194559739251,1032,1024
43.204721110796,1032,1024
43.213824596502,1032,1024
43.223223657468,1032,1024
43.232665672723,1032,1024
43.243913272925,1032,1024
43.252709122005,1032,1024
43.273215267153,1032,1024
43.291041851166,1032,1024
43.297008180488,1032,1024
43.319330335556,1032,1024
43.320624503472,1032,1024
43.322479867555,1032,1024
43.361165161874,1032,1024
43.365394658277,1032,1024
43.367439234083,1032,1024
43.369377427057,1032,1024
43.372676433774,1032,1024
43.37594191954,1032,1024
43.382693768254,1032,1024
43.392890048369,1032,1024
43.402717386804,1032,1024
43.437110951634,1032,1024
43.444557957626,1032,1024
