X,frankfurt_urban_n_vehicles_mipv6.MA[3].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
199.287840168249,1
200.287840168249,2
202.287840168249,3
206.287840168249,4
214.287840168249,5
230.287840168249,6
262.287840168249,7
294.287840168249,8
306.885818570557,1
307.885818570557,2
309.885818570557,3
313.885818570557,4
321.885818570557,5
337.885818570557,6
338.620244478124,1
339.620244478124,2
341.620244478124,3
345.620244478124,4
353.620244478124,5
369.620244478124,6
401.620244478124,7
