X,frankfurt_urban_n_vehicles_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
199.218348415234,1
200.218348415234,2
202.218348415234,3
206.218348415234,4
214.218348415234,5
230.218348415234,6
262.218348415234,7
294.218348415234,8
297.162569470205,1
298.162569470205,2
300.162569470205,3
304.162569470205,4
312.162569470205,5
328.162569470205,6
332.182201330799,1
333.182201330799,2
335.182201330799,3
339.182201330799,4
347.182201330799,5
363.182201330799,6
395.182201330799,7
401.592325185467,1
402.592325185467,2
404.592325185467,3
