X,frankfurt_urban_n_vehicles.MA[4].idLayer/sequenceUpdateCa:vector
68.699653474654,1
69.199653474654,2
69.699653474654,3
70.199653474654,4
70.699653474654,5
71.199653474654,6
71.699653474654,7
72.199653474654,8
72.699653474654,9
73.199653474654,10
73.699653474654,11
74.199653474654,12
74.699653474654,13
75.199653474654,14
75.699653474654,15
76.199653474654,16
76.699653474654,17
77.199653474654,18
77.699653474654,19
78.199653474654,20
78.699653474654,21
79.199653474654,22
79.699653474654,23
80.199653474654,24
80.699653474654,25
81.199653474654,26
81.699653474654,27
82.199653474654,28
82.699653474654,29
83.199653474654,30
83.699653474654,31
84.199653474654,32
84.699653474654,33
85.199653474654,34
85.699653474654,35
86.199653474654,36
86.699653474654,37
87.199653474654,38
87.699653474654,39
88.199653474654,40
88.699653474654,41
89.199653474654,42
89.699653474654,43
90.199653474654,44
90.699653474654,45
91.199653474654,46
91.699653474654,47
92.199653474654,48
92.699653474654,49
93.199653474654,50
93.699653474654,51
94.199653474654,52
94.699653474654,53
95.199653474654,54
95.699653474654,55
96.199653474654,56
96.699653474654,57
97.199653474654,58
97.699653474654,59
98.199653474654,60
98.699653474654,61
99.199653474654,62
99.699653474654,63
100.199653474654,64
100.699653474654,65
101.199653474654,66
101.699653474654,67
102.199653474654,68
102.699653474654,69
174.588928452625,70
302.119671455597,71
302.619671455597,72
303.119671455597,73
336.130076126862,74
336.630076126862,75
337.130076126862,76
413.986545238283,77
414.486545238283,78
414.986545238283,79
415.486545238283,80
415.986545238283,81
