X,frankfurt_urban_n_vehicles.MA[5].idLayer/sequenceUpdateDa:vector
13.3,0
66.245029651802,1
66.255029651802,2
66.265029651802,3
66.275029651802,4
66.285029651802,5
66.295029651802,6
66.305029651802,7
66.315029651802,8
66.325029651802,9
66.335029651802,10
66.345029651802,11
66.355029651802,12
66.365029651802,13
66.375029651802,14
66.385029651802,15
66.395029651802,16
66.405029651802,17
66.415029651802,18
66.425029651802,19
66.435029651802,20
66.445029651802,21
66.455029651802,22
66.465029651802,23
66.475029651802,24
66.485029651802,25
66.495029651802,26
66.505029651802,27
66.515029651802,28
66.525029651802,29
66.535029651802,30
66.545029651802,31
66.555029651802,32
66.565029651802,33
66.575029651802,34
66.585029651802,35
66.595029651802,36
66.605029651802,37
66.615029651802,38
66.625029651802,39
66.635029651802,40
66.645029651802,41
66.655029651802,42
66.665029651802,43
66.675029651802,44
66.685029651802,45
66.695029651802,46
66.705029651802,47
66.715029651802,48
66.725029651802,49
66.735029651802,50
66.745029651802,51
66.755029651802,52
66.765029651802,53
66.775029651802,54
66.785029651802,55
66.795029651802,56
66.805029651802,57
66.815029651802,58
66.825029651802,59
66.835029651802,60
66.845029651802,61
66.855029651802,62
66.865029651802,63
66.875029651802,64
66.885029651802,65
66.895029651802,66
66.905029651802,67
66.915029651802,68
66.925029651802,69
66.935029651802,70
66.945029651802,71
66.955029651802,72
66.965029651802,73
66.975029651802,74
66.985029651802,75
66.995029651802,76
67.005029651802,77
67.015029651802,78
67.025029651802,79
67.035029651802,80
67.045029651802,81
67.055029651802,82
67.065029651802,83
67.075029651802,84
67.085029651802,85
67.095029651802,86
67.105029651802,87
67.115029651802,88
67.125029651802,89
67.135029651802,90
67.145029651802,91
67.155029651802,92
67.165029651802,93
67.175029651802,94
67.185029651802,95
67.195029651802,96
67.205029651802,97
67.215029651802,98
67.225029651802,99
67.235029651802,100
67.245029651802,101
67.255029651802,102
67.265029651802,103
67.275029651802,104
67.285029651802,105
67.295029651802,106
67.305029651802,107
67.315029651802,108
67.325029651802,109
67.335029651802,110
67.345029651802,111
67.355029651802,112
67.365029651802,113
67.375029651802,114
67.385029651802,115
67.395029651802,116
67.405029651802,117
67.415029651802,118
67.425029651802,119
67.435029651802,120
67.445029651802,121
67.455029651802,122
67.465029651802,123
67.475029651802,124
67.485029651802,125
67.495029651802,126
67.505029651802,127
67.515029651802,128
67.525029651802,129
67.535029651802,130
67.545029651802,131
67.555029651802,132
67.565029651802,133
67.575029651802,134
67.585029651802,135
67.595029651802,136
67.605029651802,137
67.615029651802,138
67.625029651802,139
67.635029651802,140
67.645029651802,141
67.655029651802,142
67.665029651802,143
67.675029651802,144
67.685029651802,145
67.695029651802,146
67.705029651802,147
67.715029651802,148
67.725029651802,149
67.735029651802,150
67.745029651802,151
