X,frankfurt_urban_n_vehicles_mipv6.MA[5].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
197.619797343393,1
198.619797343393,2
200.619797343393,3
204.619797343393,4
212.619797343393,5
228.619797343393,6
260.619797343393,7
292.619797343393,8
295.448516294511,1
296.448516294511,2
298.448516294511,3
302.448516294511,4
310.448516294511,5
326.448516294511,6
346.135386567835,1
347.135386567835,2
349.135386567835,3
353.135386567835,4
361.135386567835,5
373.293933941514,1
374.293933941514,2
376.293933941514,3
377.135386567835,6
380.293933941514,4
388.293933941514,5
