X,frankfurt_urban_n_vehicles.MA[1].idLayer/sequenceUpdateCa:vector
48.698004276065,1
49.198004276065,2
49.698004276065,3
50.198004276065,4
50.698004276065,5
51.198004276065,6
51.698004276065,7
52.198004276065,8
52.698004276065,9
53.198004276065,10
141.537565404695,11
142.037565404695,12
142.537565404695,13
143.037565404695,14
143.537565404695,15
144.037565404695,16
144.537565404695,17
145.037565404695,18
145.537565404695,19
146.037565404695,20
146.537565404695,21
147.037565404695,22
147.537565404695,23
148.037565404695,24
148.537565404695,25
149.037565404695,26
149.537565404695,27
150.037565404695,28
150.537565404695,29
151.037565404695,30
151.537565404695,31
152.037565404695,32
152.537565404695,33
153.037565404695,34
153.537565404695,35
154.037565404695,36
154.537565404695,37
155.037565404695,38
155.537565404695,39
156.037565404695,40
156.537565404695,41
