X,frankfurt_urban_n_vehicles.MA[6].idLayer/sequenceUpdateCa:vector
72.130782457629,1
72.630782457629,2
73.130782457629,3
73.630782457629,4
74.130782457629,5
74.630782457629,6
75.130782457629,7
75.630782457629,8
76.130782457629,9
76.630782457629,10
77.130782457629,11
77.630782457629,12
78.130782457629,13
78.630782457629,14
79.130782457629,15
79.630782457629,16
80.130782457629,17
80.630782457629,18
81.130782457629,19
81.630782457629,20
82.130782457629,21
82.630782457629,22
83.130782457629,23
83.630782457629,24
84.130782457629,25
84.630782457629,26
85.130782457629,27
85.630782457629,28
86.130782457629,29
86.630782457629,30
87.130782457629,31
87.630782457629,32
88.130782457629,33
88.630782457629,34
89.130782457629,35
89.630782457629,36
90.130782457629,37
90.630782457629,38
91.130782457629,39
91.630782457629,40
92.130782457629,41
92.630782457629,42
93.130782457629,43
93.630782457629,44
94.130782457629,45
94.630782457629,46
95.130782457629,47
95.630782457629,48
96.130782457629,49
96.630782457629,50
97.130782457629,51
97.630782457629,52
98.130782457629,53
98.630782457629,54
99.130782457629,55
99.630782457629,56
100.130782457629,57
100.630782457629,58
101.130782457629,59
101.630782457629,60
102.130782457629,61
102.630782457629,62
103.130782457629,63
103.630782457629,64
104.130782457629,65
104.630782457629,66
105.130782457629,67
105.630782457629,68
106.130782457629,69
106.630782457629,70
107.130782457629,71
107.630782457629,72
108.130782457629,73
108.630782457629,74
109.130782457629,75
109.630782457629,76
