X,frankfurt_urban_n_vehicles.MA[1].idLayer/sequenceUpdateDa:vector
2.7,0
54.341212976286,1
54.351212976286,2
54.361212976286,3
54.371212976286,4
54.381212976286,5
54.391212976286,6
54.401212976286,7
54.411212976286,8
54.421212976286,9
54.431212976286,10
54.441212976286,11
54.451212976286,12
54.461212976286,13
54.471212976286,14
54.481212976286,15
54.491212976286,16
54.501212976286,17
54.511212976286,18
54.521212976286,19
54.531212976286,20
54.541212976286,21
54.551212976286,22
54.561212976286,23
54.571212976286,24
54.581212976286,25
54.591212976286,26
54.601212976286,27
54.611212976286,28
54.621212976286,29
54.631212976286,30
54.641212976286,31
54.651212976286,32
54.661212976286,33
54.671212976286,34
54.681212976286,35
54.691212976286,36
54.701212976286,37
54.711212976286,38
54.721212976286,39
54.731212976286,40
54.741212976286,41
54.751212976286,42
54.761212976286,43
54.771212976286,44
54.781212976286,45
54.791212976286,46
54.801212976286,47
54.811212976286,48
54.821212976286,49
54.831212976286,50
54.841212976286,51
54.851212976286,52
54.861212976286,53
54.871212976286,54
54.881212976286,55
54.891212976286,56
54.901212976286,57
54.911212976286,58
54.921212976286,59
54.931212976286,60
54.941212976286,61
54.951212976286,62
54.961212976286,63
54.971212976286,64
54.981212976286,65
54.991212976286,66
55.001212976286,67
55.011212976286,68
55.021212976286,69
55.031212976286,70
55.041212976286,71
55.051212976286,72
55.061212976286,73
55.071212976286,74
55.081212976286,75
55.091212976286,76
55.101212976286,77
55.111212976286,78
55.121212976286,79
55.131212976286,80
55.141212976286,81
55.151212976286,82
55.161212976286,83
55.171212976286,84
55.181212976286,85
55.191212976286,86
55.201212976286,87
55.211212976286,88
55.221212976286,89
55.231212976286,90
55.241212976286,91
55.251212976286,92
55.261212976286,93
55.271212976286,94
55.281212976286,95
55.291212976286,96
55.301212976286,97
55.311212976286,98
55.321212976286,99
55.331212976286,100
55.341212976286,101
55.351212976286,102
55.361212976286,103
55.371212976286,104
55.381212976286,105
55.391212976286,106
55.401212976286,107
55.411212976286,108
55.421212976286,109
55.431212976286,110
55.441212976286,111
55.451212976286,112
55.461212976286,113
55.471212976286,114
55.481212976286,115
55.491212976286,116
55.501212976286,117
55.511212976286,118
55.521212976286,119
55.531212976286,120
55.541212976286,121
55.551212976286,122
55.561212976286,123
55.571212976286,124
55.581212976286,125
55.591212976286,126
55.601212976286,127
55.611212976286,128
55.621212976286,129
55.631212976286,130
55.641212976286,131
55.651212976286,132
55.661212976286,133
55.671212976286,134
55.681212976286,135
55.691212976286,136
55.701212976286,137
55.711212976286,138
55.721212976286,139
55.731212976286,140
55.741212976286,141
55.751212976286,142
55.761212976286,143
55.771212976286,144
55.781212976286,145
55.791212976286,146
55.801212976286,147
55.811212976286,148
55.821212976286,149
55.831212976286,150
55.841212976286,151
55.851212976286,152
55.861212976286,153
55.871212976286,154
55.881212976286,155
55.891212976286,156
55.901212976286,157
55.911212976286,158
55.921212976286,159
55.931212976286,160
55.941212976286,161
55.951212976286,162
55.961212976286,163
55.971212976286,164
55.981212976286,165
55.991212976286,166
56.001212976286,167
56.011212976286,168
56.021212976286,169
56.031212976286,170
56.041212976286,171
56.051212976286,172
56.061212976286,173
56.071212976286,174
56.081212976286,175
56.091212976286,176
56.101212976286,177
56.111212976286,178
56.121212976286,179
56.131212976286,180
56.141212976286,181
56.151212976286,182
56.161212976286,183
56.171212976286,184
56.181212976286,185
56.191212976286,186
56.201212976286,187
56.211212976286,188
56.221212976286,189
56.231212976286,190
56.241212976286,191
56.251212976286,192
56.261212976286,193
56.271212976286,194
56.281212976286,195
56.291212976286,196
56.301212976286,197
56.311212976286,198
56.321212976286,199
56.331212976286,200
56.341212976286,201
56.351212976286,202
56.361212976286,203
56.371212976286,204
56.381212976286,205
56.391212976286,206
56.401212976286,207
56.411212976286,208
56.421212976286,209
56.431212976286,210
56.441212976286,211
56.451212976286,212
56.461212976286,213
56.471212976286,214
56.481212976286,215
56.491212976286,216
56.501212976286,217
56.511212976286,218
56.521212976286,219
56.531212976286,220
56.541212976286,221
56.551212976286,222
56.561212976286,223
56.571212976286,224
56.581212976286,225
56.591212976286,226
56.601212976286,227
56.611212976286,228
56.621212976286,229
56.631212976286,230
56.641212976286,231
56.651212976286,232
56.661212976286,233
56.671212976286,234
56.681212976286,235
56.691212976286,236
56.701212976286,237
56.711212976286,238
56.721212976286,239
56.731212976286,240
56.741212976286,241
56.751212976286,242
56.761212976286,243
56.771212976286,244
56.781212976286,245
56.791212976286,246
56.801212976286,247
56.811212976286,248
56.821212976286,249
56.831212976286,250
56.841212976286,251
56.851212976286,252
56.861212976286,253
56.871212976286,254
56.881212976286,255
56.891212976286,256
56.901212976286,257
56.911212976286,258
56.921212976286,259
56.931212976286,260
56.941212976286,261
56.951212976286,262
56.961212976286,263
56.971212976286,264
56.981212976286,265
56.991212976286,266
57.001212976286,267
57.011212976286,268
57.021212976286,269
57.031212976286,270
57.041212976286,271
57.051212976286,272
57.061212976286,273
57.071212976286,274
57.081212976286,275
57.091212976286,276
57.101212976286,277
57.111212976286,278
57.121212976286,279
57.131212976286,280
57.141212976286,281
57.151212976286,282
57.161212976286,283
57.171212976286,284
57.181212976286,285
57.191212976286,286
57.201212976286,287
57.211212976286,288
57.221212976286,289
57.231212976286,290
57.241212976286,291
57.251212976286,292
57.261212976286,293
57.271212976286,294
57.281212976286,295
57.291212976286,296
57.301212976286,297
57.311212976286,298
57.321212976286,299
57.331212976286,300
57.341212976286,301
57.351212976286,302
57.361212976286,303
57.371212976286,304
57.381212976286,305
57.391212976286,306
57.401212976286,307
57.411212976286,308
57.421212976286,309
57.431212976286,310
57.441212976286,311
57.451212976286,312
57.461212976286,313
57.471212976286,314
57.481212976286,315
57.491212976286,316
57.501212976286,317
57.511212976286,318
57.521212976286,319
57.531212976286,320
57.541212976286,321
57.551212976286,322
57.561212976286,323
57.571212976286,324
57.581212976286,325
57.591212976286,326
57.601212976286,327
57.611212976286,328
57.621212976286,329
57.631212976286,330
57.641212976286,331
57.651212976286,332
57.661212976286,333
57.671212976286,334
57.681212976286,335
57.691212976286,336
57.701212976286,337
57.711212976286,338
57.721212976286,339
57.731212976286,340
57.741212976286,341
57.751212976286,342
57.761212976286,343
57.771212976286,344
57.781212976286,345
57.791212976286,346
57.801212976286,347
57.811212976286,348
57.821212976286,349
57.831212976286,350
57.841212976286,351
57.851212976286,352
57.861212976286,353
57.871212976286,354
57.881212976286,355
57.891212976286,356
57.901212976286,357
57.911212976286,358
57.921212976286,359
57.931212976286,360
57.941212976286,361
57.951212976286,362
57.961212976286,363
57.971212976286,364
57.981212976286,365
57.991212976286,366
58.001212976286,367
58.011212976286,368
58.021212976286,369
58.031212976286,370
58.041212976286,371
58.051212976286,372
58.061212976286,373
58.071212976286,374
58.081212976286,375
58.091212976286,376
58.101212976286,377
58.111212976286,378
58.121212976286,379
58.131212976286,380
58.141212976286,381
58.151212976286,382
58.161212976286,383
58.171212976286,384
58.181212976286,385
58.191212976286,386
58.201212976286,387
58.211212976286,388
58.221212976286,389
58.231212976286,390
58.241212976286,391
58.251212976286,392
58.261212976286,393
58.271212976286,394
58.281212976286,395
58.291212976286,396
58.301212976286,397
58.311212976286,398
58.321212976286,399
58.331212976286,400
58.341212976286,401
58.351212976286,402
58.361212976286,403
58.371212976286,404
58.381212976286,405
58.391212976286,406
58.401212976286,407
58.411212976286,408
58.421212976286,409
58.431212976286,410
58.441212976286,411
58.451212976286,412
58.461212976286,413
58.471212976286,414
58.481212976286,415
58.491212976286,416
58.501212976286,417
58.511212976286,418
58.521212976286,419
58.531212976286,420
58.541212976286,421
58.551212976286,422
58.561212976286,423
58.571212976286,424
58.581212976286,425
58.591212976286,426
58.601212976286,427
58.611212976286,428
58.621212976286,429
58.631212976286,430
58.641212976286,431
58.651212976286,432
58.661212976286,433
58.671212976286,434
58.681212976286,435
58.691212976286,436
58.701212976286,437
58.711212976286,438
58.721212976286,439
