X,frankfurt_urban_n_vehicles_multi_radio.MA[0].udp/rcvdPk:vector(packetBytes),frankfurt_urban_n_vehicles_multi_radio.MA[0].udpApp[0]/rcvdPk:vector(packetBytes)
30.704731094287,1032,1024
30.707428363591,1032,1024
30.718333363592,1032,1024
30.727148091107,1032,1024
30.736875363592,1032,1024
30.746875363592,1032,1024
30.75897136359,1032,1024
30.766875363592,1032,1024
30.777937363592,1032,1024
30.786875363592,1032,1024
30.79967336359,1032,1024
30.81190538164,1032,1024
30.81890838164,1032,1024
30.827933229169,1032,1024
30.836875381642,1032,1024
30.85174156015,1032,1024
30.856875381642,1032,1024
30.867274246131,1032,1024
30.880014087073,1032,1024
30.887464381641,1032,1024
30.898571381641,1032,1024
30.906875399692,1032,1024
30.917558020242,1032,1024
30.92914239969,1032,1024
30.939161399692,1032,1024
30.957565399688,1032,1024
30.958103816146,1032,1024
30.967829399692,1032,1024
30.977955404022,1032,1024
30.98881839969,1032,1024
30.997595399692,1032,1024
31.007685417742,1032,1024
31.033511633744,1032,1024
31.039373852242,1032,1024
31.04009228675,1032,1024
31.047802417742,1032,1024
31.060988417742,1032,1024
31.066875417742,1032,1024
31.080569417741,1032,1024
31.086875417742,1032,1024
31.09889041774,1032,1024
31.107784435504,1032,1024
31.116875435504,1032,1024
31.126875435504,1032,1024
31.138490435503,1032,1024
31.150047794559,1032,1024
31.157946435504,1032,1024
31.167563435503,1032,1024
31.181504435501,1032,1024
31.186993142416,1032,1024
31.216672497606,1032,1024
31.21801596735,1032,1024
31.227518452977,1032,1024
31.237240969525,1032,1024
31.246875452978,1032,1024
31.257946452978,1032,1024
31.269520452976,1032,1024
31.280033452976,1032,1024
31.290069452976,1032,1024
31.300123452976,1032,1024
31.308436470163,1032,1024
31.318630470164,1032,1024
31.326875470164,1032,1024
31.337824470163,1032,1024
31.351131470162,1032,1024
31.358567470164,1032,1024
31.366875470164,1032,1024
31.377892470164,1032,1024
31.395707817158,1032,1024
31.397846470164,1032,1024
31.423615834053,1032,1024
31.443673834054,1032,1024
31.44503133788,1032,1024
31.446861841706,1032,1024
31.448888990886,1032,1024
31.463511834054,1032,1024
31.46885448706,1032,1024
31.482207487059,1032,1024
31.494827643887,1032,1024
31.49687548706,1032,1024
31.509709503666,1032,1024
31.517865503668,1032,1024
31.527725503667,1032,1024
31.546789371095,1032,1024
31.550611024101,1032,1024
31.558351503668,1032,1024
31.570108850662,1032,1024
31.581089497929,1032,1024
31.586875503668,1032,1024
31.598974437096,1032,1024
31.619639519981,1032,1024
31.622415056733,1032,1024
31.628332246491,1032,1024
31.639880519984,1032,1024
31.65461886698,1032,1024
31.660006519986,1032,1024
31.669547519984,1032,1024
31.678517519985,1032,1024
31.687527519985,1032,1024
31.697658519986,1032,1024
31.714681883006,1032,1024
31.717189536012,1032,1024
31.750148435782,1032,1024
31.754329088788,1032,1024
31.759319294572,1032,1024
31.767745896201,1032,1024
31.77888153601,1032,1024
31.786875536012,1032,1024
31.800925543881,1032,1024
31.80783855175,1032,1024
31.817599551749,1032,1024
31.82687555175,1032,1024
31.83748755175,1032,1024
