X,frankfurt_urban_n_vehicles.MA[2].udp/rcvdPk:vector(packetBytes),frankfurt_urban_n_vehicles.MA[2].udpApp[0]/rcvdPk:vector(packetBytes)
34.437744220398,1008,1000
34.446403603518,1008,1000
34.461773603518,1008,1000
34.483078305158,1008,1000
34.488247756382,1008,1000
34.495470207606,1008,1000
34.49806865883,1008,1000
34.511313252906,1008,1000
34.517221252906,1008,1000
34.526502625062,1008,1000
34.539014625062,1008,1000
34.550408252906,1008,1000
34.557955252906,1008,1000
34.580492695792,1008,1000
34.585234187038,1008,1000
34.588620678284,1008,1000
34.597883252906,1008,1000
34.607644285299,1008,1000
34.625305285299,1008,1000
34.635128816373,1008,1000
34.661077403987,1008,1000
34.678107991601,1008,1000
34.690190522675,1008,1000
34.697079053749,1008,1000
34.702293606453,1008,1000
34.704140176965,1008,1000
34.710740747477,1008,1000
34.728342360215,1008,1000
34.738093930727,1008,1000
34.740291501239,1008,1000
34.745830071751,1008,1000
34.749207642263,1008,1000
34.764211317421,1008,1000
34.775236887933,1008,1000
34.782823458445,1008,1000
34.786732028957,1008,1000
34.804743689943,1008,1000
34.811201299529,1008,1000
34.818034207675,1008,1000
34.830175689943,1008,1000
34.836466689943,1008,1000
34.852457689943,1008,1000
34.856502689943,1008,1000
34.869395349275,1008,1000
34.882015349275,1008,1000
34.889206349275,1008,1000
34.896295689943,1008,1000
34.914175380942,1008,1000
34.916833029304,1008,1000
34.932141380942,1008,1000
34.954992724872,1008,1000
34.977167373234,1008,1000
34.984885021596,1008,1000
35.000883690304,1008,1000
35.00571137715,1008,1000
35.013298063996,1008,1000
35.018940750842,1008,1000
35.039634436378,1008,1000
35.047311123224,1008,1000
35.07101380876,1008,1000
35.098279494296,1008,1000
35.105461212401,1008,1000
35.132256937419,1008,1000
35.138493662437,1008,1000
35.143960387455,1008,1000
35.147788112473,1008,1000
35.151444837491,1008,1000
35.161178562509,1008,1000
35.174788287527,1008,1000
35.178562012545,1008,1000
35.181223737563,1008,1000
35.192249462581,1008,1000
35.222208178369,1008,1000
35.225090941355,1008,1000
35.230264704341,1008,1000
35.252776436339,1008,1000
35.268143168337,1008,1000
35.274248931323,1008,1000
35.300742708569,1008,1000
35.308203509213,1008,1000
35.314714309857,1008,1000
35.320613110501,1008,1000
35.328708911145,1008,1000
35.333797711789,1008,1000
35.340650512433,1008,1000
35.348862313077,1008,1000
35.360365113721,1008,1000
35.363481914365,1008,1000
35.385229668965,1008,1000
35.390592469609,1008,1000
35.400622276857,1008,1000
35.410265114813,1008,1000
35.414092952769,1008,1000
35.424213790725,1008,1000
35.426357628681,1008,1000
35.452163405417,1008,1000
35.454253243373,1008,1000
35.465454081329,1008,1000
35.473639919285,1008,1000
35.475360757241,1008,1000
35.504512540482,1008,1000
35.52510333891,1008,1000
35.528841213904,1008,1000
35.542059012332,1008,1000
35.547494887326,1008,1000
35.55491976232,1008,1000
35.572614637314,1008,1000
35.580264512308,1008,1000
35.582809387302,1008,1000
35.584764262296,1008,1000
35.59578513729,1008,1000
35.616486942154,1008,1000
35.6288947619,1008,1000
35.635405673666,1008,1000
35.650563585432,1008,1000
35.653099497198,1008,1000
35.672478316944,1008,1000
35.69516613669,1008,1000
35.708897962772,1008,1000
35.712608911006,1008,1000
35.724738751634,1008,1000
35.733811699868,1008,1000
35.739098648102,1008,1000
35.76565848873,1008,1000
35.778573436964,1008,1000
35.781676385198,1008,1000
35.790578333432,1008,1000
