X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateCa:vector
34.437224599365,1
45.523542711498,2
70.681538275871,3
92.526866738458,4
103.325052169249,5
104.446486960579,6
105.962638056107,7
107.219145332859,8
107.719145332859,9
115.420909115718,10
115.920909115718,11
116.420909115718,12
116.920909115718,13
117.420909115718,14
117.920909115718,15
118.420909115718,16
118.920909115718,17
119.420909115718,18
119.920909115718,19
120.420909115718,20
120.920909115718,21
121.420909115718,22
121.920909115718,23
122.420909115718,24
122.920909115718,25
123.420909115718,26
123.920909115718,27
124.420909115718,28
124.920909115718,29
125.420909115718,30
125.920909115718,31
126.420909115718,32
126.920909115718,33
127.420909115718,34
127.920909115718,35
128.420909115718,36
128.920909115718,37
129.420909115718,38
129.920909115718,39
130.420909115718,40
130.920909115718,41
131.420909115718,42
131.920909115718,43
132.420909115718,44
132.920909115718,45
133.420909115718,46
133.920909115718,47
134.420909115718,48
134.920909115718,49
135.420909115718,50
135.920909115718,51
136.420909115718,52
136.920909115718,53
137.420909115718,54
137.920909115718,55
138.420909115718,56
138.920909115718,57
139.420909115718,58
139.920909115718,59
140.420909115718,60
140.920909115718,61
141.420909115718,62
141.533748298356,63
142.033748298356,64
142.533748298356,65
142.927376175188,66
143.427376175188,67
143.927376175188,68
144.427376175188,69
144.927376175188,70
145.427376175188,71
145.927376175188,72
146.427376175188,73
146.927376175188,74
147.427376175188,75
147.927376175188,76
148.427376175188,77
148.464008772165,78
148.964008772165,79
149.464008772165,80
149.964008772165,81
150.464008772165,82
150.964008772165,83
151.464008772165,84
151.964008772165,85
152.464008772165,86
152.964008772165,87
153.464008772165,88
153.964008772165,89
154.464008772165,90
154.964008772165,91
155.464008772165,92
155.964008772165,93
156.464008772165,94
156.964008772165,95
157.464008772165,96
157.964008772165,97
158.464008772165,98
158.964008772165,99
159.464008772165,100
159.964008772165,101
160.464008772165,102
160.964008772165,103
161.464008772165,104
161.964008772165,105
162.464008772165,106
162.964008772165,107
163.464008772165,108
163.964008772165,109
164.464008772165,110
164.964008772165,111
165.464008772165,112
165.964008772165,113
166.464008772165,114
166.964008772165,115
167.464008772165,116
167.964008772165,117
168.464008772165,118
168.964008772165,119
169.464008772165,120
169.964008772165,121
170.464008772165,122
170.964008772165,123
171.464008772165,124
171.964008772165,125
172.464008772165,126
172.964008772165,127
173.464008772165,128
173.964008772165,129
174.464008772165,130
174.964008772165,131
175.464008772165,132
175.964008772165,133
176.464008772165,134
176.964008772165,135
177.464008772165,136
177.964008772165,137
178.464008772165,138
178.964008772165,139
179.464008772165,140
179.964008772165,141
180.464008772165,142
180.964008772165,143
181.464008772165,144
181.964008772165,145
182.464008772165,146
182.964008772165,147
183.464008772165,148
183.964008772165,149
184.464008772165,150
184.964008772165,151
185.464008772165,152
185.8270961322,153
186.3270961322,154
186.8270961322,155
187.3270961322,156
187.540312009458,157
202.171837585637,158
226.475758143555,159
227.88430863325,160
267.230115736231,161
269.585789178107,162
271.442230510381,163
301.85512408972,164
401.836270834637,165
403.423480325868,166
413.46915201207,167
