X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateDa:vector
0.1,0
44.906407363447,1
70.850875376065,2
70.852853522039,3
70.853939668013,4
70.855723738751,5
70.856210884725,6
70.858254147183,7
70.859649601361,8
70.861091737505,9
70.862553009793,10
70.863932145937,11
70.865576282081,12
70.867194418225,13
70.869549391143,14
70.870795831572,15
93.893961483597,16
93.896376808709,17
93.897491390459,18
93.899947473188,19
93.90057403602,20
93.902177846044,21
93.904333717458,22
93.905480650244,23
93.90664371118,24
93.907752772116,25
93.910605533294,26
93.913296517788,27
93.914886578724,28
93.916076656862,29
101.494173362363,30
101.495314795653,31
101.495857228943,32
101.497532095523,33
101.499521962103,34
101.508938665012,35
101.510316569108,36
101.511251021156,37
101.514063925252,38
101.5154353773,39
101.52064163754,40
101.530700719896,41
101.534687134418,42
101.563634666378,43
103.473333478341,44
103.476856781928,45
103.492374447546,46
103.49352425692,47
103.496881685042,48
103.507817782755,49
103.511781439491,50
103.512504267859,51
103.514014096227,52
103.520961752963,53
103.530066513532,54
103.557548673363,55
103.558604501731,56
114.658668955707,57
