X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateCa:vector
33.930457833596,1
47.410298353687,2
70.073733592222,3
91.829850285751,4
99.419378233497,5
100.604319714745,6
115.214053493404,7
138.434019371295,8
140.340446576224,9
148.156372370972,10
186.817224997236,11
188.254567624842,12
198.775774220011,13
230.596992456826,14
231.917053155053,15
262.609777323916,16
272.40790111238,17
273.676361866134,18
302.637170144722,19
403.823070516652,20
404.970992541598,21
411.930253742911,22
