X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateCa:vector
35.738510227122,1
36.238510227122,2
46.548693103243,3
66.532749297766,4
92.231956920307,5
98.171748891141,6
99.74165989837,7
103.656126323649,8
105.186584602863,9
112.637614574979,10
137.262891003971,11
138.729222435281,12
150.183257767736,13
181.843198043555,14
183.528216172582,15
204.220440967977,16
230.40480610877,17
232.322705164819,18
265.758778649616,19
266.625415507633,20
268.672279727643,21
303.484810577937,22
399.195144286782,23
400.35160715287,24
411.770249127761,25
412.270249127761,26
412.770249127761,27
413.270249127761,28
413.770249127761,29
414.270249127761,30
414.770249127761,31
415.270249127761,32
415.770249127761,33
416.270249127761,34
416.770249127761,35
417.270249127761,36
417.770249127761,37
418.270249127761,38
418.770249127761,39
419.270249127761,40
419.770249127761,41
420.270249127761,42
420.770249127761,43
421.270249127761,44
421.770249127761,45
422.270249127761,46
422.770249127761,47
423.270249127761,48
423.770249127761,49
424.270249127761,50
424.770249127761,51
425.270249127761,52
425.770249127761,53
426.270249127761,54
426.770249127761,55
427.270249127761,56
427.770249127761,57
428.270249127761,58
428.770249127761,59
429.270249127761,60
429.770249127761,61
430.270249127761,62
430.770249127761,63
431.270249127761,64
431.770249127761,65
432.270249127761,66
432.770249127761,67
433.270249127761,68
433.770249127761,69
434.270249127761,70
434.770249127761,71
435.270249127761,72
435.770249127761,73
436.270249127761,74
436.770249127761,75
437.270249127761,76
437.770249127761,77
438.270249127761,78
438.770249127761,79
439.270249127761,80
439.770249127761,81
