X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateDa:vector
0.1,0
45.946482573745,1
45.948409053021,2
45.950404453901,3
45.955151657408,4
45.956298585559,5
45.959159251841,6
45.960992645655,7
45.962545433283,8
45.963825813141,9
45.966146607705,10
45.967301523187,11
45.970587123679,12
45.971228496621,13
45.972197869563,14
70.788087809689,15
70.792110053661,16
70.793246190343,17
70.794418327025,18
70.795912099093,19
70.797057226067,20
70.798678975209,21
70.799962822849,22
70.801143964461,23
70.802199101143,24
70.804971462649,25
70.806698726305,26
70.808568872847,27
70.809709019389,28
91.235662849502,29
91.236892411012,30
91.237902046652,31
91.240164515482,32
91.241304166068,33
91.243164816654,34
91.24386746724,35
91.297745923032,36
91.299574429912,37
91.30088509561,38
91.302251389226,39
91.302765054924,40
91.30445938632,41
91.305063052018,42
99.997319502101,43
101.066027714308,44
101.068354437692,45
101.070177161076,46
101.070674522768,47
101.072488246152,48
101.075801847236,49
101.078378932312,50
101.080564017388,51
115.94627085767,52
115.94933481793,53
115.951154730952,54
115.952407313074,55
115.954523891072,56
115.956001115492,57
115.957596279736,58
115.958686861858,59
115.959709439856,60
115.960750017854,61
115.965069209884,62
115.966172787882,63
115.96665036588,64
115.967172943878,65
116.01522927173,66
135.263638392424,67
135.266993755128,68
135.26807343648,69
135.278329514976,70
135.28156190064,71
135.307838173643,72
135.317240866475,73
135.319515275127,74
135.321361683779,75
135.321868388105,76
135.324906501083,77
135.328417909735,78
137.074713089262,79
147.730268587087,80
147.732164117451,81
147.735399647815,82
147.737578122291,83
147.738164859529,84
147.739278596767,85
147.740588071243,86
147.745248969129,87
147.745799706367,88
147.746904443605,89
147.749701476317,90
147.750842213555,91
147.752258018465,92
147.754438769663,93
182.758025281894,94
182.762778154598,95
182.76343759095,96
182.771547170868,97
182.780197589246,98
182.78214746195,99
182.785275334654,100
182.79092464371,101
182.791521080062,102
182.802076987039,103
182.805019423391,104
182.805660868637,105
182.820472540113,106
182.821167985359,107
184.342522475871,108
184.350643633263,109
184.352350790655,110
184.353496369351,111
184.355634526743,112
184.356618105439,113
184.357205684135,114
184.360427841527,115
184.365377488655,116
199.551049201049,117
199.553209475105,118
199.554295094331,119
199.556603731325,120
199.558780098887,121
199.559892987545,122
199.560993615655,123
199.562229243765,124
199.565294077397,125
199.567414333617,126
199.568698952843,127
199.569821572069,128
199.570728191295,129
199.571841810521,130
224.371649020847,131
225.604340193058,132
225.606532017012,133
225.607914289952,134
225.60841923127,135
225.609897113906,136
225.660769022986,137
225.662293855738,138
225.664917290002,139
225.667510418118,140
225.668636359436,141
225.66987679735,142
225.670480738668,143
225.672338621304,144
225.673465562622,145
225.67478050394,146
225.676585445258,147
262.96226385905,148
262.966591394248,149
262.967812858788,150
262.968755323328,151
262.969850787868,152
262.971027252408,153
262.971941912695,154
262.973249370023,155
262.974647171784,156
262.977499121621,157
264.77589497129,158
264.7783005855,159
264.77884212357,160
264.78088919971,161
264.78182273778,162
264.78290927585,163
264.78475335199,164
264.834214082089,165
264.835558190573,166
264.837699799467,167
264.841165897875,168
264.842261440431,169
264.843276974015,170
264.844872570329,171
264.846097056069,172
264.847869132209,173
264.849705217321,174
270.513253786471,175
274.419357622457,176
274.419989734945,177
274.422537938489,178
274.423116050977,179
274.426238359865,180
274.428783675897,181
274.429487788385,182
274.432353125849,183
274.433422238337,184
274.435447463313,185
274.435917575801,186
274.436824688289,187
274.438972800777,188
274.441902025753,189
276.017312691028,190
276.019117158284,191
276.02398654015,192
276.027489888014,193
276.040542337302,194
276.04246557093,195
276.044333038186,196
276.044893271814,197
276.045417505442,198
276.048133206326,199
276.056523673582,200
276.080677815242,201
276.08441804887,202
276.085059282498,203
276.087343516126,204
276.088841983382,205
300.202894069282,206
300.204249082172,207
300.205263095062,208
300.206277107952,209
300.207864133732,210
300.208923146622,211
300.210632172402,212
300.211772185292,213
300.212858198182,214
300.215006848871,215
300.265599032846,216
300.266970073978,217
300.268169089338,218
300.270517115118,219
300.273230563388,220
300.274226576278,221
420.556786320711,222
420.557971488767,223
420.558982107386,224
420.564324273526,225
420.565460450678,226
420.566618618734,227
420.567617692634,228
420.56890186069,229
420.569826028746,230
420.570998669391,231
420.57365416864,232
420.574781233748,233
420.57624256986,234
420.577505737916,235
420.625794952534,236
420.62696212059,237
