X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateCa:vector
31.17163047847,1
44.368820376652,2
74.827598509666,3
90.466773138604,4
105.98129642419,5
107.084560237145,6
114.123232712974,7
143.276362049208,8
144.54097535626,9
145.04097535626,10
145.54097535626,11
146.04097535626,12
146.54097535626,13
147.04097535626,14
148.232319044068,15
173.728834634806,16
175.327231189075,17
199.330283078849,18
230.440482889898,19
232.204299083838,20
265.767865259437,21
272.144216081277,22
273.871980425225,23
299.223525145462,24
397.796645584523,25
399.190135780631,26
415.076063203807,27
