X,frankfurt_urban_multi_radio.MA[0].tcp/rcvd seq
30.235399539907,7.55003e+06
30.307117890216,7.55003e+06
30.307686698804,7.55003e+06
30.379366490087,7.55057e+06
30.380946107263,7.5511e+06
30.453003912432,7.55164e+06
30.453536748792,7.55217e+06
30.454982421512,7.55271e+06
30.455488257872,7.55325e+06
30.524563581741,7.55378e+06
30.525042445889,7.55432e+06
30.525548310037,7.55485e+06
30.526108174185,7.55539e+06
30.527083038333,7.55593e+06
30.528219902481,7.55646e+06
30.529239766629,7.557e+06
30.532199223221,7.55753e+06
30.597158401164,7.55807e+06
30.597826265312,7.55861e+06
30.59891812946,7.55914e+06
30.599928993608,7.55968e+06
30.600515871683,7.56021e+06
30.601120763685,7.56075e+06
30.605326115697,7.56129e+06
30.605805007699,7.56182e+06
30.608235791703,7.56236e+06
30.609183683705,7.56289e+06
30.609752575707,7.56343e+06
30.612228359711,7.56397e+06
30.612851251713,7.5645e+06
30.613979143715,7.56504e+06
30.668773137301,7.56557e+06
30.672510541603,7.56611e+06
30.673638433605,7.56665e+06
30.674270325607,7.56718e+06
30.676111109611,7.56772e+06
30.678476785617,7.56825e+06
30.679604677619,7.56879e+06
30.680597569621,7.56933e+06
30.681112461623,7.56986e+06
30.681717353625,7.5704e+06
30.684010137629,7.57093e+06
30.684994029631,7.57147e+06
30.685742921633,7.57201e+06
30.686320813635,7.57254e+06
30.73970203716,7.57308e+06
30.743493441462,7.57361e+06
30.745750117468,7.57415e+06
30.748490037356,7.57469e+06
30.749013957244,7.57522e+06
30.749744877132,7.57576e+06
30.750641577478,7.57629e+06
30.753408337142,7.57683e+06
30.75447325703,7.57737e+06
30.757373936582,7.5779e+06
30.75855585647,7.57844e+06
30.759187776358,7.57897e+06
30.759657696246,7.57951e+06
30.760758616134,7.58005e+06
30.810657964927,7.58058e+06
30.814674369229,7.58112e+06
30.821822505245,7.58165e+06
30.823655400881,7.58219e+06
30.824783348699,7.58273e+06
30.825938296517,7.58326e+06
30.826439723587,7.5838e+06
30.827813619223,7.58433e+06
30.828827567041,7.58487e+06
30.830309462677,7.58541e+06
30.830923410495,7.58594e+06
30.831952358313,7.58648e+06
30.832936306131,7.58701e+06
30.833911253949,7.58755e+06
30.882328906659,7.58809e+06
30.887340310961,7.58862e+06
30.893582394795,7.58916e+06
30.894791342613,7.58969e+06
30.896500290431,7.59023e+06
30.897637238249,7.59077e+06
30.898197186067,7.5913e+06
30.900575095949,7.59184e+06
30.901487072259,7.59237e+06
30.901957048569,7.59291e+06
30.903538001189,7.59345e+06
30.904034977499,7.59398e+06
30.905126953809,7.59452e+06
30.907864906429,7.59505e+06
30.953927862637,7.59559e+06
30.958467266939,7.59613e+06
30.964628350773,7.59666e+06
30.966418298591,7.5972e+06
30.968004246409,7.59773e+06
30.970175142045,7.59827e+06
30.972007094665,7.59881e+06
30.972639070975,7.59934e+06
30.977117976215,7.59988e+06
30.977668952525,7.60041e+06
30.980432905145,7.60095e+06
30.982543857765,7.60149e+06
30.984521834075,7.60202e+06
30.985658810385,7.60256e+06
31.025072847353,7.60309e+06
31.029567251655,7.60363e+06
31.035593335489,7.60417e+06
31.039468231125,7.6047e+06
31.040596236419,7.60524e+06
31.041700103071,7.60577e+06
31.045038032001,7.60631e+06
31.045760037295,7.60685e+06
31.048597937241,7.60738e+06
31.051577902332,7.60792e+06
31.052146907626,7.60845e+06
31.053817918214,7.60899e+06
31.056583923508,7.60953e+06
31.057720928802,7.61006e+06
31.096618846561,7.6106e+06
31.101176265304,7.61113e+06
31.10658823038,7.61167e+06
31.110657233555,7.61221e+06
31.111794267731,7.61274e+06
31.113763301907,7.61328e+06
31.116680050944,7.61381e+06
31.11883008512,7.61435e+06
31.119954119296,7.61489e+06
31.290708985546,7.6154e+06
31.292389048002,7.6154e+06
31.293364110458,7.61593e+06
31.295659297826,7.61647e+06
31.296706360282,7.61701e+06
31.297203422738,7.61754e+06
31.299128485194,7.61808e+06
31.301564651353,7.61861e+06
31.302061741307,7.61915e+06
31.304248011169,7.61969e+06
31.305286101123,7.62022e+06
31.306252191077,7.62076e+06
31.306749281031,7.62129e+06
31.308964370985,7.62183e+06
31.310482550893,7.62237e+06
31.365758243033,7.6229e+06
31.366787332987,7.62344e+06
31.367783422941,7.62397e+06
31.369369492857,7.62451e+06
31.370167990689,7.62505e+06
31.372075080643,7.62558e+06
31.373919170597,7.62612e+06
31.376817440459,7.62665e+06
31.377801530413,7.62719e+06
31.379902454853,7.62773e+06
31.381574544807,7.62826e+06
31.382179634761,7.6288e+06
31.382685724715,7.62933e+06
31.384086904623,7.62987e+06
31.436723340541,7.63041e+06
31.439337520449,7.63094e+06
31.441876088197,7.63148e+06
31.443846178151,7.63201e+06
31.445271613527,7.63255e+06
31.447559730761,7.63309e+06
31.448029847995,7.63362e+06
31.448562965229,7.63416e+06
31.449565082463,7.63469e+06
31.451193199697,7.63523e+06
31.454048434165,7.63577e+06
31.454960551399,7.6363e+06
31.456848668633,7.63684e+06
31.459317137569,7.63737e+06
31.507868465219,7.63791e+06
31.510257645127,7.63845e+06
31.515360212875,7.63898e+06
31.516308738205,7.63952e+06
31.519501089907,7.64005e+06
31.521264234201,7.64059e+06
31.522783324375,7.64113e+06
31.524393468669,7.64166e+06
31.524953612963,7.6422e+06
31.526770757257,7.64273e+06
31.528866045845,7.64327e+06
31.531176190139,7.64381e+06
31.531781334433,7.64434e+06
31.532305478727,7.64488e+06
31.578995603427,7.64541e+06
31.581258783335,7.64595e+06
31.586352351083,7.64649e+06
31.587336876413,7.64702e+06
31.591272228115,7.64756e+06
31.594721372409,7.64809e+06
31.595849516703,7.64863e+06
31.606065962993,7.64917e+06
31.608098134103,7.6497e+06
31.608739305213,7.65024e+06
31.610438476323,7.65077e+06
31.611587647433,7.65131e+06
31.612745818543,7.65185e+06
31.622892016313,7.65238e+06
31.650176755043,7.65292e+06
31.657209268373,7.65345e+06
31.660328610593,7.65399e+06
31.660987781703,7.65453e+06
31.663761550841,7.65506e+06
31.665722524025,7.6556e+06
31.668611392873,7.65613e+06
31.677040128017,7.65667e+06
31.688269325787,7.65721e+06
31.690239496897,7.65774e+06
31.690754668007,7.65828e+06
31.691831839117,7.65881e+06
31.694291523557,7.65935e+06
31.695818865777,7.65989e+06
31.724672104461,7.66042e+06
31.728129446681,7.66096e+06
31.733113960011,7.66149e+06
31.733665157689,7.66203e+06
31.734735729149,7.66257e+06
31.737294702333,7.6631e+06
31.739522571181,7.66364e+06
31.748230306325,7.66417e+06
31.763348188535,7.66471e+06
31.763899386213,7.66525e+06
31.764396583891,7.66578e+06
31.766697176925,7.66632e+06
31.767419374603,7.66685e+06
31.771139848609,7.66739e+06
31.796146296053,7.66793e+06
31.799265638273,7.66846e+06
31.804747362443,7.669e+06
31.806514922684,7.66953e+06
31.807086131581,7.67007e+06
31.808793579585,7.67061e+06
31.811651251591,7.67114e+06
31.819974511079,7.67168e+06
31.835469788645,7.67221e+06
31.836655986323,7.67275e+06
31.839080460329,7.67329e+06
31.840190658007,7.67382e+06
31.840885882009,7.67436e+06
31.844821330013,7.67489e+06
31.867120500807,7.67543e+06
31.870230843027,7.67597e+06
31.876805580359,7.6765e+06
31.878087349497,7.67704e+06
31.879170573499,7.67757e+06
31.881626797501,7.67811e+06
31.885074469507,7.67865e+06
31.891691728995,7.67918e+06
31.907891217277,7.67972e+06
31.908979467355,7.68025e+06
32.082492547049,7.68077e+06
32.083178822949,7.68077e+06
32.083685098849,7.6813e+06
32.086683650649,7.68184e+06
32.088436926549,7.68237e+06
32.089529202449,7.68291e+06
32.090116478349,7.68345e+06
32.091190754249,7.68398e+06
32.095851857849,7.68452e+06
32.105273698332,7.68505e+06
32.106320999798,7.68559e+06
32.106818301264,7.68613e+06
32.112049507128,7.68666e+06
32.113488808594,7.6872e+06
32.11408511006,7.68773e+06
32.154695381446,7.68827e+06
32.156349657346,7.68881e+06
32.158642933246,7.68934e+06
32.161123850152,7.68988e+06
32.162807312746,7.69041e+06
32.164731588646,7.69095e+06
32.165715890112,7.69149e+06
32.168622692246,7.69202e+06
32.17828989811,7.69256e+06
32.178805199576,7.69309e+06
32.179929501042,7.69363e+06
32.185789706906,7.69417e+06
32.187935008372,7.6947e+06
32.19059091277,7.69524e+06
32.226322689479,7.69577e+06
32.228038965379,7.69631e+06
32.230126292151,7.69685e+06
32.233708158185,7.69738e+06
32.234241484957,7.69792e+06
32.235705896679,7.69845e+06
32.237260550223,7.69899e+06
32.240556000279,7.69953e+06
32.253968332878,7.70006e+06
32.255173412007,7.7006e+06
32.256274738779,7.70113e+06
32.260100617871,7.70167e+06
32.261988220803,7.70221e+06
32.263874874347,7.70274e+06
32.299150010165,7.70328e+06
32.302683040573,7.70381e+06
32.304897096027,7.70435e+06
32.306749447845,7.70489e+06
32.307309799663,7.70542e+06
32.308339151481,7.70596e+06
32.308944503299,7.70649e+06
32.312250206935,7.70703e+06
32.324897666087,7.70757e+06
32.327365369723,7.7081e+06
32.327952721541,7.70864e+06
32.33124595108,7.70917e+06
32.334930207556,7.70971e+06
32.339587911192,7.71025e+06
32.374181738123,7.71078e+06
32.375085089941,7.71132e+06
32.376096441759,7.71185e+06
32.381651849031,7.71239e+06
32.383814552667,7.71293e+06
32.384924904485,7.71346e+06
32.386038256303,7.714e+06
32.387403959939,7.71453e+06
32.399195363637,7.71507e+06
32.400296727851,7.71561e+06
32.401425104461,7.71614e+06
32.404292857681,7.71668e+06
32.406596234291,7.71721e+06
32.41141226932,7.71775e+06
32.445129096251,7.71829e+06
32.446248472861,7.71882e+06
32.448181226081,7.71936e+06
32.452788207159,7.71989e+06
32.454752910795,7.72043e+06
32.457048614431,7.72097e+06
32.457581991041,7.7215e+06
32.459154744261,7.72204e+06
32.472310098375,7.72257e+06
32.473312474985,7.72311e+06
32.474994851595,7.72365e+06
32.477272604815,7.72418e+06
32.479803604815,7.72472e+06
32.482377639844,7.72525e+06
32.516378895173,7.72579e+06
32.518144232259,7.72633e+06
32.520078608869,7.72686e+06
32.524306589947,7.7274e+06
32.528853293583,7.72793e+06
32.533574095859,7.72847e+06
32.535154898135,7.72901e+06
32.536180880269,7.72954e+06
32.543221481163,7.73008e+06
32.545645857773,7.73061e+06
32.551016258911,7.73115e+06
32.551513660049,7.73169e+06
32.553838061187,7.73222e+06
32.554362462325,7.73276e+06
32.587924290225,7.73329e+06
32.589516691363,7.73383e+06
32.591979970605,7.73437e+06
32.595271984999,7.7349e+06
32.600253101904,7.73544e+06
32.60571590418,7.73597e+06
32.60679932958,7.73651e+06
32.60920175498,7.73705e+06
32.614357888346,7.73758e+06
32.616791264956,7.73812e+06
32.623329067232,7.73865e+06
32.648543270646,7.73973e+06
32.650430121446,7.74026e+06
32.669084697408,7.7408e+06
32.669573122808,7.74133e+06
32.673656399008,7.74187e+06
32.674261824408,7.74241e+06
32.675366249808,7.74294e+06
32.677094323494,7.74348e+06
32.678492748894,7.74401e+06
32.683173450494,7.74455e+06
32.685804301294,7.74509e+06
32.690345012266,7.74562e+06
32.74231997952,7.73919e+06
32.913550223399,7.74613e+06
32.915104719983,7.74613e+06
32.916125216567,7.74667e+06
32.918275713151,7.74721e+06
32.929303699487,7.74774e+06
32.929828196071,7.74828e+06
32.930397692655,7.74881e+06
32.930931189239,7.74935e+06
32.986142210481,7.74989e+06
33.002830711882,7.75042e+06
33.004261231764,7.75096e+06
33.007134751646,7.75149e+06
33.00905779141,7.75203e+06
33.010892311292,7.75257e+06
33.014106870938,7.7531e+06
33.059904701409,7.75364e+06
33.060375221291,7.75417e+06
33.075020225678,7.75471e+06
33.078297265442,7.75525e+06
33.082948305206,7.75578e+06
33.089694384734,7.75632e+06
33.090318904616,7.75685e+06
33.092346424498,7.75739e+06
33.140581746603,7.75793e+06
33.142164289517,7.75846e+06
33.145136832431,7.759e+06
33.147620813786,7.75953e+06
33.150743310636,7.76007e+06
33.156986830518,7.76061e+06
33.16346494981,7.76114e+06
33.170837492724,7.76168e+06
33.175907578552,7.76221e+06
33.211520294808,7.76275e+06
33.213255837722,7.76329e+06
33.220256788937,7.76382e+06
33.221385354605,7.76436e+06
33.223389485941,7.76489e+06
33.226432617277,7.76543e+06
33.228811748613,7.76597e+06
33.251810498015,7.76704e+06
33.253618063683,7.76757e+06
33.283547324335,7.76811e+06
33.285481890003,7.76865e+06
33.291231348519,7.76918e+06
33.297235599972,7.76972e+06
33.29814816564,7.77025e+06
33.31694158073,7.77079e+06
33.318477757026,7.77133e+06
33.323262345174,7.77186e+06
33.355327895157,7.7665e+06
33.369678954794,7.7724e+06
33.370158542942,7.77271e+06
33.398431927236,7.77325e+06
33.399521515384,7.77378e+06
33.4355334771,7.77401e+06
33.437383087448,7.77454e+06
33.443126918492,7.77508e+06
33.445104139188,7.77561e+06
33.471751119646,7.77615e+06
33.472879729994,7.77669e+06
33.511943313019,7.77722e+06
33.527581945289,7.77776e+06
33.531743577559,7.77829e+06
33.534257209829,7.77883e+06
33.544087333998,7.77937e+06
33.545197966268,7.7799e+06
33.546816598538,7.78044e+06
33.583830939203,7.78097e+06
33.599047571473,7.78151e+06
33.602916214564,7.78205e+06
33.605973846834,7.78258e+06
33.616320971003,7.78312e+06
33.616845624915,7.78365e+06
33.619660932739,7.78419e+06
33.620837586651,7.78473e+06
33.654958576208,7.78526e+06
33.671246208478,7.7858e+06
33.67428586239,7.78633e+06
33.67746049466,7.78687e+06
33.688579014509,7.78741e+06
33.690818322333,7.78794e+06
33.694868976245,7.78848e+06
33.697017284069,7.78901e+06
33.698670937981,7.78955e+06
33.727035234715,7.79009e+06
33.750973153167,7.79062e+06
33.756248482353,7.79116e+06
33.762071508175,7.79169e+06
33.764111858723,7.79223e+06
33.775246282443,7.79277e+06
33.778613632991,7.7933e+06
33.779120308265,7.79384e+06
33.779599983539,7.79437e+06
33.798831892684,7.79491e+06
33.799338567958,7.79545e+06
33.825343486808,7.79598e+06
33.829666690166,7.79652e+06
33.835575851959,7.79705e+06
33.865548832696,7.79813e+06
33.866046529052,7.79866e+06
33.87541961812,7.7992e+06
33.880258010832,7.79973e+06
33.885012403544,7.80027e+06
33.890907796256,7.80081e+06
33.895492885324,7.80134e+06
33.896390177078,7.80188e+06
33.901036390837,7.80241e+06
33.910204825153,7.80295e+06
33.948223015147,7.79759e+06
33.984327076225,7.80349e+06
33.985892793383,7.80383e+06
33.989029970541,7.80436e+06
33.990687404857,7.8049e+06
34.038993725259,7.80509e+06
34.040104462935,7.80563e+06
34.055355797556,7.80617e+06
34.056858514714,7.8067e+06
34.06986640903,7.80724e+06
34.070968146706,7.80777e+06
34.113196942319,7.80831e+06
34.116265679995,7.80885e+06
34.126438539264,7.80938e+06
34.150510876166,7.81045e+06
34.153218391989,7.81099e+06
35.197993384436,7.80992e+06
35.372578180769,7.8115e+06
35.373800159273,7.8115e+06
35.384686051793,7.81204e+06
35.453163042747,7.81257e+06
35.455943032791,7.81311e+06
35.467538999755,7.81365e+06
35.469847994777,7.81418e+06
35.525501034819,7.81472e+06
35.529731029841,7.81525e+06
35.542010991827,7.81579e+06
35.547391003077,7.81633e+06
35.596727028764,7.81686e+06
35.60660810564,7.8174e+06
35.607124132828,7.81793e+06
35.61492900496,7.81847e+06
35.643053281504,7.81901e+06
35.688405026062,7.81954e+06
35.69085705325,7.82008e+06
35.710013169449,7.82115e+06
35.715635295695,7.82169e+06
35.716773337777,7.82222e+06
35.759745054611,7.82276e+06
35.765415163363,7.82329e+06
35.800702991448,7.82061e+06
35.815712047644,7.82383e+06
35.847463966587,7.82405e+06
35.871888452739,7.82458e+06
35.874023565131,7.82512e+06
35.892903064896,7.82566e+06
35.926064729362,7.82603e+06
35.949114621772,7.82656e+06
35.94966669103,7.8271e+06
35.970652860185,7.82764e+06
36.034615798948,7.82871e+06
36.042464881034,7.82924e+06
36.047863929771,7.82978e+06
36.106211350581,7.83032e+06
36.177774821302,7.82817e+06
36.188174797354,7.83085e+06
36.251408773379,7.83125e+06
36.251915248065,7.83178e+06
36.260858272624,7.83232e+06
36.325459709993,7.83286e+06
36.328583632677,7.83339e+06
36.333309259839,7.83393e+06
36.39660415403,7.83446e+06
36.397732615372,7.835e+06
36.399962087933,7.83554e+06
36.406446169798,7.83607e+06
36.473029529911,7.83661e+06
36.474157977975,7.83714e+06
36.476583426039,7.83768e+06
36.479873874103,7.83822e+06
36.480416322167,7.83875e+06
36.543958965261,7.83929e+06
36.551858757517,7.83982e+06
36.554022194362,7.84036e+06
36.555963063978,7.8409e+06
36.565698498786,7.84143e+06
36.566195933594,7.84197e+06
36.621963387337,7.8425e+06
36.622788179593,7.84304e+06
36.625979051246,7.84358e+06
36.627796486054,7.84411e+06
36.637223344451,7.84465e+06
36.639022765967,7.84518e+06
36.639520187483,7.84572e+06
36.694829595023,7.84626e+06
36.695318016539,7.84679e+06
36.701307316386,7.84733e+06
36.702381724674,7.84786e+06
36.709354653953,7.8484e+06
36.71049358508,7.84894e+06
36.712454993368,7.84947e+06
36.713574401656,7.85001e+06
36.766490425355,7.85054e+06
36.768090833643,7.85108e+06
36.772236718588,7.85162e+06
36.774450126876,7.85215e+06
36.780545056155,7.85269e+06
36.78569639557,7.85322e+06
36.786391803858,7.85376e+06
36.787884212146,7.8543e+06
36.788985620434,7.85483e+06
36.839839820922,7.85537e+06
36.84093221594,7.8559e+06
36.844914509173,7.85644e+06
36.847180522443,7.85698e+06
36.851699451722,7.85751e+06
36.857330199425,7.85805e+06
36.860142989461,7.85858e+06
36.861208384479,7.85912e+06
36.863096174515,7.85966e+06
36.910769203255,7.86073e+06
36.915121532055,7.86126e+06
36.916240913875,7.8618e+06
36.918091904776,7.86234e+06
36.923344834055,7.86287e+06
36.930508581758,7.86341e+06
36.931171371794,7.86394e+06
36.93509216183,7.86448e+06
36.93572454365,7.86502e+06
36.987260289609,7.86019e+06
36.994271725789,7.86555e+06
37.002118740945,7.86579e+06
37.002661109599,7.86632e+06
37.008260912801,7.86686e+06
37.010210650109,7.86739e+06
37.05824365876,7.8677e+06
37.06529109494,7.86823e+06
37.073716472167,7.86877e+06
37.074276840821,7.8693e+06
37.079334275369,7.86984e+06
37.081257012677,7.87038e+06
37.132803014735,7.87091e+06
37.136463450915,7.87145e+06
37.146147196796,7.87198e+06
37.14732156545,7.87252e+06
37.151647620125,7.87306e+06
37.155384331061,7.87359e+06
37.156494686529,7.87413e+06
37.20384035755,7.87466e+06
37.20971379373,7.8752e+06
37.219415539611,7.87574e+06
37.221113224279,7.87627e+06
37.221664566613,7.87681e+06
37.392419699599,7.87687e+06
37.393169028791,7.87687e+06
37.394144357983,7.87741e+06
37.397512687175,7.87794e+06
37.398190016367,7.87848e+06
37.398885345559,7.87901e+06
37.400646997385,7.87955e+06
37.403266945613,7.88009e+06
37.407017261689,7.88062e+06
37.465757168813,7.88116e+06
37.466759484889,7.88169e+06
37.47063598008,7.88223e+06
37.475608612232,7.88277e+06
37.476664928308,7.8833e+06
37.477279244384,7.88384e+06
37.47826356046,7.88437e+06
37.478742876536,7.88491e+06
37.479294192612,7.88545e+06
37.53679447226,7.88598e+06
37.538119788336,7.88652e+06
37.544003283527,7.88705e+06
37.546663915679,7.88759e+06
37.548306536612,7.88813e+06
37.549371839602,7.88866e+06
37.551296142592,7.8892e+06
37.558686445582,7.88973e+06
37.559769748572,7.89027e+06
37.568609960532,7.89081e+06
37.612752078702,7.89134e+06
37.613276368616,7.89188e+06
37.615803948444,7.89241e+06
37.618987528272,7.89295e+06
37.619989818186,7.89349e+06
37.6219401081,7.89402e+06
37.622635398014,7.89456e+06
37.623177687928,7.89509e+06
37.631214341928,7.89563e+06
37.632957947908,7.89617e+06
37.640343553888,7.8967e+06
37.686733942358,7.89724e+06
37.687817232272,7.89777e+06
37.696987102014,7.89831e+06
37.698478391928,7.89885e+06
37.701651248582,7.89938e+06
37.702788525408,7.89992e+06
37.70462107906,7.90045e+06
37.705749355886,7.90099e+06
37.708893632712,7.90153e+06
37.709868909538,7.90206e+06
37.710384186364,7.9026e+06
37.712586831172,7.90313e+06
37.75939679947,7.90367e+06
37.760651076296,7.90421e+06
37.77028005858,7.90474e+06
37.771507335406,7.90528e+06
37.772562519322,7.90581e+06
37.775590061755,7.90635e+06
37.778433338581,7.90689e+06
37.779435615407,7.90742e+06
37.779956892233,7.90796e+06
37.780941169059,7.90849e+06
37.781889445885,7.90903e+06
37.782449722711,7.90957e+06
