X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateDa:vector
0.1,0
35.261316652503,1
47.372342675174,2
47.373676959652,3
47.375973138114,4
47.377140414722,5
47.37787969133,6
47.380064891068,7
47.382076488922,8
47.383177036862,9
47.384846275266,10
47.385815551874,11
47.386941381394,12
47.388548751612,13
47.38948202822,14
47.390029304828,15
60.409282964551,16
60.412042896371,17
60.413178388011,18
60.414430879651,19
60.415761966495,20
60.417597229151,21
60.419376816231,22
60.422170431511,23
60.424398808709,24
60.425570300349,25
60.427212745287,26
60.427717240499,27
60.430061289643,28
60.431065784855,29
66.79729000868,30
68.610484659299,31
68.611750616395,32
68.612694572053,33
68.614171408085,34
68.615343357935,35
68.617536122347,36
68.618996072197,37
68.620560542495,38
68.621655499591,39
68.622669937355,40
68.623822667059,41
68.624967616909,42
68.626031566759,43
68.627176516609,44
99.008206528735,45
99.009500513695,46
99.010195498655,47
99.011237483615,48
99.012847090459,49
99.013335075419,50
99.016225878507,51
99.019129814711,52
99.020189799671,53
99.020767784631,54
99.023155739511,55
99.026198505219,56
99.027478473321,57
99.028546458281,58
110.359587211114,59
110.360700549974,60
110.361822888834,61
110.363701227694,62
110.365489566554,63
110.366048905414,64
110.367018244274,65
110.368086583134,66
110.369811921994,67
110.372531938574,68
110.373672277434,69
110.374776616294,70
110.375497955154,71
110.376968632874,72
269.784316117061,73
271.420660134521,74
271.421743052567,75
271.422968977159,76
271.424437725935,77
271.425677724751,78
271.426813649343,79
271.428584094719,80
271.429738019311,81
271.434490905211,82
271.435104829803,83
271.435664754395,84
271.436647678987,85
271.439944377355,86
271.440504301947,87
300.881271537362,88
300.884134328112,89
300.885157678604,90
300.885779693382,91
300.887357722938,92
300.887934737716,93
300.889521767272,94
300.890975446336,95
300.891579461114,96
300.89300449067,97
300.894955505448,98
300.946141518699,99
300.947346175903,100
300.948635192833,101
300.950499297083,102
