X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateDa:vector
0.1,0
46.591406851604,1
46.59262419986,2
46.593743923198,3
46.596036116305,4
46.597320457941,5
46.59964793345,6
46.602303523182,7
46.606071040661,8
46.607889012008,9
46.608893723933,10
46.611901065569,11
46.613014400629,12
46.613492735689,13
46.614624070749,14
69.878615725131,15
69.879548773049,16
69.881366916803,17
69.882033964721,18
69.883414060557,19
69.936829034419,20
69.938815820832,21
69.939931094723,22
69.942329218642,23
69.943510989036,24
69.944588045078,25
69.94571010112,26
69.946796157162,27
69.948089213204,28
94.159816392708,29
94.210894956393,30
94.214718728423,31
94.215830856997,32
94.217553114145,33
94.218747955789,34
94.220046168368,35
94.221096296942,36
94.223037939957,37
94.22417371144,38
94.226031909188,39
94.227307037762,40
94.228447166336,41
94.22969529491,42
98.553333019126,43
98.554809758022,44
98.556380066794,45
98.55777891934,46
98.562826658236,47
98.563341527684,48
98.564392397132,49
98.56487126658,50
98.614846782003,51
98.616082634549,52
98.618006520847,53
98.620454293443,54
98.622949061635,55
98.624008947933,56
113.509779001961,57
113.511409872475,58
113.512770734939,59
113.51660028328,60
113.517812116192,61
113.518942949104,62
113.520055782016,63
113.52153152124,64
113.522135354152,65
113.57138944916,66
113.572913114984,67
113.573651947896,68
113.575087702491,69
113.577091259429,70
113.578638334853,71
113.580440205367,72
113.58164250702,73
113.585522616172,74
175.768049741317,75
175.770891508867,76
175.771433312859,77
175.772346468565,78
175.774151058901,79
175.775999862893,80
175.779843470877,81
175.781776274869,82
175.783607490837,83
175.784704294829,84
175.785791098821,85
175.787558396085,86
175.790027200077,87
175.791051004069,88
177.399595525487,89
177.408728153117,90
177.410678741122,91
177.41117569626,92
177.413132606536,93
177.414259561674,94
177.416038418034,95
177.417887364186,96
177.421251202642,97
177.421875148794,98
177.422985094946,99
177.424095041098,100
177.425412951374,101
177.428146906512,102
199.45156363146,103
199.500034305198,104
199.504803269177,105
199.506200907481,106
199.508883822393,107
199.509452451791,108
199.509958081189,109
199.510918710587,110
199.513307969383,111
199.513813598781,112
199.514283228179,113
199.516847745771,114
199.517808375169,115
199.518471931163,116
199.521521595512,117
220.473904940036,118
220.474427482996,119
220.474914025956,120
220.476437111876,121
220.477540654836,122
220.479054740756,123
220.479631283716,124
220.480135826676,125
220.481622912596,126
220.482735455556,127
220.483739998516,128
220.484743541476,129
220.485446084436,130
220.485995627396,131
222.288907376807,132
222.289998028091,133
222.291322686673,134
222.297012202386,135
222.298724512252,136
222.299716178126,137
222.301623808615,138
222.303181150248,139
222.304432823458,140
222.305741140578,141
222.306849806452,142
222.307966479662,143
222.30916210174,144
222.310252767614,145
268.197577316201,146
268.198957013865,147
268.200845720033,148
268.205711574653,149
268.207362969981,150
268.209043673299,151
268.210170382317,152
268.212285783253,153
268.212755492271,154
268.213936201289,155
268.216963299843,156
268.217920003161,157
268.219010712179,158
268.219561421197,159
271.913601756141,160
271.915427680717,161
271.917108611853,162
271.919070474125,163
271.920171405261,164
271.921647280777,165
271.926902152749,166
271.929423087423,167
271.930393025181,168
271.932154962939,169
271.934569900697,170
271.935566838455,171
271.936635776213,172
271.937204713971,173
273.339737839259,174
273.344416941187,175
273.346102966669,176
273.346788999023,177
273.347752304967,178
273.350168068597,179
273.350917100951,180
273.353389198013,181
273.355093230367,182
273.357545901191,183
273.360706998253,184
273.361267030607,185
273.362286062961,186
273.363408095315,187
304.623413846619,188
304.624828813989,189
304.625838781359,190
304.627317716099,191
304.629218822851,192
304.630525788655,193
304.631681713049,194
304.632772678853,195
304.635437632199,196
304.637508599569,197
304.638648566939,198
304.639261534309,199
304.690853731677,200
304.691831699047,201
304.694753036073,202
304.695803003443,203
304.696780970813,204
304.697893938183,205
419.82540047114,206
419.826446713446,207
419.827638251878,208
419.82888426605,209
419.83123900585,210
419.832564257174,211
419.833511705532,212
419.835018011146,213
419.83607326247,214
419.837101513794,215
419.8383007561,216
419.840148998406,217
419.841424231684,218
419.843054464962,219
