X,frankfurt_urban_multi_radio.MA[0].tcpApp[0]/endToEndDelay:vector
31.363710886339,1.10945
32.323652353044,0.859941
33.277673979267,0.854022
34.316691437873,0.939017
37.253571108556,2.83688
38.301809323883,0.948238
39.244173660715,0.842364
40.192566062487,0.848392
41.120772460997,0.828206
42.047293615225,0.826521
42.978077880951,0.830784
43.902640638658,0.824563
44.825482920087,0.822842
45.746088249515,0.820605
46.66650362376,0.820415
47.586600521079,0.820097
48.506462673438,0.819862
49.429164213915,0.822702
50.352268936755,0.823105
51.2708722947,0.818603
52.192091428236,0.821219
53.112373160821,0.820282
54.030828362724,0.818455
54.949355368931,0.818527
55.871377598531,0.822022
56.790386455174,0.819009
57.709776025677,0.81939
58.629956102973,0.82018
59.550136630962,0.820181
60.469098498971,0.818962
61.388827041857,0.819729
62.308481177044,0.819654
63.225900588094,0.817419
64.144353594558,0.818453
65.064009750194,0.819656
65.984727145388,0.820717
66.901462719199,0.816736
67.821568980915,0.820106
68.740264590116,0.818696
69.659945162135,0.819681
70.578366362583,0.818421
71.498260396015,0.819894
72.415005668591,0.816745
73.337754689728,0.822749
74.269351675609,0.831597
75.195036183191,0.825685
76.122234457844,0.827198
77.050808248456,0.828574
77.993370735786,0.842562
78.926596707847,0.833226
79.85159151663,0.824995
80.771177985974,0.819586
81.692126879313,0.820949
82.61328511874,0.821158
83.531146992266,0.817862
84.449293799892,0.818147
85.368349793722,0.819056
86.286515772992,0.818166
87.205745307317,0.81923
88.125757204683,0.820012
89.04661451909,0.820857
89.967153729591,0.820539
90.886810238081,0.819657
91.8086065154,0.821796
92.729371729032,0.820765
93.649892675781,0.820521
94.570162139514,0.820269
95.490531886781,0.82037
96.414569528827,0.824038
97.33889972476,0.82433
98.26252910621,0.823629
99.194803608948,0.832275
100.141785974568,0.846982
101.388545250006,1.14676
102.961340858409,1.4728
106.127683211342,3.06634
106.929827834036,0.702145
107.68034536673,0.650518
108.427781146155,0.647436
109.171789859526,0.644009
109.914933872365,0.643144
110.655845608228,0.640912
111.397274632465,0.641429
112.136719504498,0.639445
112.877126695383,0.640407
113.616311096827,0.639184
114.354539992804,0.638229
115.09653967945,0.642
115.837320840051,0.640781
116.576834485726,0.639514
117.318230110043,0.641396
118.060988975332,0.642759
118.801056838763,0.640068
119.540511632594,0.639455
120.279608743398,0.639097
121.019643452985,0.640035
121.761149992457,0.641507
122.501132433445,0.639982
123.240448173798,0.639316
123.984008241516,0.64356
124.729138201044,0.64513
125.471530281024,0.642392
126.214468498767,0.642938
126.964478176117,0.65001
127.716258566674,0.65178
128.475449944638,0.659191
129.23054457933,0.655095
129.987035812329,0.656491
130.759530353319,0.672495
131.549342303783,0.689812
132.324199370332,0.674857
133.107439088281,0.68324
134.174189697885,0.966751
135.239207694154,0.965018
136.58515790562,1.24595
