X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateCa:vector
36.787217711992,1
47.786200581108,2
63.78908250243,3
68.227490998761,4
70.033398919973,5
93.002939748906,6
100.997392570884,7
102.772693645513,8
111.041660312798,9
135.038004789446,10
136.314746230102,11
147.744432340386,12
178.28490407244,13
179.467750720599,14
198.36526594291,15
229.747391690498,16
231.749295058612,17
262.57991772598,18
270.77173180793,19
272.068518860687,20
305.621069985066,21
403.396142427139,22
404.873969038509,23
420.818707630557,24
