X,frankfurt_urban_multi_radio.MA[0].tcpApp[0]/endToEndDelay:vector
31.364712378345,1.11081
32.324094026359,0.859382
33.275977850198,0.851884
35.048473980619,1.6725
38.518184978001,3.36971
39.464230834226,0.846046
40.397437294941,0.833206
41.329678759063,0.832241
42.253408155878,0.823729
43.190165665156,0.836758
44.113582245087,0.823417
45.038612262377,0.82503
45.960331537359,0.821719
46.88194372102,0.821612
47.802267989746,0.820324
48.723125994333,0.820858
49.644748356352,0.821622
50.565035280753,0.820287
51.48511497019,0.82008
52.405386278649,0.820271
53.329982386494,0.824596
54.248568492495,0.818586
55.169080203896,0.820512
56.089932021204,0.820852
57.011690711258,0.821759
57.931091876259,0.819401
58.850824915646,0.819733
59.771719811045,0.820895
60.690893960843,0.819174
61.609097920958,0.818204
62.529428043445,0.82033
63.449241643503,0.819814
64.36703265666,0.817791
65.2905959876,0.823563
66.208847567367,0.818252
67.127453469264,0.818606
68.046515257592,0.819062
68.96496074498,0.818445
69.886072602344,0.821112
70.807413291959,0.821341
71.728320333473,0.820907
72.653188538079,0.824868
73.575627024512,0.822438
74.500042864227,0.824416
75.427557999174,0.827515
76.355179214282,0.827621
77.285221650595,0.830042
78.226237782763,0.841016
79.154828142312,0.82859
80.081923431932,0.827095
81.007369036537,0.825446
81.927470887084,0.820102
82.852679055629,0.825208
83.774754089653,0.822075
84.696897821641,0.822144
85.617932456589,0.821035
86.5375861672,0.819654
87.459128361863,0.821542
88.385832920767,0.826705
89.308753364573,0.82292
90.232778572353,0.824025
91.156202682788,0.823424
92.076312014828,0.820109
93.001316028314,0.825004
93.923478041845,0.822162
94.842830697599,0.819353
95.764224604549,0.821394
96.689915065322,0.82569
97.614261025691,0.824346
98.54651309491,0.832252
99.473598779432,0.827086
100.41099002411,0.837391
101.377830600403,0.866841
105.994509266105,4.51668
106.793255385813,0.698746
107.543155926044,0.649901
108.287799846244,0.644644
109.03038375505,0.642584
109.773286337082,0.642903
110.513124142438,0.639838
111.255836169638,0.642712
111.996324224748,0.640488
112.736281949669,0.639958
113.473691838052,0.63741
114.211982202925,0.63829
114.950564055927,0.638582
115.692864497277,0.6423
116.431701717259,0.638837
117.172236127285,0.640534
117.910930005582,0.638694
118.64830773691,0.637378
119.385794663546,0.637487
120.125695574026,0.639901
120.867341913151,0.641646
121.608526566084,0.641185
122.346082429696,0.637556
123.085795932464,0.639714
123.825762161348,0.639966
124.567192341051,0.64143
125.31211011532,0.644918
126.052648704298,0.640539
126.792461305401,0.639813
127.538320622371,0.645859
128.281584971821,0.643264
129.0356464119,0.654061
129.786961794811,0.651315
130.541173756842,0.654212
131.304473580177,0.6633
132.086549389355,0.682076
132.863814296385,0.677265
135.296888665995,2.33307
140.406224196203,5.00934
141.460563828896,0.95434
142.250578995889,0.690015
143.34295514522,0.992376
144.303836314092,0.860881
145.066491732407,0.662655
145.82555572878,0.659064
146.572709913215,0.647154
147.324982681751,0.652273
148.065917425631,0.640935
148.810342747703,0.644425
149.552720854934,0.642378
150.296944688107,0.644224
151.039283722919,0.642339
151.781450689737,0.642167
152.522023897652,0.640573
153.262279528476,0.640256
154.003420234287,0.641141
154.739278936848,0.635859
155.47701831478,0.637739
156.21582101138,0.638803
156.95746471963,0.641644
157.69430966619,0.636845
158.433074219473,0.638765
159.173299584105,0.640225
159.913919665335,0.64062
160.652502736279,0.638583
161.391500017994,0.638997
162.128696769702,0.637197
162.869034187981,0.640337
163.608905422943,0.639871
164.3490662509,0.640161
165.087370644263,0.638304
