X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateCa:vector
33.244067792066,1
47.010834078572,2
60.76899669178,3
65.512118087316,4
72.727580605344,5
92.334429427673,6
103.623874839591,7
105.064141912371,8
105.564141912371,9
106.064141912371,10
111.141835981663,11
140.135683110313,12
142.003700981485,13
148.777736179504,14
149.277736179504,15
149.777736179504,16
150.277736179504,17
150.777736179504,18
151.277736179504,19
151.777736179504,20
152.277736179504,21
152.777736179504,22
153.277736179504,23
153.777736179504,24
154.277736179504,25
154.777736179504,26
155.277736179504,27
155.777736179504,28
156.277736179504,29
156.777736179504,30
157.277736179504,31
157.777736179504,32
158.277736179504,33
158.777736179504,34
159.277736179504,35
159.777736179504,36
160.277736179504,37
160.777736179504,38
161.277736179504,39
161.777736179504,40
162.277736179504,41
162.777736179504,42
163.277736179504,43
163.777736179504,44
164.277736179504,45
164.777736179504,46
165.277736179504,47
165.777736179504,48
166.277736179504,49
166.777736179504,50
167.277736179504,51
167.777736179504,52
168.277736179504,53
168.777736179504,54
169.277736179504,55
169.777736179504,56
170.277736179504,57
170.777736179504,58
171.277736179504,59
171.777736179504,60
172.277736179504,61
172.777736179504,62
173.277736179504,63
173.777736179504,64
174.277736179504,65
174.777736179504,66
175.277736179504,67
175.777736179504,68
176.277736179504,69
176.777736179504,70
177.277736179504,71
177.777736179504,72
178.277736179504,73
178.777736179504,74
179.277736179504,75
179.777736179504,76
180.277736179504,77
180.777736179504,78
181.277736179504,79
181.777736179504,80
182.277736179504,81
182.777736179504,82
183.277736179504,83
183.385010639384,84
183.885010639384,85
184.385010639384,86
184.885010639384,87
185.202713763695,88
185.702713763695,89
186.202713763695,90
186.702713763695,91
187.202713763695,92
187.702713763695,93
188.202713763695,94
188.702713763695,95
189.202713763695,96
189.702713763695,97
190.202713763695,98
190.702713763695,99
191.202713763695,100
191.702713763695,101
192.202713763695,102
192.702713763695,103
193.202713763695,104
193.702713763695,105
194.202713763695,106
194.702713763695,107
195.202713763695,108
195.702713763695,109
196.202713763695,110
196.702713763695,111
197.202713763695,112
197.702713763695,113
198.202713763695,114
198.702713763695,115
199.202713763695,116
199.702713763695,117
199.955759341602,118
200.455759341602,119
200.955759341602,120
201.455759341602,121
201.955759341602,122
202.455759341602,123
202.955759341602,124
203.455759341602,125
203.955759341602,126
204.455759341602,127
204.955759341602,128
205.455759341602,129
205.955759341602,130
206.455759341602,131
206.955759341602,132
207.455759341602,133
207.955759341602,134
208.455759341602,135
208.955759341602,136
209.455759341602,137
209.955759341602,138
210.455759341602,139
210.955759341602,140
211.455759341602,141
211.955759341602,142
212.455759341602,143
212.955759341602,144
213.455759341602,145
213.955759341602,146
214.455759341602,147
214.955759341602,148
215.455759341602,149
215.955759341602,150
216.455759341602,151
216.955759341602,152
217.455759341602,153
217.955759341602,154
218.455759341602,155
218.955759341602,156
219.455759341602,157
219.955759341602,158
220.455759341602,159
220.955759341602,160
221.455759341602,161
221.955759341602,162
222.455759341602,163
222.955759341602,164
223.455759341602,165
223.955759341602,166
224.455759341602,167
224.955759341602,168
225.395128840556,169
225.895128840556,170
226.395128840556,171
226.489131124566,172
262.281617238604,173
268.192475020058,174
269.524534305519,175
302.670355669357,176
402.283664895952,177
403.582309271127,178
412.568507161289,179
413.068507161289,180
413.568507161289,181
414.068507161289,182
414.568507161289,183
415.068507161289,184
415.568507161289,185
416.068507161289,186
416.568507161289,187
417.068507161289,188
417.568507161289,189
418.068507161289,190
418.568507161289,191
419.068507161289,192
419.568507161289,193
420.068507161289,194
420.568507161289,195
421.068507161289,196
421.568507161289,197
422.068507161289,198
422.568507161289,199
423.068507161289,200
423.568507161289,201
424.068507161289,202
424.568507161289,203
425.068507161289,204
425.568507161289,205
426.068507161289,206
426.568507161289,207
427.068507161289,208
427.568507161289,209
428.068507161289,210
428.568507161289,211
429.068507161289,212
429.568507161289,213
430.068507161289,214
430.568507161289,215
431.068507161289,216
431.568507161289,217
432.068507161289,218
432.568507161289,219
433.068507161289,220
433.568507161289,221
434.068507161289,222
434.568507161289,223
435.068507161289,224
435.568507161289,225
436.068507161289,226
436.568507161289,227
437.068507161289,228
437.568507161289,229
438.068507161289,230
438.568507161289,231
439.068507161289,232
439.568507161289,233
