X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateDa:vector
0.1,0
49.052574803204,1
49.054943632132,2
49.056205783494,3
49.057377609913,4
49.058648761275,5
49.060891887475,6
49.062526749306,7
49.06525978639,8
49.06790609365,9
49.06896521985,10
49.07034834605,11
49.073079864487,12
49.074327990687,13
49.075297116887,14
68.814581833165,15
68.815852812107,16
68.817587791049,17
68.81877839488,18
68.820183748933,19
68.821552093012,20
68.823046956595,21
68.82456671635,22
68.826850695292,23
68.828720981173,24
90.556894375651,25
90.558132992037,26
90.560152263605,27
90.561327879991,28
90.562390834591,29
90.563812819587,30
90.564943435973,31
90.566318628365,32
90.567236090511,33
90.568653834217,34
90.569978437143,35
90.572061188063,36
90.573325804449,37
90.574411420835,38
94.887122894931,39
94.888236195795,40
94.889205496659,41
94.890300797523,42
94.891252098387,43
94.892383399251,44
94.893379700115,45
94.893912000979,46
94.895007301843,47
94.895494602707,48
94.896678903571,49
94.897427204435,50
94.898387505299,51
94.899401806163,52
96.692413118888,53
96.694690438003,54
96.696689910646,55
96.699116184027,56
96.700405774908,57
96.701551356916,58
96.70712732027,59
96.708505955568,60
96.709623590866,61
96.71149940803,62
96.712122043328,63
96.713630260686,64
96.714639895984,65
96.715244531282,66
115.07302289188,67
115.074605163612,68
115.076704626517,69
115.078628943293,70
115.081758146843,71
115.083164127591,72
115.085321474223,73
115.085979110089,74
115.086927146469,75
115.088594432201,76
115.089788068067,77
115.1368786403,78
115.13968379572,79
115.141088391029,80
115.142554072361,81
115.143675708227,82
146.086511805792,83
146.08897468876,84
146.093165513212,85
146.094513454696,86
146.098535651561,87
146.099559593045,88
146.100601527521,89
146.103495566261,90
146.104582493729,91
146.105178421197,92
146.105684348665,93
146.106645276133,94
146.110420986005,95
146.111007913473,96
181.892699680308,97
181.89568506979,98
181.924016472571,99
199.60177048569,100
199.602857078612,101
199.603344671534,102
199.603931264456,103
199.604981857378,104
199.6060594503,105
199.608977229066,106
199.609455821988,107
199.61008741491,108
199.610575007832,109
199.611508600754,110
199.612077193676,111
199.613073786598,112
199.61416937952,113
224.127467794343,114
224.127972654921,115
224.129730376077,116
224.130663236655,117
224.131884097233,118
224.132915957811,119
224.134575249225,120
224.135882109803,121
224.137261830959,122
224.137730691537,123
224.138717552115,124
224.139240412693,125
224.140290273271,126
224.141277133849,127
225.604963002442,128
225.607346933994,129
225.609041882058,130
225.61015985609,131
225.610664838386,132
225.611621804154,133
225.61258672865,134
225.614415693242,135
225.615541675538,136
225.61605959881,137
225.616555581106,138
225.618763527994,139
225.61978151029,140
225.620376492586,141
260.673862974942,142
260.676569011668,143
260.67750261186,144
260.678592432672,145
260.67980984385,146
260.68179947192,147
260.682467883098,148
260.683956705454,149
260.684426116632,150
260.687169938988,151
260.688193350166,152
260.69000505703,153
260.690674671266,154
260.691689082444,155
262.762814446026,156
262.763801923198,157
262.76485240037,158
262.765420877542,159
262.766309354714,160
262.767816309058,161
262.76906078623,162
262.769548263402,163
262.770983217746,164
262.77242717209,165
262.772905649262,166
262.828331174896,167
262.829494652068,168
262.83046912924,169
262.831936493184,170
262.832902004571,171
262.835646109945,172
264.063455223117,173
264.064668934109,174
264.065798648271,175
264.066961177063,176
264.067619705855,177
264.068665234647,178
264.069607763439,179
270.546497406932,180
270.548083289276,181
270.54856217162,182
270.549626344626,183
270.550601220606,184
270.553746439518,185
270.554931616942,186
270.55777838219,187
270.560777101215,188
270.561845983559,189
270.564933748247,190
270.565475630591,191
270.611633652512,192
270.613917544211,193
270.615574860619,194
270.617685243702,195
272.434341164535,196
272.434973171967,197
272.436382186831,198
272.436996194263,199
272.437520201695,200
272.438481209127,201
272.441301231423,202
272.441816238855,203
302.376229058916,204
302.379600337213,205
302.382073311173,206
302.383344282031,207
302.385039252889,208
302.388116194605,209
302.389733165463,210
302.392621078037,211
302.393743048895,212
302.395549019753,213
302.396598990611,214
302.398113932327,215
302.398627903185,216
302.400097844901,217
400.368085483475,218
400.439929909187,219
400.441071770891,220
416.044364611703,221
416.046582789247,222
416.047678369085,223
416.050488233233,224
416.051580991093,225
416.053486570931,226
416.055154934953,227
416.056246523725,228
416.058583103563,229
416.060303683401,230
416.060890263239,231
416.061431843077,232
416.062329422915,233
416.064257162429,234
