X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateCa:vector
31.010951089201,1
45.432626699904,2
45.932626699904,3
46.432626699904,4
46.932626699904,5
47.432626699904,6
47.932626699904,7
48.432626699904,8
48.932626699904,9
49.432626699904,10
49.932626699904,11
50.432626699904,12
50.932626699904,13
51.432626699904,14
51.932626699904,15
52.432626699904,16
52.932626699904,17
53.432626699904,18
53.932626699904,19
54.432626699904,20
54.932626699904,21
55.432626699904,22
55.932626699904,23
56.432626699904,24
56.932626699904,25
57.432626699904,26
57.932626699904,27
58.432626699904,28
58.932626699904,29
59.432626699904,30
59.932626699904,31
60.432626699904,32
60.932626699904,33
61.432626699904,34
61.932626699904,35
62.432626699904,36
62.932626699904,37
63.432626699904,38
63.932626699904,39
64.432626699904,40
64.932626699904,41
65.432626699904,42
65.932626699904,43
66.432626699904,44
66.932626699904,45
67.432626699904,46
67.932626699904,47
68.432626699904,48
68.932626699904,49
69.432626699904,50
69.932626699904,51
70.203545906143,52
70.703545906143,53
71.203545906143,54
71.703545906143,55
72.203545906143,56
72.703545906143,57
73.203545906143,58
73.703545906143,59
74.203545906143,60
74.703545906143,61
75.203545906143,62
75.703545906143,63
76.203545906143,64
76.703545906143,65
77.203545906143,66
77.703545906143,67
78.203545906143,68
78.703545906143,69
79.203545906143,70
79.703545906143,71
80.203545906143,72
80.703545906143,73
81.203545906143,74
81.703545906143,75
82.203545906143,76
82.703545906143,77
83.203545906143,78
83.703545906143,79
84.203545906143,80
84.703545906143,81
85.203545906143,82
85.703545906143,83
86.203545906143,84
86.703545906143,85
87.203545906143,86
87.703545906143,87
88.203545906143,88
88.533651426614,89
89.033651426614,90
89.533651426614,91
90.033651426614,92
90.533651426614,93
91.033651426614,94
91.533651426614,95
92.033651426614,96
92.533651426614,97
93.033651426614,98
93.533651426614,99
94.033651426614,100
94.533651426614,101
95.033651426614,102
95.533651426614,103
96.033651426614,104
96.533651426614,105
97.033651426614,106
97.533651426614,107
98.033651426614,108
98.533651426614,109
99.033651426614,110
99.533651426614,111
100.033651426614,112
100.533651426614,113
101.033651426614,114
101.533651426614,115
102.033651426614,116
102.533651426614,117
102.837772157215,118
103.337772157215,119
103.837772157215,120
104.123216904145,121
112.871550022639,122
137.152631131918,123
138.664259858449,124
146.548504095406,125
147.048504095406,126
147.548504095406,127
148.048504095406,128
148.548504095406,129
149.048504095406,130
149.548504095406,131
150.048504095406,132
150.548504095406,133
151.048504095406,134
151.548504095406,135
152.048504095406,136
152.548504095406,137
153.048504095406,138
153.548504095406,139
154.048504095406,140
154.548504095406,141
155.048504095406,142
155.548504095406,143
156.048504095406,144
156.548504095406,145
157.048504095406,146
157.548504095406,147
158.048504095406,148
158.548504095406,149
159.048504095406,150
159.548504095406,151
160.048504095406,152
160.548504095406,153
161.048504095406,154
161.548504095406,155
162.048504095406,156
162.548504095406,157
163.048504095406,158
163.548504095406,159
164.048504095406,160
164.548504095406,161
165.048504095406,162
165.548504095406,163
166.048504095406,164
166.548504095406,165
167.048504095406,166
167.548504095406,167
168.048504095406,168
168.548504095406,169
169.048504095406,170
169.548504095406,171
170.048504095406,172
170.548504095406,173
171.048504095406,174
171.548504095406,175
172.048504095406,176
172.548504095406,177
173.048504095406,178
173.548504095406,179
174.048504095406,180
174.548504095406,181
175.048504095406,182
175.548504095406,183
176.048504095406,184
176.548504095406,185
177.048504095406,186
177.548504095406,187
178.048504095406,188
178.094078678423,189
178.594078678423,190
179.094078678423,191
179.260201607998,192
179.760201607998,193
180.260201607998,194
180.760201607998,195
181.260201607998,196
181.760201607998,197
182.260201607998,198
182.760201607998,199
183.260201607998,200
183.760201607998,201
184.260201607998,202
184.760201607998,203
185.260201607998,204
185.760201607998,205
186.260201607998,206
186.760201607998,207
187.260201607998,208
187.760201607998,209
188.260201607998,210
188.760201607998,211
189.260201607998,212
189.760201607998,213
190.260201607998,214
190.760201607998,215
191.260201607998,216
191.760201607998,217
192.260201607998,218
192.760201607998,219
193.260201607998,220
193.760201607998,221
194.260201607998,222
194.760201607998,223
195.260201607998,224
195.760201607998,225
196.260201607998,226
196.760201607998,227
197.260201607998,228
197.760201607998,229
198.260201607998,230
198.760201607998,231
199.260201607998,232
199.760201607998,233
200.260201607998,234
200.760201607998,235
201.260201607998,236
201.760201607998,237
202.260201607998,238
202.760201607998,239
203.260201607998,240
203.364435620624,241
203.864435620624,242
204.364435620624,243
204.864435620624,244
205.364435620624,245
205.864435620624,246
206.364435620624,247
206.864435620624,248
207.364435620624,249
207.864435620624,250
208.364435620624,251
208.864435620624,252
209.364435620624,253
209.864435620624,254
210.364435620624,255
210.864435620624,256
211.364435620624,257
211.864435620624,258
212.364435620624,259
212.864435620624,260
213.364435620624,261
213.864435620624,262
214.364435620624,263
214.864435620624,264
215.364435620624,265
215.864435620624,266
216.364435620624,267
216.864435620624,268
217.364435620624,269
217.864435620624,270
218.364435620624,271
218.864435620624,272
219.364435620624,273
219.864435620624,274
220.364435620624,275
220.864435620624,276
221.364435620624,277
221.864435620624,278
222.364435620624,279
222.864435620624,280
223.364435620624,281
223.864435620624,282
224.364435620624,283
224.864435620624,284
225.364435620624,285
225.864435620624,286
226.364435620624,287
226.864435620624,288
227.364435620624,289
227.864435620624,290
228.168953060728,291
228.668953060728,292
229.168953060728,293
229.262296725544,294
263.82045897248,295
264.599580136079,296
265.784653320414,297
297.024516662777,298
397.227657578576,299
398.532818606124,300
413.791906627449,301
415.637796841475,302
420.021447678712,303
