X,frankfurt_urban_multi_radio.MA[0].tcpApp[0]/endToEndDelay:vector
31.108011779118,0.87269
31.877807475591,0.669796
32.66162620522,0.683819
33.687241175089,0.925615
35.636772802963,1.84953
41.34343835833,5.60667
42.114537936424,0.6711
42.875417276296,0.660879
43.635861307956,0.660444
44.39379993571,0.657939
45.147328645156,0.653529
45.902737947754,0.655409
46.659418664881,0.656681
47.413192705211,0.653774
48.166527097297,0.653334
48.921424846229,0.654898
49.67852320577,0.657098
50.432261357309,0.653738
51.191143379393,0.658882
51.945586049934,0.654443
52.697825449501,0.652239
53.452721961396,0.654897
54.205118241064,0.652396
54.957566132503,0.652448
55.713642609379,0.656076
56.466555441385,0.652913
57.221237082568,0.654682
57.974564297267,0.653327
58.728489075649,0.653925
59.481117985996,0.652629
60.234660062681,0.653542
60.989027907348,0.654368
61.742588015527,0.65356
62.497598800618,0.655011
63.250318336693,0.65272
64.003749006255,0.653431
64.757469189567,0.65372
65.513076514826,0.655607
66.2648059148,0.651729
67.018824088404,0.654018
67.772280522222,0.653456
68.533893492371,0.661613
69.287034633182,0.653141
70.044298381576,0.657264
70.799523379742,0.655225
71.555607132735,0.656084
72.31019519993,0.654588
73.06308016616,0.652885
73.821436343154,0.658356
74.581902543785,0.660466
75.338531822726,0.656629
76.101776316298,0.663244
76.864763279235,0.662987
77.628548135814,0.663785
78.655466588889,0.926918
79.422191477308,0.666725
80.181082475306,0.658891
80.932997259059,0.651915
81.693021652767,0.660024
82.447858070907,0.654836
83.205092714016,0.657235
83.957746544032,0.652654
84.710340378472,0.652594
85.464443060152,0.654103
86.218937006153,0.654494
86.973151453123,0.654214
87.725718640659,0.652567
88.479562012999,0.653843
89.231964210896,0.652402
89.983835353724,0.651871
90.738893926121,0.655059
91.495584754111,0.656691
92.250663432041,0.655079
93.004751830271,0.654088
93.757647109699,0.652895
94.513560233338,0.655913
95.273951892758,0.660392
96.027689923127,0.653738
96.787277245257,0.659587
97.543301758251,0.656025
98.304068837067,0.660767
99.067423039868,0.663354
99.838159900238,0.670737
100.607613035256,0.669453
101.428915381009,0.721302
102.479044592148,0.950129
104.019050494057,1.44001
106.658355497924,2.53931
107.402033930402,0.643678
108.148319179793,0.646285
108.889044437829,0.640725
109.626257884087,0.637213
110.365842339394,0.639584
111.106727476524,0.640885
111.844890592243,0.638163
112.582665818602,0.637775
113.321490641537,0.638825
114.055795391877,0.634305
114.792812301769,0.637017
115.52766380221,0.634852
116.262006048104,0.634342
116.998285944776,0.63628
117.740785573343,0.6425
118.474755382476,0.63397
119.212129680013,0.637374
119.949516705369,0.637387
120.684792986395,0.635276
121.42178447789,0.636991
122.157759170194,0.635975
122.896098625023,0.638339
123.632100248026,0.636002
124.369430080296,0.63733
125.107173829585,0.637744
125.845372313926,0.638198
126.585571991467,0.6402
127.32581095247,0.640239
128.067837506021,0.642027
128.809303271754,0.641466
129.555785724374,0.646482
130.30319689927,0.647411
131.070619755117,0.667423
131.841884250184,0.671264
132.607974473569,0.66609
133.573714895385,0.86574
134.432691085793,0.758976
135.489249626487,0.956559
137.198251786728,1.609
143.332532761748,6.03428
144.160290041457,0.727757
144.919894582702,0.659605
145.695602239958,0.675708
146.442940228286,0.647338
147.189819007637,0.646879
147.930889855591,0.641071
148.672453884281,0.641564
149.410684387832,0.638231
150.147851132556,0.637167
150.885419339169,0.637568
151.625436377692,0.640017
152.36418908338,0.638753
153.101440863334,0.637252
153.836464702092,0.635024
154.573651331373,0.637187
155.3101348753,0.636484
156.045657877584,0.635523
156.780296018732,0.634638
157.517283054988,0.636987
158.255040616133,0.637758
158.990192446075,0.635152
159.724142568493,0.63395
160.459894118521,0.635752
161.195966079154,0.636072
161.934450059257,0.638484
162.668865591741,0.634416
163.407353197014,0.638488
164.146908253121,0.639555
164.881712430791,0.634804
165.619211097695,0.637499
166.35366086109,0.63445
167.091152623997,0.637492
167.82816526093,0.637013
168.565898556956,0.637733
169.304862785957,0.638964
170.040007749459,0.635145
170.777336169141,0.637328
171.517892111773,0.640556
172.254758677593,0.636867
172.992670811629,0.637912
173.73447082072,0.6418
174.474376096679,0.639905
175.21786300441,0.643487
175.963053083585,0.64519
176.710353095865,0.6473
177.453895483078,0.643542
178.197676798413,0.643781
178.947759113118,0.650082
179.702360922964,0.654602
180.453453123308,0.651092
181.22283273132,0.66938
182.0144931297,0.69166
183.0565458692,0.942053
183.859847871873,0.703302
185.24663051297,1.28678
187.075208725168,1.72858
190.229065081131,3.05386
191.060052858513,0.730988
191.835504413893,0.675452
192.848453146456,0.912949
193.611075204747,0.662622
194.371887247238,0.660812
