X,frankfurt_urban_multi_radio.MA[0].tcpApp[0]/endToEndDelay:vector
31.10955543694,0.873349
31.878201444222,0.668646
32.684466313924,0.706265
33.631239362104,0.846773
36.394926319468,2.66369
100.941622619622,64.4467
101.970525242465,0.928903
105.288133132748,3.21761
106.298600128433,0.910467
107.047034721274,0.648435
107.787837551472,0.640803
108.538556226935,0.650719
109.277927213754,0.639371
110.023209131563,0.645282
110.763677008078,0.640468
111.501474041094,0.637797
112.238266422934,0.636792
112.975724353527,0.637458
113.713994661048,0.63827
114.450131005851,0.636136
115.187199857013,0.637069
115.925633823748,0.638434
116.663870525495,0.638237
117.402738796159,0.638868
118.140603671578,0.637865
118.877003399446,0.6364
119.614773318332,0.63777
120.354077622211,0.639304
121.093782124638,0.639705
121.832892892659,0.639111
122.571002368249,0.638109
123.31025587719,0.639254
124.047005558257,0.63675
124.786723529427,0.639718
125.524238003325,0.637514
126.267276246715,0.643038
127.014927065954,0.647651
127.7608487361,0.645922
128.503002533591,0.642154
129.249806358802,0.646804
130.001955750618,0.652149
130.760753521016,0.658798
131.52949592184,0.668742
132.30942109296,0.679925
133.076952851893,0.667532
133.851825031196,0.674872
135.01773553072,1.06591
139.151068901507,4.03333
141.921647559973,2.67058
142.976410273363,0.954763
143.768221108737,0.691811
144.563139107254,0.694918
145.321064208777,0.657925
146.080443895078,0.65938
146.832405516065,0.651962
147.586652271635,0.654247
148.330522210631,0.64387
149.072762624214,0.64224
149.813182104166,0.640419
150.551345770903,0.638164
151.28982981585,0.638484
152.029133306659,0.639303
152.76604171721,0.636908
153.505639203477,0.639597
154.243372334404,0.637733
154.979665269138,0.636293
155.717523092638,0.637858
156.45581016049,0.638287
157.192212316348,0.636402
157.930386975858,0.638175
158.666181819615,0.635795
159.403175146856,0.636993
160.152135429717,0.64896
160.886424891696,0.634289
161.625717181661,0.639292
162.362197425479,0.63648
163.102341501876,0.640144
163.840207401088,0.637866
164.582150945517,0.641944
165.318154068037,0.636003
166.054617554504,0.636463
166.792493570242,0.637876
167.526613303143,0.63412
168.264310592435,0.637697
169.001819165911,0.637509
169.740833777965,0.639015
170.483207235369,0.642373
171.226174270683,0.642967
171.96539823351,0.639224
172.708979962226,0.643582
173.449962975101,0.640983
174.191817709356,0.641855
174.935413047259,0.643595
