X,frankfurt_urban_multi_radio.MA[0].tcpApp[0]/endToEndDelay:vector
31.12005056797,0.884152
31.887721485797,0.667671
32.674275957832,0.686554
33.479561645891,0.705286
37.945443881202,4.36588
38.848545229969,0.803101
39.642745114565,0.6942
40.414592772611,0.671848
41.179069705062,0.664477
41.956884616515,0.677815
42.721130647553,0.664246
43.481716007042,0.660585
44.244260438454,0.662544
45.004515954425,0.660256
45.762832193395,0.658316
46.523742951914,0.660911
47.282239297257,0.658496
48.041076628434,0.658837
48.796702201816,0.655626
49.55490317727,0.658201
50.313162971294,0.65826
51.068885618072,0.655723
51.826488027543,0.657602
52.582785092642,0.656297
53.341917587147,0.659132
54.095364532369,0.653447
54.849016178701,0.653652
55.603852272661,0.654836
56.359663385296,0.655811
57.12237814075,0.662715
57.877123993463,0.654746
58.632738420195,0.655614
59.386748454423,0.65401
60.142497379355,0.655749
60.901852883607,0.659356
61.659104781437,0.657252
62.419080628998,0.659976
63.176425212876,0.657345
63.932441126151,0.656016
64.689206473802,0.656765
65.445184880837,0.655978
66.202296735576,0.657112
66.961104823564,0.658808
67.717421814281,0.656317
68.47390873829,0.656487
69.228868228946,0.654959
69.98630815328,0.65744
70.743820157706,0.657512
71.503218163733,0.659398
72.26009767845,0.65688
73.021496623159,0.661399
73.782762449024,0.661266
74.541766226549,0.659004
75.308669330607,0.666903
76.073061044029,0.664392
76.846593389462,0.673532
77.638299014617,0.691706
78.433188129103,0.694889
79.213215521224,0.680027
79.97399681437,0.660781
80.732392436037,0.658396
81.494019157897,0.661627
82.251989732237,0.657971
83.00892481741,0.656935
83.766623295646,0.657698
84.52450596978,0.657883
85.282518909217,0.658013
86.039777903023,0.657259
86.795129888995,0.655352
87.551916278911,0.656786
88.308698169282,0.656782
89.067094204607,0.658396
89.824106740553,0.657013
90.581297912981,0.657191
91.338899620879,0.657602
92.095193598735,0.656294
92.854726733666,0.659533
93.613156148205,0.658429
94.369744341391,0.656588
95.127609665657,0.657865
95.888574420231,0.660965
96.6498883167,0.661314
97.408481477498,0.658593
98.17559406256,0.667113
98.940830722021,0.665237
99.71263503662,0.671804
100.516130046833,0.703495
101.312005939536,0.695876
102.22374926528,0.811743
105.107332658025,2.78358
105.980307544329,0.772975
106.731957194059,0.65165
107.476141307427,0.644184
108.221971225225,0.64583
108.967811762495,0.645841
109.708353493993,0.640542
110.447874545237,0.639521
111.186184688872,0.63831
111.922022939135,0.635838
112.659242478074,0.63722
113.394687628042,0.635445
114.131266084427,0.636578
114.86875753198,0.637491
115.605110725961,0.636353
116.342048922195,0.636938
117.0774950235,0.635446
117.816265121353,0.63877
118.553183725717,0.636919
119.289307937887,0.636124
120.026879178879,0.637571
120.763428866243,0.63655
121.503496512438,0.640068
122.241517524978,0.638021
122.97925978024,0.637742
123.719271986926,0.640012
124.458281089259,0.639009
125.198788886811,0.640508
125.940064812163,0.641276
126.684051554192,0.643987
127.424203862527,0.640152
128.169449139967,0.645245
128.91778900774,0.64834
129.669318227614,0.651529
130.424059347108,0.654741
131.190054975141,0.665996
131.953140626164,0.663086
132.754534524771,0.701394
133.734564439995,0.88003
135.05029915251,1.21573
268.758343073151,133.608
269.644784392243,0.786441
270.391145991637,0.646362
271.133814130897,0.642668
271.882466266754,0.648652
272.632947089731,0.650481
273.38864092302,0.655694
274.177259890389,0.688619
274.933640217306,0.65638
275.719323527872,0.685683
276.494908748217,0.675585
277.26318360709,0.668275
278.041242659246,0.678059
278.813820545842,0.672578
279.609635673238,0.695815
280.653508013452,0.943872
281.507406527528,0.753899
282.416415282419,0.809009
283.207112920129,0.690698
283.964593970873,0.657481
