X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateCa:vector
32.644607974996,1
46.595744519987,2
62.080320949644,3
66.661418331719,4
73.888073656547,5
88.448146514123,6
97.006087862707,7
98.611109091303,8
113.26366984534,9
136.657181856619,10
138.639597413846,11
152.954563949612,12
187.489264379585,13
188.683530682026,14
189.183530682026,15
198.021070934879,16
235.167109588402,17
236.316925412404,18
262.84338644231,19
267.033647000599,20
268.478680139768,21
304.160640736846,22
395.85662833191,23
397.505265609823,24
416.913454696753,25
