X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateCa:vector
34.829914166688,1
46.073014088044,2
73.768743865019,3
92.529421861933,4
98.892825959816,5
100.339939033843,6
102.078483167305,7
103.218472825726,8
114.668304290742,9
140.341596432813,10
141.432645644347,11
149.925946273753,12
177.898927458254,13
179.766003307462,14
202.320712019736,15
224.945167099125,16
226.297338951979,17
267.820100742811,18
268.959924325856,19
270.29105216312,20
299.598870064872,21
399.623566865143,22
401.009461960645,23
412.459294024079,24
