X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
67.717215400921,1
68.717215400921,2
102.730618159871,3
166.414448216372,4
230.802942342216,5
231.802942342216,6
348.613623674965,7
